state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Georgia,Appling,13001,18386,509,36.1
Georgia,Atkinson,13003,8165,338,24.2
Georgia,Bacon,13005,11164,285,39.2
Georgia,Baker,13007,3038,343,8.9
Georgia,Baldwin,13009,44890,258,174
Georgia,Banks,13011,19234,234,82.2
Georgia,Barrow,13013,83240,162,513.8
Georgia,Bartow,13015,107738,460,234.2
Georgia,Ben Hill,13017,16700,252,66.3
Georgia,Berrien,13019,19397,452,42.9
Georgia,Bibb,13021,153159,250,612.6
Georgia,Bleckley,13023,12873,217,59.3
Georgia,Brantley,13025,19109,444,43
Georgia,Brooks,13027,15457,494,31.3
Georgia,Bryan,13029,39627,442,89.7
Georgia,Bulloch,13031,79608,683,116.6
Georgia,Burke,13033,22383,831,26.9
Georgia,Butts,13035,24936,187,133.3
Georgia,Calhoun,13037,6189,280,22.1
Georgia,Camden,13039,54666,630,86.8
Georgia,Candler,13043,10803,247,43.7
Georgia,Carroll,13045,119992,499,240.5
Georgia,Catoosa,13047,67580,162,417.2
Georgia,Charlton,13049,13392,781,17.1
Georgia,Chatham,13051,289430,440,657.8
Georgia,Chattahoochee,13053,10907,249,43.8
Georgia,Chattooga,13055,24789,314,78.9
Georgia,Cherokee,13057,258773,424,610.3
Georgia,Clarke,13059,128331,121,1060.6
Georgia,Clay,13061,2834,195,14.5
Georgia,Clayton,13063,292256,143,2043.7
Georgia,Clinch,13065,6618,809,8.2
Georgia,Cobb,13067,760141,340,2235.7
Georgia,Coffee,13069,43273,599,72.2
Georgia,Colquitt,13071,45600,552,82.6
Georgia,Columbia,13073,156714,290,540.4
Georgia,Cook,13075,17270,229,75.4
Georgia,Coweta,13077,148509,443,335.2
Georgia,Crawford,13079,12404,325,38.2
Georgia,Crisp,13081,22372,274,81.6
Georgia,Dade,13083,16116,174,92.6
Georgia,Dawson,13085,26108,211,123.7
Georgia,Decatur,13087,26404,597,44.2
Georgia,DeKalb,13089,759297,268,2833.2
Georgia,Dodge,13091,20605,501,41.1
Georgia,Dooly,13093,13390,393,34.1
Georgia,Dougherty,13095,87956,330,266.5
Georgia,Douglas,13097,146343,199,735.4
Georgia,Early,13099,10190,511,19.9
Georgia,Echols,13101,4006,404,9.9
Georgia,Effingham,13103,64296,480,134
Georgia,Elbert,13105,19194,369,52
Georgia,Emanuel,13107,22646,686,33
Georgia,Evans,13109,10654,185,57.6
Georgia,Fannin,13111,26188,386,67.8
Georgia,Fayette,13113,114421,197,580.8
Georgia,Floyd,13115,98498,513,192
Georgia,Forsyth,13117,244252,226,1080.8
Georgia,Franklin,13119,23349,263,88.8
Georgia,Fulton,13121,1063937,529,2011.2
Georgia,Gilmer,13123,31369,427,73.5
Georgia,Glascock,13125,2971,144,20.6
Georgia,Glynn,13127,85292,422,202.1
Georgia,Gordon,13129,57963,355,163.3
Georgia,Grady,13131,24633,458,53.8
Georgia,Greene,13133,18324,388,47.2
