SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,18,18001,Indiana,Adams County,12,35777,17875,17902,3327,1700,1627,5592,2916,2676,2317,1189,1128,3021,1573,1448,25720,12664,13056,24541,12070,12471,12709,6530,6179,7935,4067,3868,7904,3922,3982,5681,2508,3173,3327,1700,1627,3184,1709,1475,2972,1506,1466,2615,1328,1287,2159,1135,1024,2235,1176,1059,1877,959,918,1934,976,958,1889,956,933,1861,945,916,1932,982,950,2050,1012,1038,2061,983,1078,1692,816,876,1385,646,739,959,429,530,718,289,429,927,328,599,33.7,31.9,35.5
50,18,18003,Indiana,Allen County,12,379299,185582,193717,26585,13767,12818,48672,24862,23810,21697,10943,10754,34289,17283,17006,293222,141460,151762,282345,136010,146335,151007,74954,76053,100491,49500,50991,90981,44346,46635,56584,24881,31703,26585,13767,12818,26971,13877,13094,27171,13757,13414,25762,13043,12719,24754,12411,12343,28124,13917,14207,25512,12586,12926,24376,11883,12493,22479,11114,11365,22788,11244,11544,21992,10847,11145,23646,11604,12042,22555,10651,11904,19115,9060,10055,14621,6659,7962,9685,4307,5378,6172,2542,3630,6991,2313,4678,36,34.8,37.1
50,18,18005,Indiana,Bartholomew County,12,83779,42179,41600,5443,2830,2613,10006,5100,4906,4430,2137,2293,6799,3663,3136,66081,33152,32929,63900,32112,31788,32756,17226,15530,22677,11972,10705,20573,10282,10291,13851,6195,7656,5443,2830,2613,5605,2887,2718,5551,2759,2792,4969,2473,2496,5110,2781,2329,6457,3467,2990,5791,3085,2706,5400,2860,2540,5029,2560,2469,5343,2713,2630,5042,2616,2426,5224,2532,2692,4964,2421,2543,4408,2100,2308,3526,1634,1892,2608,1146,1462,1653,701,952,1656,614,1042,37.6,36.4,39.2
50,18,18007,Indiana,Benton County,12,8748,4363,4385,541,266,275,1089,604,485,561,280,281,648,339,309,6828,3360,3468,6557,3213,3344,3082,1587,1495,2019,1026,993,2319,1151,1168,1571,697,874,541,266,275,568,336,232,667,326,341,613,321,292,450,240,210,511,261,250,446,236,210,548,273,275,514,256,258,520,253,267,575,295,280,605,305,300,619,298,321,471,238,233,387,174,213,334,148,186,166,72,94,213,65,148,40.4,38.6,42.4
50,18,18009,Indiana,Blackford County,12,11758,5759,5999,640,339,301,1293,625,668,594,317,277,859,475,384,9534,4639,4895,9231,4478,4753,3852,1959,1893,2547,1238,1309,3251,1632,1619,2574,1133,1441,640,339,301,694,338,356,747,358,389,686,385,301,619,336,283,705,344,361,683,343,340,587,276,311,572,275,297,806,416,390,740,365,375,860,422,438,845,429,416,798,378,420,645,310,335,498,212,286,332,130,202,301,103,198,44.6,43.1,45.9
50,18,18011,Indiana,Boone County,12,67843,33727,34116,4347,2315,2032,9228,4742,4486,4047,2115,1932,5231,2697,2534,52224,25583,26641,50221,24555,25666,25842,13024,12818,17573,8762,8811,18075,8903,9172,9342,4193,5149,4347,2315,2032,5048,2598,2450,5189,2694,2495,4541,2379,2162,3728,1883,1845,3963,2018,1945,4159,2108,2051,4820,2348,2472,4631,2288,2343,4794,2344,2450,4485,2274,2211,4659,2234,2425,4137,2051,2086,3080,1469,1611,2473,1164,1309,1687,751,936,1123,452,671,979,357,622,38.1,36.9,39.2
50,18,18013,Indiana,Brown County,12,15092,7454,7638,605,286,319,1321,659,662,680,338,342,941,499,442,12839,6349,6490,12486,6171,6315,4434,2249,2185,2959,1486,1473,4753,2343,2410,3833,1843,1990,605,286,319,702,351,351,765,382,383,808,418,390,667,345,322,721,355,366,722,358,364,755,383,372,761,390,371,974,506,468,1097,516,581,1274,633,641,1408,688,720,1306,643,663,1091,528,563,705,355,350,395,188,207,336,129,207,50.3,49.6,51.2
50,18,18015,Indiana,Carroll County,12,20257,10193,10064,1152,609,543,2236,1135,1101,1079,567,512,1487,774,713,16318,8180,8138,15790,7882,7908,6924,3544,3380,4626,2336,2290,5617,2886,2731,4060,1886,2174,1152,609,543,1176,604,572,1328,664,664,1231,659,572,1067,549,518,1181,608,573,1113,586,527,1153,571,582,1179,571,608,1329,708,621,1288,663,625,1492,737,755,1508,778,730,1277,648,629,1085,511,574,777,357,420,488,223,265,433,147,286,43.2,42.3,44
50,18,18017,Indiana,Cass County,12,37689,18830,18859,2298,1225,1073,4199,2080,2119,2125,1138,987,3017,1589,1428,30190,15004,15186,29067,14387,14680,13650,7054,6596,9003,4581,4422,10158,5189,4969,6889,3028,3861,2298,1225,1073,2306,1141,1165,2388,1193,1195,2508,1363,1145,2139,1110,1029,2334,1239,1095,1999,984,1015,2315,1143,1172,2355,1215,1140,2402,1238,1164,2447,1269,1178,2666,1335,1331,2643,1347,1296,2197,1053,1144,1654,774,880,1258,531,727,892,365,527,888,305,583,41.2,40.1,42.4
50,18,18019,Indiana,Clark County,12,118302,57657,60645,7403,3750,3653,13230,6685,6545,5795,3015,2780,9132,4633,4499,94770,45695,49075,91874,44207,47667,45698,22936,22762,32194,16038,16156,31431,15347,16084,19117,8189,10928,7403,3750,3653,7235,3710,3525,7418,3725,3693,6753,3516,3237,6751,3382,3369,8430,4165,4265,8162,4079,4083,7950,3988,3962,7652,3806,3846,7992,4020,3972,7502,3638,3864,8324,4128,4196,7613,3561,4052,6520,2971,3549,5228,2347,2881,3355,1444,1911,2074,807,1267,1940,620,1320,39.4,38.2,40.6
50,18,18021,Indiana,Clay County,12,26225,13018,13207,1622,788,834,2947,1545,1402,1424,741,683,1949,991,958,20960,10333,10627,20232,9944,10288,9425,4756,4669,6406,3215,3191,7098,3556,3542,4779,2182,2597,1622,788,834,1594,852,742,1707,884,823,1606,810,796,1413,731,682,1665,855,810,1547,761,786,1608,813,795,1586,786,800,1698,853,845,1621,810,811,1911,986,925,1868,907,961,1608,788,820,1194,586,608,813,364,449,618,242,376,546,202,344,41.2,40.1,42
50,18,18023,Indiana,Clinton County,12,32399,16129,16270,2244,1140,1104,4281,2198,2083,1926,993,933,2634,1374,1260,24912,12299,12613,23948,11798,12150,11831,6039,5792,7746,3921,3825,8128,4084,4044,5440,2419,3021,2244,1140,1104,2265,1151,1114,2491,1296,1195,2257,1160,1097,1828,958,870,2060,1042,1018,1943,996,947,1937,978,959,1806,905,901,2022,1077,945,1890,955,935,2190,1074,1116,2026,978,1048,1720,850,870,1284,609,675,886,382,504,695,287,408,855,291,564,37.8,36.6,39
50,18,18025,Indiana,Crawford County,12,10577,5387,5190,597,309,288,1153,561,592,549,273,276,720,385,335,8529,4367,4162,8278,4244,4034,3461,1799,1662,2342,1216,1126,3092,1568,1524,2124,1075,1049,597,309,288,590,288,302,713,348,365,600,320,280,519,263,256,622,308,314,520,274,246,570,305,265,630,329,301,661,317,344,721,365,356,879,459,420,831,427,404,740,394,346,578,300,278,390,198,192,246,120,126,170,63,107,44.5,44.2,44.7
50,18,18027,Indiana,Daviess County,12,33351,16827,16524,2748,1438,1310,4936,2546,2390,2163,1118,1045,2775,1459,1316,24575,12293,12282,23504,11725,11779,12377,6434,5943,7994,4126,3868,7588,3837,3751,5147,2303,2844,2748,1438,1310,2726,1446,1280,2765,1369,1396,2412,1282,1130,1971,1026,945,2223,1151,1072,1969,1027,942,1983,1045,938,1819,903,916,1758,920,838,1770,879,891,2075,1051,1024,1985,987,998,1652,818,834,1281,611,670,937,412,525,654,264,390,623,198,425,34.6,33.4,36
50,18,18029,Indiana,Dearborn County,12,49458,24576,24882,2572,1281,1291,5455,2811,2644,2812,1422,1390,3826,1956,1870,40007,19767,20240,38619,19062,19557,17338,8779,8559,11407,5776,5631,14322,7100,7222,9064,4230,4834,2572,1281,1291,2824,1451,1373,3338,1735,1603,3242,1618,1624,2689,1385,1304,2814,1424,1390,2720,1406,1314,2867,1436,1431,3006,1510,1496,3335,1690,1645,3490,1725,1765,3979,1989,1990,3518,1696,1822,3084,1523,1561,2395,1145,1250,1620,755,865,1063,483,580,902,324,578,42.7,41.8,43.6
50,18,18031,Indiana,Decatur County,12,26559,13198,13361,1688,838,850,3135,1599,1536,1501,738,763,2156,1188,968,20999,10410,10589,20235,10023,10212,9703,4967,4736,6401,3207,3194,7049,3563,3486,4629,2065,2564,1688,838,850,1728,857,871,1762,908,854,1748,903,845,1554,857,697,1716,857,859,1551,809,742,1559,762,797,1575,779,796,1652,852,800,1663,840,823,1912,960,952,1822,911,911,1495,724,771,1176,544,632,795,351,444,605,257,348,558,189,369,39.9,38.8,41
50,18,18033,Indiana,DeKalb County,12,43475,21566,21909,2792,1388,1404,5145,2585,2560,2515,1303,1212,3549,1840,1709,34264,16953,17311,33023,16290,16733,16119,8247,7872,10716,5430,5286,11558,5820,5738,7200,3200,4000,2792,1388,1404,2807,1429,1378,2999,1482,1517,2798,1483,1315,2605,1334,1271,2953,1512,1441,2626,1334,1292,2543,1255,1288,2594,1329,1265,2731,1350,1381,2822,1464,1358,3136,1564,1572,2869,1442,1427,2412,1164,1248,1872,860,1012,1273,569,704,862,361,501,781,246,535,39.3,38.3,40.2
50,18,18035,Indiana,Delaware County,12,114135,54996,59139,5531,2784,2747,10342,5271,5071,4881,2535,2346,22046,10464,11582,95921,45702,50219,93381,44406,48975,50523,24744,25779,24771,12362,12409,26637,12965,13672,19927,8615,11312,5531,2784,2747,5792,2976,2816,5725,2912,2813,9960,4727,5233,15792,7655,8137,7276,3722,3554,5992,3013,2979,5808,2852,2956,5695,2775,2920,6324,3126,3198,6472,3168,3304,6988,3397,3591,6853,3274,3579,5906,2694,3212,5132,2276,2856,3708,1613,2095,2517,1075,1442,2664,957,1707,35.9,34.5,37.2
50,18,18037,Indiana,Dubois County,12,42736,21437,21299,2863,1438,1425,5158,2685,2473,2392,1277,1115,3421,1759,1662,33529,16665,16864,32323,16037,16286,14916,7749,7167,9692,5044,4648,11576,5889,5687,7634,3345,4289,2863,1438,1425,2768,1414,1354,2979,1602,1377,2774,1458,1316,2450,1247,1203,2435,1254,1181,2313,1206,1107,2491,1309,1182,2453,1275,1178,2462,1269,1193,2794,1421,1373,3296,1677,1619,3024,1522,1502,2434,1193,1241,1847,861,986,1335,561,774,977,396,581,1041,334,707,40.6,39.3,42.1
50,18,18039,Indiana,Elkhart County,12,206341,101948,104393,15415,7881,7534,28331,14334,13997,12696,6418,6278,18512,9591,8921,156130,76490,79640,149899,73315,76584,79239,40135,39104,51345,25793,25552,48832,24186,24646,31210,13745,17465,15415,7881,7534,15291,7767,7524,16354,8234,8120,14750,7576,7174,13144,6766,6378,13993,7088,6905,12636,6400,6236,12597,6306,6291,12119,5999,6120,12368,6145,6223,12242,6119,6123,12600,6315,6285,11622,5607,6015,10074,4772,5302,7772,3553,4219,5531,2505,3026,3719,1545,2174,4114,1370,2744,35.7,34.4,36.9
50,18,18041,Indiana,Fayette County,12,23102,11401,11701,1291,648,643,2467,1260,1207,1237,638,599,1793,944,849,18727,9172,9555,18107,8855,9252,8064,4066,3998,5335,2639,2696,6239,3115,3124,4740,2157,2583,1291,648,643,1302,685,617,1466,730,736,1468,769,699,1261,658,603,1393,715,678,1212,598,614,1228,575,653,1502,751,751,1485,775,710,1527,792,735,1613,783,830,1614,765,849,1550,750,800,1216,556,660,838,383,455,569,245,324,567,223,344,43.2,42.1,44.2
50,18,18043,Indiana,Floyd County,12,78522,38122,40400,4656,2393,2263,8899,4578,4321,4172,2120,2052,6384,3196,3188,62860,30133,32727,60795,29031,31764,29635,14662,14973,20159,9847,10312,21325,10370,10955,12927,5618,7309,4656,2393,2263,4917,2542,2375,5062,2537,2525,4862,2503,2359,4614,2312,2302,5317,2627,2690,4845,2360,2485,5223,2517,2706,4774,2343,2431,5149,2530,2619,5058,2466,2592,5763,2790,2973,5355,2584,2771,4484,2071,2413,3406,1551,1855,2224,975,1249,1428,558,870,1385,463,922,39.8,38.6,41
50,18,18045,Indiana,Fountain County,12,16346,8152,8194,926,490,436,1777,964,813,845,435,410,1267,662,605,13238,6497,6741,12798,6263,6535,5591,2853,2738,3673,1858,1815,4540,2251,2289,3318,1492,1826,926,490,436,981,541,440,990,525,465,1001,513,488,917,482,435,986,504,482,851,431,420,935,476,459,901,447,454,1037,502,535,1098,558,540,1239,617,622,1166,574,592,974,486,488,832,390,442,628,281,347,443,190,253,441,145,296,43.3,41.2,45.2
50,18,18047,Indiana,Franklin County,12,22758,11333,11425,1401,685,716,2517,1253,1264,1326,714,612,1737,920,817,18182,9040,9142,17514,8681,8833,7767,3962,3805,5027,2494,2533,6432,3272,3160,4318,1995,2323,1401,685,716,1340,693,647,1500,726,774,1504,819,685,1236,649,587,1234,650,584,1169,553,616,1297,639,658,1327,652,675,1491,773,718,1555,761,794,1712,903,809,1674,835,839,1500,765,735,1043,506,537,784,378,406,493,188,305,498,158,340,42.6,41.8,43.4
50,18,18049,Indiana,Fulton County,12,19974,9966,10008,1210,640,570,2380,1200,1180,1085,551,534,1524,798,726,15808,7843,7965,15299,7575,7724,6879,3521,3358,4562,2314,2248,5237,2644,2593,3976,1819,2157,1210,640,570,1280,628,652,1392,714,678,1238,645,593,1079,562,517,1162,583,579,1074,561,513,1169,603,566,1157,567,590,1256,642,614,1125,567,558,1456,722,734,1400,713,687,1261,629,632,1014,486,528,717,329,388,510,202,308,474,173,301,41.6,40.4,42.8
50,18,18051,Indiana,Gibson County,12,33659,16895,16764,2075,1083,992,4047,2136,1911,1872,952,920,2622,1357,1265,26573,13182,13391,25665,12724,12941,12053,6158,5895,8044,4095,3949,9018,4553,4465,5981,2719,3262,2075,1083,992,2219,1170,1049,2313,1212,1101,2114,1094,1020,1895,969,926,2097,1031,1066,1937,984,953,2097,1103,994,1913,977,936,2100,1054,1046,2164,1107,1057,2380,1228,1152,2374,1164,1210,1920,944,976,1445,675,770,1065,491,574,718,302,416,833,307,526,40.2,39.1,41.5
