state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Illinois,Lawrence,17101,15678,3267,9611,2800,12411
Illinois,Lee,17103,34096,7364,19854,6878,26732
Illinois,Livingston,17105,35648,8472,20263,6913,27176
Illinois,Logan,17107,28618,6361,16926,5331,22257
Illinois,McDonough,17109,29682,7066,17229,5387,22616
Illinois,McHenry,17111,307774,78717,182157,46900,229057
Illinois,McLean,17113,171517,44890,103005,23622,126627
Illinois,Macon,17115,104009,25757,57057,21195,78252
Illinois,Macoupin,17117,44926,10461,25320,9145,34465
Illinois,Madison,17119,262966,63157,153475,46334,199809
Illinois,Marion,17121,37205,9351,20488,7366,27854
Illinois,Marshall,17123,11438,2526,6212,2700,8912
Illinois,Mason,17125,13359,3035,7330,2994,10324
Illinois,Massac,17127,13772,3250,7574,2948,10522
Illinois,Menard,17129,12196,2880,6874,2442,9316
Illinois,Mercer,17131,15437,3583,8489,3365,11854
Illinois,Monroe,17133,34637,8332,19945,6360,26305
Illinois,Montgomery,17135,28414,6261,16300,5853,22153
Illinois,Morgan,17137,33658,7422,19433,6803,26236
Illinois,Moultrie,17139,14501,3981,7707,2813,10520
Illinois,Ogle,17141,50643,12438,28494,9711,38205
Illinois,Peoria,17143,179179,47147,100543,31489,132032
Illinois,Perry,17145,20916,4541,12368,4007,16375
Illinois,Piatt,17147,16344,3959,9145,3240,12385
Illinois,Pike,17149,15561,3830,8419,3312,11731
Illinois,Pope,17151,4177,630,2364,1183,3547
Illinois,Pulaski,17153,5335,1254,2846,1235,4081
Illinois,Putnam,17155,5739,1274,3136,1329,4465
Illinois,Randolph,17157,31782,6663,18962,6157,25119
Illinois,Richland,17159,15513,3791,8452,3270,11722
Illinois,Rock Island,17161,141879,35140,78693,28046,106739
Illinois,St. Clair,17163,259686,66379,150710,42597,193307
Illinois,Saline,17165,23491,5508,13170,4813,17983
Illinois,Sangamon,17167,194672,47425,111414,35833,147247
Illinois,Schuyler,17169,6768,1355,3827,1586,5413
Illinois,Scott,17171,4951,1154,2825,972,3797
Illinois,Shelby,17173,21634,4985,11635,5014,16649
Illinois,Stark,17175,5342,1268,2858,1216,4074
Illinois,Stephenson,17177,44498,10356,23716,10426,34142
Illinois,Tazewell,17179,131803,32353,73993,25457,99450
Illinois,Union,17181,16653,3844,9166,3643,12809
Illinois,Vermilion,17183,75758,19393,41337,15028,56365
Illinois,Wabash,17185,11520,2784,6273,2463,8736
Illinois,Warren,17187,16844,4366,9080,3398,12478
Illinois,Washington,17189,13887,3209,7799,2879,10678
Illinois,Wayne,17191,16215,3961,8650,3604,12254
Illinois,White,17193,13537,3254,7390,2893,10283
Illinois,Whiteside,17195,55175,13287,30156,11732,41888
Illinois,Will,17197,690743,187726,409426,93591,503017
Illinois,Williamson,17199,66597,15674,37961,12962,50923
Illinois,Winnebago,17201,282572,72454,159301,50817,210118
Illinois,Woodford,17203,38459,10228,21059,7172,28231
