state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Texas,Anderson,48001,57735,1071,53.9
Texas,Andrews,48003,18705,1501,12.5
Texas,Angelina,48005,86715,802,108.1
Texas,Aransas,48007,23510,252,93.3
Texas,Archer,48009,8553,910,9.4
Texas,Armstrong,48011,1887,914,2.1
Texas,Atascosa,48013,51153,1232,41.5
Texas,Austin,48015,30032,653,46
Texas,Bailey,48017,7000,827,8.5
Texas,Bandera,48019,23112,792,29.2
Texas,Bastrop,48021,88723,888,99.9
Texas,Baylor,48023,3509,871,4
Texas,Bee,48025,32565,880,37
Texas,Bell,48027,362924,1059,342.7
Texas,Bexar,48029,2003554,1247,1606.7
Texas,Blanco,48031,11931,711,16.8
Texas,Borden,48033,654,899,0.7
Texas,Bosque,48035,18685,989,18.9
Texas,Bowie,48037,93245,888,105
Texas,Brazoria,48039,374264,1387,269.8
Texas,Brazos,48041,229211,586,391.1
Texas,Brewster,48043,9203,6193,1.5
Texas,Briscoe,48045,1546,900,1.7
Texas,Brooks,48047,7093,943,7.5
Texas,Brown,48049,37864,944,40.1
Texas,Burleson,48051,18443,666,27.7
Texas,Burnet,48053,48155,995,48.4
Texas,Caldwell,48055,43664,546,80
Texas,Calhoun,48057,21290,512,41.6
Texas,Callahan,48059,13943,899,15.5
Texas,Cameron,48061,423163,906,467.1
Texas,Camp,48063,13094,198,66.1
Texas,Carson,48065,5926,923,6.4
Texas,Cass,48067,30026,938,32
Texas,Castro,48069,7530,898,8.4
Texas,Chambers,48071,43837,599,73.2
Texas,Cherokee,48073,52646,1052,50
Texas,Childress,48075,7306,710,10.3
Texas,Clay,48077,10471,1098,9.5
Texas,Cochran,48079,2853,775,3.7
Texas,Coke,48081,3387,899,3.8
Texas,Coleman,48083,8175,1273,6.4
Texas,Collin,48085,1034730,848,1220.2
Texas,Collingsworth,48087,2920,919,3.2
Texas,Colorado,48089,21493,963,22.3
Texas,Comal,48091,156209,562,278
Texas,Comanche,48093,13635,938,14.5
Texas,Concho,48095,2726,992,2.7
Texas,Cooke,48097,41257,874,47.2
Texas,Coryell,48099,75951,1052,72.2
Texas,Cottle,48101,1398,901,1.6
Texas,Crane,48103,4797,786,6.1
Texas,Crockett,48105,3464,2808,1.2
Texas,Crosby,48107,5737,900,6.4
Texas,Culberson,48109,2171,3813,0.6
Texas,Dallam,48111,7287,1505,4.8
Texas,Dallas,48113,2635516,880,2994.9
Texas,Dawson,48115,12728,902,14.1
Texas,Deaf Smith,48117,18546,1497,12.4
Texas,Delta,48119,5331,277,19.2
Texas,Denton,48121,887207,888,999.1
Texas,DeWitt,48123,20160,909,22.2
Texas,Dickens,48125,2211,904,2.4
Texas,Dimmit,48127,10124,1331,7.6
Texas,Donley,48129,3278,930,3.5
Texas,Duval,48131,11157,1793,6.2
Texas,Eastland,48133,18360,926,19.8
Texas,Ector,48135,166223,901,184.5
Texas,Edwards,48137,1932,2120,0.9
Texas,Ellis,48139,184826,940,196.6
Texas,El Paso,48141,839238,1013,828.5
Texas,Erath,48143,42698,1086,39.3
Texas,Falls,48145,17297,769,22.5
Texas,Fannin,48147,35514,892,39.8
Texas,Fayette,48149,25346,950,26.7
Texas,Fisher,48151,3830,901,4.3
Texas,Floyd,48153,5712,992,5.8
Texas,Foard,48155,1155,707,1.6
Texas,Fort Bend,48157,811688,875,927.6
Texas,Franklin,48159,10725,286,37.5
Texas,Freestone,48161,19717,885,22.3
Texas,Frio,48163,20306,1133,17.9
Texas,Gaines,48165,21492,1502,14.3
Texas,Galveston,48167,342139,399,857.5
Texas,Garza,48169,6229,896,7
Texas,Gillespie,48171,26988,1061,25.4
Texas,Glasscock,48173,1409,901,1.6
Texas,Goliad,48175,7658,854,9
Texas,Gonzales,48177,20837,1068,19.5
Texas,Gray,48179,21886,928,23.6
Texas,Grayson,48181,136212,934,145.8
Texas,Gregg,48183,123945,274,452.4
Texas,Grimes,48185,28880,794,36.4
Texas,Guadalupe,48187,166847,711,234.7
Texas,Hale,48189,33406,1005,33.2
Texas,Hall,48191,2964,903,3.3
Texas,Hamilton,48193,8461,836,10.1
Texas,Hansford,48195,5399,920,5.9
Texas,Hardeman,48197,3933,695,5.7
Texas,Hardin,48199,57602,894,64.4
Texas,Harris,48201,4713325,1729,2726
Texas,Harrison,48203,66553,899,74
Texas,Hartley,48205,5576,1462,3.8
Texas,Haskell,48207,5658,903,6.3
Texas,Hays,48209,230191,678,339.5
Texas,Hemphill,48211,3819,910,4.2
Texas,Henderson,48213,82737,874,94.7
Texas,Hidalgo,48215,868707,1569,553.7
Texas,Hill,48217,36649,962,38.1
Texas,Hockley,48219,23021,908,25.4
Texas,Hood,48221,61643,422,146.1
Texas,Hopkins,48223,37084,785,47.2
Texas,Houston,48225,22968,1231,18.7
