state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
New Mexico,Bernalillo,35001,679121,162032,402187,114902,517089
New Mexico,Catron,35003,3527,462,1539,1526,3065
New Mexico,Chaves,35005,64615,18879,35302,10434,45736
New Mexico,Cibola,35006,26675,6835,15371,4469,19840
New Mexico,Colfax,35007,11941,2356,6318,3267,9585
New Mexico,Curry,35009,48954,14227,28437,6290,34727
New Mexico,De Baca,35011,1748,434,813,501,1314
New Mexico,Do??a Ana,35013,218195,61144,121637,35414,157051
New Mexico,Eddy,35015,58460,16947,32978,8535,41513
New Mexico,Grant,35017,26998,5928,13350,7720,21070
New Mexico,Guadalupe,35019,4300,992,2455,853,3308
New Mexico,Harding,35021,625,75,305,245,550
New Mexico,Hidalgo,35023,4198,1043,2212,943,3155
New Mexico,Lea,35025,71070,23246,39748,8076,47824
New Mexico,Lincoln,35027,19572,3946,9909,5717,15626
New Mexico,Los Alamos,35028,19369,4667,11199,3503,14702
New Mexico,Luna,35029,23709,6780,11897,5032,16929
New Mexico,McKinley,35031,71367,22195,39972,9200,49172
New Mexico,Mora,35033,4521,892,2322,1307,3629
New Mexico,Otero,35035,67490,17004,38799,11687,50486
New Mexico,Quay,35037,8253,1943,4188,2122,6310
New Mexico,Rio Arriba,35039,38921,9949,21158,7814,28972
New Mexico,Roosevelt,35041,18500,5392,10393,2715,13108
New Mexico,Sandoval,35043,146748,37070,82588,27090,109678
New Mexico,San Juan,35045,123958,35413,69148,19397,88545
New Mexico,San Miguel,35047,27277,5672,15438,6167,21605
New Mexico,Santa Fe,35049,150358,29484,82768,38106,120874
New Mexico,Sierra,35051,10791,1852,4900,4039,8939
New Mexico,Socorro,35053,16637,4355,8946,3336,12282
New Mexico,Taos,35055,32723,6338,17371,9014,26385
New Mexico,Torrance,35057,15461,3505,8637,3319,11956
New Mexico,Union,35059,4059,828,2344,887,3231
New Mexico,Valencia,35061,76688,19827,42882,13979,56861
