state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Minnesota,Aitkin,27001,15886,2835,7678,5373,13051
Minnesota,Anoka,27003,356921,92371,212769,51781,264550
Minnesota,Becker,27005,34423,9022,18127,7274,25401
Minnesota,Beltrami,27007,47188,13582,25833,7773,33606
Minnesota,Benton,27009,40889,11260,23771,5858,29629
Minnesota,Big Stone,27011,4991,1159,2493,1339,3832
Minnesota,Blue Earth,27013,67653,17129,40897,9627,50524
Minnesota,Brown,27015,25008,6202,13471,5335,18806
Minnesota,Carlton,27017,35871,8757,20851,6263,27114
Minnesota,Carver,27019,105089,30368,61471,13250,74721
Minnesota,Cass,27021,29779,6727,15165,7887,23052
Minnesota,Chippewa,27023,11800,3073,6160,2567,8727
Minnesota,Chisago,27025,56579,14036,33602,8941,42543
Minnesota,Clay,27027,64222,18716,36918,8588,45506
Minnesota,Clearwater,27029,8818,2370,4644,1804,6448
Minnesota,Cook,27031,5463,894,2968,1601,4569
Minnesota,Cottonwood,27033,11196,2985,5621,2590,8211
Minnesota,Crow Wing,27035,65055,15114,34995,14946,49941
Minnesota,Dakota,27037,429021,113392,252618,63011,315629
Minnesota,Dodge,27039,20934,5845,11915,3174,15089
Minnesota,Douglas,27041,38141,8903,20312,8926,29238
Minnesota,Faribault,27043,13653,3266,7213,3174,10387
Minnesota,Fillmore,27045,21067,5607,10991,4469,15460
Minnesota,Freeborn,27047,30281,7234,16220,6827,23047
Minnesota,Goodhue,27049,46340,11151,25852,9337,35189
Minnesota,Grant,27051,5972,1441,3098,1433,4531
Minnesota,Hennepin,27053,1265843,305440,776750,183653,960403
Minnesota,Houston,27055,18600,4435,10065,4100,14165
Minnesota,Hubbard,27057,21491,4955,11113,5423,16536
Minnesota,Isanti,27059,40596,10341,23525,6730,30255
Minnesota,Itasca,27061,45130,10269,23983,10878,34861
Minnesota,Jackson,27063,9846,2305,5266,2275,7541
Minnesota,Kanabec,27065,16337,3844,9073,3420,12493
Minnesota,Kandiyohi,27067,43199,11597,23358,8244,31602
Minnesota,Kittson,27069,4298,1040,2189,1069,3258
Minnesota,Koochiching,27071,12229,2451,6514,3264,9778
Minnesota,Lac qui Parle,27073,6623,1495,3281,1847,5128
Minnesota,Lake,27075,10641,2199,5587,2855,8442
Minnesota,Lake of the Woods,27077,3740,751,2040,949,2989
Minnesota,Le Sueur,27079,28887,7530,16244,5113,21357
Minnesota,Lincoln,27081,5639,1423,2801,1415,4216
Minnesota,Lyon,27083,25474,7396,13886,4192,18078
Minnesota,McLeod,27085,35893,8911,20110,6872,26982
Minnesota,Mahnomen,27087,5527,1909,2664,954,3618
Minnesota,Marshall,27089,9336,2313,4941,2082,7023
Minnesota,Martin,27091,19683,4708,10228,4747,14975
Minnesota,Meeker,27093,23222,6081,12376,4765,17141
Minnesota,Mille Lacs,27095,26277,6768,14620,4889,19509
Minnesota,Morrison,27097,33386,8425,18277,6684,24961
Minnesota,Mower,27099,40062,10961,21682,7419,29101
Minnesota,Murray,27101,8194,1938,4123,2133,6256
Minnesota,Nicollet,27103,34274,8974,19577,5723,25300
Minnesota,Nobles,27105,21629,6472,11531,3626,15157
Minnesota,Norman,27107,6375,1690,3315,1370,4685
Minnesota,Olmsted,27109,158293,41924,91133,25236,116369
Minnesota,Otter Tail,27111,58746,13925,30453,14368,44821
Minnesota,Pennington,27113,14119,3485,7974,2660,10634
Minnesota,Pine,27115,29579,6256,16965,6358,23323
Minnesota,Pipestone,27117,9126,2579,4653,1894,6547
Minnesota,Polk,27119,31364,8524,17066,5774,22840
Minnesota,Pope,27121,11249,2548,5918,2783,8701
Minnesota,Ramsey,27123,550321,143160,325334,81827,407161
Minnesota,Red Lake,27125,4055,1064,2117,874,2991
Minnesota,Redwood,27127,15170,4081,7816,3273,11089
Minnesota,Renville,27129,14548,3692,7791,3065,10856
Minnesota,Rice,27131,66972,17755,38634,10583,49217
Minnesota,Rock,27133,9315,2558,4846,1911,6757
Minnesota,Roseau,27135,15165,4021,8394,2750,11144
Minnesota,St. Louis,27137,199070,44637,114517,39916,154433
Minnesota,Scott,27139,149013,43955,88154,16904,105058
Minnesota,Sherburne,27141,97238,27845,57994,11399,69393
Minnesota,Sibley,27143,14865,3748,8307,2810,11117
Minnesota,Stearns,27145,161075,43947,92206,24922,117128
Minnesota,Steele,27147,36649,9793,20150,6706,26856
Minnesota,Stevens,27149,9805,2789,5314,1702,7016
Minnesota,Swift,27151,9266,2319,4868,2079,6947
Minnesota,Todd,27153,24664,6391,12822,5451,18273
Minnesota,Traverse,27155,3259,743,1688,828,2516
Minnesota,Wabasha,27157,21627,5071,11677,4879,16556
Minnesota,Wadena,27159,13682,3802,6959,2921,9880
Minnesota,Waseca,27161,18612,4750,10402,3460,13862
Minnesota,Washington,27163,262440,69580,151993,40867,192860
Minnesota,Watonwan,27165,10897,2923,5740,2234,7974
Minnesota,Wilkin,27167,6207,1546,3441,1220,4661
Minnesota,Winona,27169,50484,11859,29729,8896,38625
Minnesota,Wright,27171,138377,41541,78863,17973,96836
Minnesota,Yellow Medicine,27173,9709,2475,5214,2020,7234
