SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,41,41001,Oregon,Baker County,12,16124,8225,7899,822,426,396,1696,878,818,679,370,309,984,537,447,13267,6738,6529,12927,6551,6376,4919,2628,2291,3443,1819,1624,4234,2087,2147,4266,2108,2158,822,426,396,946,496,450,937,480,457,752,412,340,724,397,327,819,453,366,904,466,438,962,504,458,758,396,362,814,424,390,899,452,447,1190,570,620,1331,641,690,1318,651,667,1102,564,538,852,417,435,531,272,259,463,204,259,47.9,46.1,49.6
50,41,41003,Oregon,Benton County,12,93053,46619,46434,3745,1913,1832,7517,3828,3689,3751,1918,1833,21134,11159,9975,79961,39942,40019,78040,38960,39080,45802,23822,21980,21803,11215,10588,19464,9263,10201,15639,7323,8316,3745,1913,1832,3976,2029,1947,4427,2269,2158,8661,4357,4304,15338,8250,7088,7033,3829,3204,5230,2619,2611,5053,2510,2543,4487,2257,2230,4599,2257,2342,4446,2175,2271,4951,2349,2602,5468,2482,2986,5472,2666,2806,4108,2019,2089,2664,1229,1435,1597,724,873,1798,685,1113,33.2,31.2,35.2
50,41,41005,Oregon,Clackamas County,12,418187,206274,211913,21944,11228,10716,45574,23373,22201,21299,10886,10413,30983,16155,14828,340045,166258,173787,329370,160787,168583,154729,78143,76586,107700,53752,53948,112230,55082,57148,78457,35798,42659,21944,11228,10716,24558,12634,11924,26269,13389,12880,24610,12729,11881,22419,11662,10757,25561,12971,12590,25960,13014,12946,28612,14062,14550,27567,13705,13862,27471,13701,13770,27067,13435,13632,29104,14199,14905,28588,13747,14841,26649,12643,14006,21167,9945,11222,13757,6469,7288,7997,3514,4483,8887,3227,5660,41.6,40.5,42.7
50,41,41007,Oregon,Clatsop County,12,40224,19895,20329,1990,988,1002,3865,1907,1958,1639,830,809,3027,1592,1435,33572,16604,16968,32730,16170,16560,13979,7162,6817,9717,4943,4774,10558,5155,5403,9428,4480,4948,1990,988,1002,2138,1069,1069,2131,1041,1090,2124,1086,1038,2138,1133,1005,2354,1232,1122,2476,1272,1204,2585,1283,1302,2302,1156,1146,2144,1089,1055,2273,1122,1151,2892,1410,1482,3249,1534,1715,3359,1597,1762,2705,1347,1358,1621,778,843,950,459,491,793,299,494,44.7,43.6,45.9
50,41,41009,Oregon,Columbia County,12,52354,26224,26130,2755,1451,1304,5507,2784,2723,2613,1336,1277,3746,1983,1763,42798,21326,21472,41479,20653,20826,18455,9412,9043,12733,6417,6316,14956,7449,7507,10044,4804,5240,2755,1451,1304,2919,1462,1457,3225,1646,1579,3104,1592,1512,2618,1403,1215,2998,1552,1446,3149,1547,1602,3332,1689,1643,3254,1629,1625,3404,1701,1703,3574,1809,1765,4003,1958,2045,3975,1981,1994,3431,1699,1732,2746,1350,1396,1852,914,938,1057,478,579,958,363,595,43.1,42.3,44
50,41,41011,Oregon,Coos County,12,64487,31848,32639,3096,1584,1512,5995,3057,2938,2691,1360,1331,4132,2131,2001,54089,26531,27558,52705,25847,26858,20322,10353,9969,14139,7186,6953,17341,8341,9000,17093,8189,8904,3096,1584,1512,3268,1678,1590,3367,1703,1664,3175,1617,1558,3008,1550,1458,3664,1894,1770,3538,1796,1742,3598,1827,1771,3339,1669,1670,3380,1673,1707,3687,1805,1882,4773,2268,2505,5501,2595,2906,5483,2584,2899,4569,2239,2330,3175,1570,1605,2113,990,1123,1753,806,947,48.3,46.9,49.6
50,41,41013,Oregon,Crook County,12,24404,12106,12298,1366,665,701,2411,1207,1204,1046,540,506,1518,775,743,20101,9963,10138,19581,9694,9887,7620,3857,3763,5312,2671,2641,6611,3208,3403,6140,3040,3100,1366,665,701,1297,638,659,1370,698,672,1216,643,573,1092,543,549,1255,634,621,1332,678,654,1322,668,654,1403,691,712,1380,694,686,1370,667,703,1811,848,963,2050,999,1051,2044,962,1082,1742,900,842,1155,601,554,654,332,322,545,245,300,47,46.4,47.6
50,41,41015,Oregon,Curry County,12,22925,11259,11666,860,457,403,1693,873,820,694,356,338,1060,593,467,20021,9745,10276,19678,9573,10105,5618,2877,2741,4023,2010,2013,6570,3081,3489,8025,3889,4136,860,457,403,980,474,506,872,481,391,842,446,396,753,421,332,1013,517,496,1015,508,507,1010,504,506,985,481,504,1094,523,571,1308,629,679,1892,895,997,2276,1034,1242,2558,1238,1320,2183,1102,1081,1574,774,800,922,424,498,788,351,437,57.1,56.2,57.8
50,41,41017,Oregon,Deschutes County,12,197692,97863,99829,9955,5123,4832,19989,10227,9762,9188,4714,4474,13476,6913,6563,163073,80093,82980,158560,77799,80761,72804,36937,35867,52456,26525,25931,52148,25084,27064,40480,19277,21203,9955,5123,4832,10778,5497,5281,11527,5945,5582,10555,5418,5137,9793,4994,4799,12789,6603,6186,13285,6657,6628,13832,7008,6824,12550,6257,6293,12885,6522,6363,11859,5803,6056,12845,6007,6838,14559,6752,7807,14204,6778,7426,11482,5621,5861,7139,3459,3680,3961,1975,1986,3694,1444,2250,42.5,41.3,43.6
50,41,41019,Oregon,Douglas County,12,110980,54671,56309,5658,2876,2782,10813,5515,5298,4896,2483,2413,7192,3789,3403,92057,45025,47032,89613,43797,45816,35173,17756,17417,24322,12116,12206,28906,13919,14987,29193,13973,15220,5658,2876,2782,5979,3037,2942,6071,3110,2961,5705,2949,2756,5146,2691,2455,6261,3091,3170,6259,3118,3141,6047,2963,3084,5755,2944,2811,5807,2861,2946,6414,3129,3285,7869,3711,4158,8816,4218,4598,8906,4294,4612,7832,3910,3922,5488,2728,2760,3517,1665,1852,3450,1376,2074,47.4,46.1,48.6
