SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,13,13001,Georgia,Appling County,12,18386,9157,9229,1177,608,569,2359,1186,1173,977,492,485,1520,848,672,14347,7115,7232,13873,6871,7002,6592,3430,3162,4366,2221,2145,4730,2324,2406,3257,1478,1779,1177,608,569,1306,655,651,1324,662,662,1124,598,526,1102,611,491,1127,620,507,1017,491,526,1090,555,535,1132,555,577,1111,537,574,1128,578,550,1241,624,617,1250,585,665,1006,482,524,929,465,464,605,272,333,398,150,248,319,109,210,39.7,37.9,41.2
50,13,13003,Georgia,Atkinson County,12,8165,4146,4019,573,300,273,1069,550,519,498,259,239,751,373,378,6280,3175,3105,6025,3037,2988,3164,1620,1544,2035,1048,987,2056,1043,1013,1183,573,610,573,300,273,595,307,288,594,303,291,584,300,284,545,272,273,547,280,267,498,269,229,462,228,234,528,271,257,512,265,247,534,297,237,505,241,264,505,240,265,392,192,200,325,161,164,228,105,123,148,71,77,90,44,46,36.6,35.9,37.4
50,13,13005,Georgia,Bacon County,12,11164,5455,5709,766,381,385,1424,719,705,643,313,330,940,500,440,8651,4204,4447,8331,4042,4289,4219,2125,2094,2788,1387,1401,2725,1340,1385,1878,815,1063,766,381,385,774,390,384,802,404,398,753,381,372,678,357,321,684,348,336,679,346,333,631,290,341,794,403,391,717,372,345,706,350,356,629,313,316,673,305,368,671,318,353,479,228,251,323,131,192,243,90,153,162,48,114,38.6,37.2,39.8
50,13,13007,Georgia,Baker County,12,3038,1494,1544,175,97,78,281,139,142,135,58,77,227,109,118,2513,1228,1285,2447,1200,1247,947,469,478,618,317,301,883,436,447,719,338,381,175,97,78,138,75,63,176,79,97,162,74,88,167,78,89,169,93,76,156,80,76,151,67,84,142,77,65,196,98,98,190,90,100,251,120,131,246,128,118,238,118,120,178,80,98,131,63,68,69,29,40,103,48,55,47.3,46.8,47.9
50,13,13009,Georgia,Baldwin County,12,44890,22737,22153,2113,1116,997,4262,2158,2104,1913,991,922,8380,4086,4294,37528,18950,18578,36602,18472,18130,19737,10098,9639,9947,5283,4664,10877,5662,5215,7398,3441,3957,2113,1116,997,2278,1130,1148,2487,1290,1197,4360,2049,2311,5430,2766,2664,2846,1517,1329,2420,1286,1134,2452,1284,1168,2229,1196,1033,2458,1320,1138,2631,1397,1234,2925,1490,1435,2863,1455,1408,2452,1203,1249,2008,916,1092,1333,617,716,863,384,479,742,321,421,36.1,35.9,36.3
50,13,13011,Georgia,Banks County,12,19234,9775,9459,1113,575,538,2101,1069,1032,1052,590,462,1576,866,710,15514,7858,7656,14968,7541,7427,7014,3624,3390,4641,2311,2330,5340,2756,2584,3411,1608,1803,1113,575,538,1120,552,568,1236,660,576,1240,699,541,1133,614,519,1141,583,558,1088,537,551,1164,568,596,1248,623,625,1331,686,645,1336,698,638,1401,711,690,1272,661,611,1063,523,540,1017,443,574,711,351,360,371,185,186,249,106,143,41.6,40.9,42.3
50,13,13013,Georgia,Barrow County,12,83240,40830,42410,5561,2911,2650,11006,5558,5448,4853,2469,2384,6707,3432,3275,64165,31083,33082,61820,29892,31928,34302,17225,17077,23966,11937,12029,20543,9958,10585,10604,4565,6039,5561,2911,2650,5998,2997,3001,6232,3174,3058,5422,2788,2634,4914,2500,2414,6076,2954,3122,6181,3066,3115,6238,3140,3098,5471,2777,2694,5673,2797,2876,5193,2486,2707,5157,2535,2622,4520,2140,2380,3629,1724,1905,3039,1383,1656,1899,773,1126,1041,372,669,996,313,683,36,35,37
50,13,13015,Georgia,Bartow County,12,107738,53164,54574,6768,3490,3278,12795,6516,6279,6128,3127,3001,8844,4437,4407,85112,41622,43490,82047,40031,42016,41841,20902,20939,28373,14067,14306,29291,14527,14764,15539,7000,8539,6768,3490,3278,6889,3491,3398,7410,3754,3656,7049,3690,3359,6419,3145,3274,7666,3850,3816,7221,3568,3653,6816,3342,3474,6670,3307,3363,7481,3731,3750,7637,3801,3836,7448,3690,3758,6725,3305,3420,5184,2461,2723,4557,2116,2441,2801,1252,1549,1583,675,908,1414,496,918,38.3,37.4,39.1
50,13,13017,Georgia,Ben Hill County,12,16700,7886,8814,1059,528,531,2136,1081,1055,900,435,465,1341,668,673,13059,6072,6987,12605,5842,6763,5955,2876,3079,3944,1884,2060,4330,2066,2264,2990,1224,1766,1059,528,531,1113,546,567,1253,646,607,1053,539,514,958,453,505,976,482,494,1028,488,540,1008,454,554,932,460,472,996,481,515,1068,536,532,1097,502,595,1169,547,622,1007,462,545,786,308,478,562,235,327,349,115,234,286,104,182,39.5,37.9,41
50,13,13019,Georgia,Berrien County,12,19397,9568,9829,1219,641,578,2284,1166,1118,1134,571,563,1533,765,768,15294,7457,7837,14760,7190,7570,7057,3514,3543,4699,2335,2364,5186,2562,2624,3342,1528,1814,1219,641,578,1205,609,596,1388,714,674,1271,645,626,1087,534,553,1241,616,625,1211,609,602,1113,545,568,1134,565,569,1230,625,605,1305,637,668,1374,694,680,1277,606,671,999,481,518,957,451,506,613,282,331,411,175,236,362,139,223,39.8,38.7,40.8
