date,county,state,fips,cases,deaths
6/10/2021,Adair,Oklahoma,40001,3198,43
6/10/2021,Alfalfa,Oklahoma,40003,1154,7
6/10/2021,Atoka,Oklahoma,40005,1878,26
6/10/2021,Beaver,Oklahoma,40007,475,6
6/10/2021,Beckham,Oklahoma,40009,2899,58
6/10/2021,Blaine,Oklahoma,40011,1047,20
6/10/2021,Bryan,Oklahoma,40013,6127,78
6/10/2021,Caddo,Oklahoma,40015,3982,96
6/10/2021,Canadian,Oklahoma,40017,17392,185
6/10/2021,Carter,Oklahoma,40019,6187,126
6/10/2021,Cherokee,Oklahoma,40021,5653,78
6/10/2021,Choctaw,Oklahoma,40023,1621,27
6/10/2021,Cimarron,Oklahoma,40025,214,2
6/10/2021,Cleveland,Oklahoma,40027,31286,435
6/10/2021,Coal,Oklahoma,40029,701,15
6/10/2021,Comanche,Oklahoma,40031,14017,195
6/10/2021,Cotton,Oklahoma,40033,695,16
6/10/2021,Craig,Oklahoma,40035,2000,18
6/10/2021,Creek,Oklahoma,40037,7024,165
6/10/2021,Custer,Oklahoma,40039,4084,104
6/10/2021,Delaware,Oklahoma,40041,4687,94
6/10/2021,Dewey,Oklahoma,40043,553,14
6/10/2021,Ellis,Oklahoma,40045,357,6
6/10/2021,Garfield,Oklahoma,40047,7815,139
6/10/2021,Garvin,Oklahoma,40049,3622,79
6/10/2021,Grady,Oklahoma,40051,5983,129
6/10/2021,Grant,Oklahoma,40053,549,7
6/10/2021,Greer,Oklahoma,40055,584,22
6/10/2021,Harmon,Oklahoma,40057,327,6
6/10/2021,Harper,Oklahoma,40059,420,8
6/10/2021,Haskell,Oklahoma,40061,1256,17
6/10/2021,Hughes,Oklahoma,40063,1243,29
6/10/2021,Jackson,Oklahoma,40065,3131,56
6/10/2021,Jefferson,Oklahoma,40067,704,16
6/10/2021,Johnston,Oklahoma,40069,1380,37
6/10/2021,Kay,Oklahoma,40071,5342,128
6/10/2021,Kingfisher,Oklahoma,40073,2058,41
6/10/2021,Kiowa,Oklahoma,40075,819,26
6/10/2021,Latimer,Oklahoma,40077,843,13
6/10/2021,Le Flore,Oklahoma,40079,5635,67
6/10/2021,Lincoln,Oklahoma,40081,3258,72
6/10/2021,Logan,Oklahoma,40083,4305,65
6/10/2021,Love,Oklahoma,40085,1504,22
6/10/2021,McClain,Oklahoma,40087,5325,73
6/10/2021,McCurtain,Oklahoma,40089,3986,94
6/10/2021,McIntosh,Oklahoma,40091,2015,61
6/10/2021,Major,Oklahoma,40093,955,24
6/10/2021,Marshall,Oklahoma,40095,2048,23
6/10/2021,Mayes,Oklahoma,40097,4259,72
6/10/2021,Murray,Oklahoma,40099,2026,44
6/10/2021,Muskogee,Oklahoma,40101,9371,176
6/10/2021,Noble,Oklahoma,40103,1380,20
6/10/2021,Nowata,Oklahoma,40105,1151,20
6/10/2021,Okfuskee,Oklahoma,40107,1797,32
6/10/2021,Oklahoma,Oklahoma,40109,87523,1301
6/10/2021,Okmulgee,Oklahoma,40111,3834,81
6/10/2021,Osage,Oklahoma,40113,4783,78
6/10/2021,Ottawa,Oklahoma,40115,3972,70
6/10/2021,Pawnee,Oklahoma,40117,1793,52
6/10/2021,Payne,Oklahoma,40119,8712,76
6/10/2021,Pittsburg,Oklahoma,40121,4657,78
6/10/2021,Pontotoc,Oklahoma,40123,5164,80
6/10/2021,Pottawatomie,Oklahoma,40125,8400,131
6/10/2021,Pushmataha,Oklahoma,40127,1011,22
6/10/2021,Roger Mills,Oklahoma,40129,390,12
6/10/2021,Rogers,Oklahoma,40131,10601,193
6/10/2021,Seminole,Oklahoma,40133,2882,78
6/10/2021,Sequoyah,Oklahoma,40135,4154,56
6/10/2021,Stephens,Oklahoma,40137,4899,106
6/10/2021,Texas,Oklahoma,40139,3535,34
6/10/2021,Tillman,Oklahoma,40141,1131,17
6/10/2021,Tulsa,Oklahoma,40143,75531,1113
6/10/2021,Wagoner,Oklahoma,40145,8199,121
6/10/2021,Washington,Oklahoma,40147,5250,117
6/10/2021,Washita,Oklahoma,40149,1087,23
6/10/2021,Woods,Oklahoma,40151,1216,18
6/10/2021,Woodward,Oklahoma,40153,3170,36
