state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Idaho,Ada,16001,481587,124138,285491,71958,357449
Idaho,Adams,16003,4294,798,2212,1284,3496
Idaho,Bannock,16005,87808,25451,49463,12894,62357
Idaho,Bear Lake,16007,6125,1785,3075,1265,4340
Idaho,Benewah,16009,9298,2241,4939,2118,7057
Idaho,Bingham,16011,46811,15513,24510,6788,31298
Idaho,Blaine,16013,23021,5385,12953,4683,17636
Idaho,Boise,16015,7831,1412,4361,2058,6419
Idaho,Bonner,16017,45739,9814,24311,11614,35925
Idaho,Bonneville,16019,119062,39024,63926,16112,80038
Idaho,Boundary,16021,12245,3107,6313,2825,9138
Idaho,Butte,16023,2597,680,1303,614,1917
Idaho,Camas,16025,1106,263,573,270,843
Idaho,Canyon,16027,229849,70632,127004,32213,159217
Idaho,Caribou,16029,7155,2251,3663,1241,4904
Idaho,Cassia,16031,24030,8300,12257,3473,15730
Idaho,Clark,16033,845,217,464,164,628
Idaho,Clearwater,16035,8756,1514,4791,2451,7242
Idaho,Custer,16037,4315,814,2203,1298,3501
Idaho,Elmore,16039,27511,7588,16043,3880,19923
Idaho,Franklin,16041,13876,4786,7061,2029,9090
Idaho,Fremont,16043,13099,3587,7226,2286,9512
Idaho,Gem,16045,18112,4494,9632,3986,13618
Idaho,Gooding,16047,15179,4471,7996,2712,10708
Idaho,Idaho,16049,16667,3544,8350,4773,13123
Idaho,Jefferson,16051,29871,10878,15538,3455,18993
Idaho,Jerome,16053,24412,8056,13124,3232,16356
Idaho,Kootenai,16055,165697,40982,92522,32193,124715
Idaho,Latah,16057,40108,9826,24632,5650,30282
Idaho,Lemhi,16059,8027,1641,3927,2459,6386
Idaho,Lewis,16061,3838,906,1901,1031,2932
Idaho,Lincoln,16063,5366,1621,2986,759,3745
Idaho,Madison,16065,39907,13688,23390,2829,26219
Idaho,Minidoka,16067,21039,6535,11087,3417,14504
Idaho,Nez Perce,16069,40408,9577,22663,8168,30831
Idaho,Oneida,16071,4531,1398,2207,926,3133
Idaho,Owyhee,16073,11823,3313,6376,2134,8510
Idaho,Payette,16075,23951,6762,12728,4461,17189
Idaho,Power,16077,7681,2557,3921,1203,5124
Idaho,Shoshone,16079,12882,2875,7026,2981,10007
Idaho,Teton,16081,12142,3118,7428,1596,9024
Idaho,Twin Falls,16083,86878,25879,47410,13589,60999
Idaho,Valley,16085,11392,2236,6201,2955,9156
Idaho,Washington,16087,10194,2516,5035,2643,7678
