SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,56,56001,Wyoming,Albany County,12,38880,20143,18737,1766,892,874,3202,1688,1514,1285,651,634,10828,5656,5172,33269,17233,16036,32627,16912,15715,21987,11715,10272,10215,5579,4636,6832,3440,3392,4752,2237,2515,1766,892,874,1760,945,815,1783,914,869,3297,1691,1606,8475,4445,4030,3732,2078,1654,2351,1317,1034,2262,1191,1071,1870,993,877,1597,827,770,1553,803,750,1726,835,891,1956,975,981,1790,891,899,1228,600,628,771,359,412,496,223,273,467,164,303,27.9,27.6,28.3
50,56,56003,Wyoming,Big Horn County,12,11790,5912,5878,700,350,350,1467,750,717,728,355,373,850,443,407,9231,4620,4611,8895,4457,4438,3901,2000,1901,2538,1307,1231,2929,1479,1450,2578,1228,1350,700,350,350,791,411,380,891,444,447,775,384,391,588,309,279,548,281,267,655,338,317,674,341,333,661,347,314,625,322,303,678,333,345,783,398,385,843,426,417,836,405,431,650,316,334,497,252,245,289,133,156,306,122,184,41.8,41.2,42.6
50,56,56005,Wyoming,Campbell County,12,46341,23831,22510,3348,1727,1621,6526,3302,3224,2699,1418,1281,3725,2036,1689,35046,18097,16949,33768,17384,16384,19271,10080,9191,13554,6965,6589,11520,5985,5535,4969,2398,2571,3348,1727,1621,3490,1773,1717,3743,1868,1875,3123,1706,1417,2594,1409,1185,3227,1604,1623,3600,1881,1719,3626,1886,1740,3101,1594,1507,2681,1442,1239,2452,1227,1225,3179,1586,1593,3208,1730,1478,2137,1095,1042,1288,645,643,727,342,385,423,172,251,394,144,250,35.1,34.9,35.3
50,56,56007,Wyoming,Carbon County,12,14800,7877,6923,940,503,437,1684,864,820,738,385,353,1078,599,479,11811,6313,5498,11438,6125,5313,5632,3133,2499,3993,2243,1750,3701,1956,1745,2666,1327,1339,940,503,437,912,462,450,949,496,453,868,467,401,771,423,348,996,560,436,1058,592,466,1026,580,446,913,511,402,823,445,378,787,420,367,1007,521,486,1084,570,514,946,467,479,668,372,296,474,229,245,300,140,160,278,119,159,39.4,38.7,40.3
50,56,56009,Wyoming,Converse County,12,13822,7066,6756,870,472,398,1749,895,854,755,367,388,1007,522,485,10809,5510,5299,10448,5332,5116,4953,2529,2424,3406,1744,1662,3656,1902,1754,2379,1164,1215,870,472,398,958,470,488,1006,529,477,837,413,424,710,372,338,778,396,382,882,456,426,896,464,432,850,428,422,811,424,387,837,428,409,961,494,467,1047,556,491,809,436,373,617,299,318,422,205,217,286,115,171,245,109,136,39.8,39.6,40.2
50,56,56011,Wyoming,Crook County,12,7584,3837,3747,551,294,257,937,474,463,385,189,196,424,225,199,5903,2979,2924,5711,2880,2831,2260,1191,1069,1553,827,726,2132,1027,1105,1602,801,801,551,294,257,542,264,278,497,260,237,424,220,204,283,144,139,368,184,184,408,218,190,396,206,190,381,219,162,386,175,211,481,234,247,589,281,308,676,337,339,590,301,289,384,197,187,283,141,142,178,93,85,167,69,98,44.2,42.7,45.9
50,56,56013,Wyoming,Fremont County,12,39261,19730,19531,2620,1353,1267,5196,2683,2513,2185,1150,1035,3016,1620,1396,30334,15092,15242,29260,14544,14716,13795,7073,6722,9174,4635,4539,9683,4792,4891,7387,3497,3890,2620,1353,1267,2809,1486,1323,2967,1529,1438,2529,1299,1230,2092,1139,953,2206,1119,1087,2368,1178,1190,2488,1235,1253,2112,1103,1009,2089,1056,1033,2140,1067,1073,2614,1288,1326,2840,1381,1459,2544,1238,1306,1964,970,994,1246,606,640,831,380,451,802,303,499,39.1,38.1,40.1
50,56,56015,Wyoming,Goshen County,12,13211,6946,6265,694,382,312,1306,678,628,592,300,292,1217,652,565,10921,5736,5185,10619,5586,5033,4702,2596,2106,3033,1719,1314,3418,1836,1582,2951,1379,1572,694,382,312,692,352,340,754,401,353,854,414,440,815,463,352,753,409,344,786,459,327,786,435,351,708,416,292,760,437,323,736,420,316,892,470,422,1030,509,521,851,453,398,711,339,372,572,260,312,368,169,199,449,158,291,43.2,41.8,45.3
50,56,56017,Wyoming,Hot Springs County,12,4413,2227,2186,216,109,107,471,263,208,220,114,106,269,132,137,3607,1791,1816,3506,1741,1765,1284,664,620,861,449,412,1155,573,582,1221,587,634,216,109,107,263,154,109,274,140,134,234,131,103,189,84,105,183,101,82,236,119,117,231,121,110,211,108,103,233,111,122,219,120,99,336,175,161,367,167,200,361,177,184,301,151,150,221,107,114,178,90,88,160,62,98,48.7,47.1,50.1
50,56,56019,Wyoming,Johnson County,12,8445,4255,4190,387,196,191,1005,562,443,435,225,210,484,240,244,6813,3383,3430,6618,3272,3346,2587,1290,1297,1798,882,916,2258,1104,1154,2078,1046,1032,387,196,191,505,272,233,630,347,283,443,234,209,346,174,172,365,189,176,436,193,243,530,268,262,467,232,235,490,254,236,467,208,259,599,289,310,702,353,349,680,341,339,551,301,250,367,192,175,240,112,128,240,100,140,46.3,45.5,47.1
