SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,25,25001,Massachusetts,Barnstable County,12,212990,101791,111199,7846,4009,3837,15633,7957,7676,8137,4125,4012,14637,8148,6489,185537,87798,97739,181374,85700,95674,58608,30367,28241,37795,19077,18718,62025,28862,33163,66917,29613,37304,7846,4009,3837,8252,4264,3988,9342,4676,4666,10097,5393,4704,10716,5897,4819,9944,5234,4710,9256,4641,4615,9614,4835,4779,8981,4367,4614,10815,5102,5713,13744,6396,7348,17806,8355,9451,19660,9009,10651,20012,9146,10866,18149,8404,9745,12531,5610,6921,7764,3362,4402,8461,3091,5370,54.3,52.1,56
50,25,25003,Massachusetts,Berkshire County,12,124944,60406,64538,5148,2642,2506,10283,5185,5098,5417,2738,2679,11445,5686,5759,106915,51271,55644,104096,49841,54255,42329,21262,21067,26735,13457,13278,35993,17335,18658,29923,13363,16560,5148,2642,2506,5492,2799,2693,6059,3005,3054,7533,3776,3757,8061,4029,4032,6946,3579,3367,6610,3320,3290,6879,3393,3486,6300,3165,3135,7122,3395,3727,8504,4197,4307,10134,4901,5233,10233,4842,5391,9210,4324,4886,7757,3702,4055,5305,2361,2944,3423,1498,1925,4228,1478,2750,47.6,45.8,49.1
50,25,25005,Massachusetts,Bristol County,12,565217,273426,291791,29700,15087,14613,58465,29688,28777,27811,14158,13653,50673,25596,25077,463183,221554,241629,449241,214493,234748,214025,106305,107720,142403,70091,72312,158351,76681,81670,97814,42125,55689,29700,15087,14613,31767,16206,15561,33560,17022,16538,35453,17920,17533,36169,18294,17875,36684,18515,18169,36839,18038,18801,35061,17188,17873,33819,16350,17469,37319,18039,19280,40861,20012,20849,42140,20451,21689,38031,18179,19852,30860,14403,16457,25068,11371,13697,17079,7455,9624,11148,4553,6595,13659,4343,9316,41.1,39.6,42.5
50,25,25007,Massachusetts,Dukes County,12,17332,8545,8787,843,413,430,1572,790,782,670,348,322,1051,550,501,14609,7169,7440,14247,6994,7253,5381,2797,2584,3824,1982,1842,5026,2459,2567,4346,2003,2343,843,413,430,824,425,399,912,448,464,767,414,353,790,401,389,927,482,445,972,507,465,978,497,481,947,496,451,1051,512,539,1161,585,576,1428,704,724,1386,658,728,1475,683,792,1290,609,681,774,379,395,392,180,212,415,152,263,48.5,47,49.8
50,25,25009,Massachusetts,Essex County,12,789034,380330,408704,44310,22603,21707,82501,42360,40141,39828,20306,19522,71400,36064,35336,642551,305319,337232,622395,295061,327334,295477,146878,148599,193924,95442,98482,218542,103887,114655,138529,59668,78861,44310,22603,21707,45426,23251,22175,46750,24043,22707,51126,25903,25223,50427,25533,24894,49108,25003,24105,49541,24301,25240,48919,23737,25182,46356,22401,23955,49761,23661,26100,55409,26459,28950,59088,28092,30996,54284,25675,28609,44583,20788,23795,35551,16109,19442,23426,10195,13231,15836,6294,9542,19133,6282,12851,40.9,39.1,42.7
50,25,25011,Massachusetts,Franklin County,12,70180,34171,36009,2912,1504,1408,6114,3143,2971,2958,1512,1446,4754,2476,2278,59674,28781,30893,58196,28012,30184,23565,11955,11610,16594,8326,8268,20630,9874,10756,16218,7336,8882,2912,1504,1408,3341,1685,1656,3514,1817,1697,3421,1815,1606,3550,1814,1736,3972,1988,1984,4318,2210,2108,4342,2144,2198,3962,1984,1978,4305,2074,2231,4616,2236,2380,5620,2679,2941,6089,2885,3204,5813,2698,3115,4531,2208,2323,2554,1207,1347,1501,624,877,1819,599,1220,47.2,45.3,48.8
50,25,25013,Massachusetts,Hampden County,12,466372,225252,241120,25317,13036,12281,50163,25711,24452,24010,12304,11706,47016,23863,23153,379062,180415,198647,366882,174201,192681,182713,90609,92104,117478,57456,60022,121581,57959,63622,80807,34923,45884,25317,13036,12281,27309,13964,13345,28645,14761,13884,32174,16401,15773,33061,16752,16309,32270,16440,15830,30750,15193,15557,28567,13649,14918,25891,12174,13717,27658,12991,14667,30193,14414,15779,32628,15561,17067,31102,14993,16109,25885,12064,13821,20455,9335,11120,13983,6163,7820,9135,3642,5493,11349,3719,7630,39.1,37.2,41
50,25,25015,Massachusetts,Hampshire County,12,160830,75022,85808,5309,2764,2545,11710,5989,5721,6174,3018,3156,37332,16277,21055,140848,64772,76076,137637,63251,74386,74817,34622,40195,32777,16078,16699,38722,18180,20542,28806,12716,16090,5309,2764,2545,6289,3223,3066,6887,3517,3370,17710,7575,10135,24330,10969,13361,8802,4418,4384,8154,4103,4051,8247,3953,4294,7574,3604,3970,8258,3941,4317,9301,4428,4873,10641,4964,5677,10522,4847,5675,9762,4494,5268,7802,3660,4142,4635,2087,2548,3016,1255,1761,3591,1220,2371,36.8,36.1,37.4
50,25,25017,Massachusetts,Middlesex County,12,1611699,789545,822154,84488,43200,41288,157716,80459,77257,73412,37306,36106,158097,79920,78177,1333192,647447,685745,1296083,628580,667503,678447,342112,336335,464847,233963,230884,420853,205030,215823,252286,109667,142619,84488,43200,41288,87369,44410,42959,88256,45126,43130,101790,51657,50133,111810,56492,55318,125936,64772,61164,124340,62585,61755,113469,56862,56607,101102,49744,51358,102685,50392,52293,107877,52595,55282,111071,54335,56736,99220,47708,51512,79863,37332,42531,63594,28866,34728,43350,18769,24581,29893,12214,17679,35586,12486,23100,38.6,37.3,39.9
50,25,25019,Massachusetts,Nantucket County,12,11399,5856,5543,752,386,366,1123,561,562,495,240,255,784,398,386,9251,4783,4468,9029,4669,4360,4443,2348,2095,3307,1778,1529,3246,1687,1559,1692,806,886,752,386,366,631,325,306,635,304,331,548,282,266,588,288,300,761,391,370,867,458,409,861,461,400,818,468,350,888,487,401,814,433,381,809,424,385,735,343,392,590,292,298,442,215,227,255,110,145,187,98,89,218,91,127,40.3,40.4,40.3
50,25,25021,Massachusetts,Norfolk County,12,706775,340263,366512,37601,19261,18340,73064,37153,35911,35929,18393,17536,61199,29866,31333,578432,274946,303486,560181,265456,294725,270570,133630,136940,182099,89634,92465,195060,93901,101159,121823,52055,69768,37601,19261,18340,39541,20262,19279,42180,21154,21026,45280,22982,22298,43191,21014,22177,45289,22582,22707,47093,23106,23987,45838,22563,23275,43879,21383,22496,46313,22384,23929,49948,24156,25792,52133,25223,26910,46666,22138,24528,37768,17621,20147,30237,13613,16624,20645,8747,11898,14747,5913,8834,18426,6161,12265,40.8,39.4,42.2
50,25,25023,Massachusetts,Plymouth County,12,521202,253241,267961,27559,14125,13434,54949,28253,26696,27949,14235,13714,44273,22240,22033,424892,203724,221168,410745,196628,214117,183482,91612,91870,118010,58649,59361,151529,72997,78532,96933,42742,54191,27559,14125,13434,29552,15136,14416,32147,16629,15518,33990,17157,16833,31482,15806,15676,28615,14618,13997,29284,14526,14758,30599,14917,15682,29512,14588,14924,34390,16649,17741,38898,18802,20096,40756,19725,21031,37485,17821,19664,31228,14651,16577,25902,11842,14060,17751,8014,9737,10608,4426,6182,11444,3809,7635,42.9,41.3,44.6
50,25,25025,Massachusetts,Suffolk County,12,803907,388110,415797,41369,21121,20248,62507,31491,31016,27661,14064,13597,108575,50843,57732,686616,328592,358024,672370,321434,350936,422752,207598,215154,293168,146111,147057,171398,82707,88691,99229,41773,57456,41369,21121,20248,35287,17802,17485,33872,17109,16763,53865,25565,28300,75719,35922,39797,101464,50079,51385,86672,43480,43192,59647,30010,29637,45385,22542,22843,43469,21254,22215,43806,21394,22412,43912,21204,22708,40211,18855,21356,32405,14857,17548,24668,10656,14012,16846,7076,9770,11855,4685,7170,13455,4499,8956,33.3,32.8,33.7
