date,county,state,fips,cases,deaths
6/10/2021,Karnes,Texas,48255,2364,37
6/10/2021,Kaufman,Texas,48257,16365,263
6/10/2021,Kendall,Texas,48259,3357,72
6/10/2021,Kenedy,Texas,48261,39,2
6/10/2021,Kent,Texas,48263,106,2
6/10/2021,Kerr,Texas,48265,4592,89
6/10/2021,Kimble,Texas,48267,291,6
6/10/2021,King,Texas,48269,11,0
6/10/2021,Kinney,Texas,48271,351,6
6/10/2021,Kleberg,Texas,48273,2676,93
6/10/2021,Knox,Texas,48275,263,17
6/10/2021,Lamar,Texas,48277,5922,156
6/10/2021,Lamb,Texas,48279,2429,83
6/10/2021,Lampasas,Texas,48281,2202,33
6/10/2021,La Salle,Texas,48283,1048,29
6/10/2021,Lavaca,Texas,48285,2523,76
6/10/2021,Lee,Texas,48287,2217,39
6/10/2021,Leon,Texas,48289,1648,43
6/10/2021,Liberty,Texas,48291,8037,190
6/10/2021,Limestone,Texas,48293,2818,80
6/10/2021,Lipscomb,Texas,48295,350,12
6/10/2021,Live Oak,Texas,48297,1138,22
6/10/2021,Llano,Texas,48299,1687,52
6/10/2021,Loving,Texas,48301,2,0
6/10/2021,Lubbock,Texas,48303,49404,793
6/10/2021,Lynn,Texas,48305,625,23
6/10/2021,McCulloch,Texas,48307,586,20
6/10/2021,McLennan,Texas,48309,27617,478
6/10/2021,McMullen,Texas,48311,84,5
6/10/2021,Madison,Texas,48313,1989,30
6/10/2021,Marion,Texas,48315,545,33
6/10/2021,Martin,Texas,48317,640,19
6/10/2021,Mason,Texas,48319,425,6
6/10/2021,Matagorda,Texas,48321,4238,114
6/10/2021,Maverick,Texas,48323,11176,357
6/10/2021,Medina,Texas,48325,5129,106
6/10/2021,Menard,Texas,48327,212,9
6/10/2021,Midland,Texas,48329,17738,272
6/10/2021,Milam,Texas,48331,2555,49
6/10/2021,Mills,Texas,48333,659,21
6/10/2021,Mitchell,Texas,48335,609,31
6/10/2021,Montague,Texas,48337,2116,72
6/10/2021,Montgomery,Texas,48339,54966,596
6/10/2021,Moore,Texas,48341,2750,73
6/10/2021,Morris,Texas,48343,883,34
6/10/2021,Motley,Texas,48345,117,8
6/10/2021,Nacogdoches,Texas,48347,4608,172
6/10/2021,Navarro,Texas,48349,5898,154
6/10/2021,Newton,Texas,48351,637,38
6/10/2021,Nolan,Texas,48353,1547,51
6/10/2021,Nueces,Texas,48355,39751,832
6/10/2021,Ochiltree,Texas,48357,1194,27
6/10/2021,Oldham,Texas,48359,288,4
6/10/2021,Orange,Texas,48361,8753,153
6/10/2021,Palo Pinto,Texas,48363,2918,76
6/10/2021,Panola,Texas,48365,1640,75
6/10/2021,Parker,Texas,48367,16015,186
6/10/2021,Parmer,Texas,48369,1303,35
6/10/2021,Pecos,Texas,48371,1671,34
6/10/2021,Polk,Texas,48373,3400,120
6/10/2021,Potter,Texas,48375,17590,458
6/10/2021,Presidio,Texas,48377,818,24
6/10/2021,Rains,Texas,48379,813,26
6/10/2021,Randall,Texas,48381,16975,306
6/10/2021,Reagan,Texas,48383,382,8
6/10/2021,Real,Texas,48385,313,13
6/10/2021,Red River,Texas,48387,703,38
6/10/2021,Reeves,Texas,48389,1941,44
6/10/2021,Refugio,Texas,48391,681,23
6/10/2021,Roberts,Texas,48393,63,1
6/10/2021,Robertson,Texas,48395,2195,43
6/10/2021,Rockwall,Texas,48397,11735,157
6/10/2021,Runnels,Texas,48399,1299,39
6/10/2021,Rusk,Texas,48401,4050,108
6/10/2021,Sabine,Texas,48403,524,45
6/10/2021,San Augustine,Texas,48405,585,32
6/10/2021,San Jacinto,Texas,48407,1374,39
6/10/2021,San Patricio,Texas,48409,4466,151
6/10/2021,San Saba,Texas,48411,782,23
6/10/2021,Schleicher,Texas,48413,243,6
6/10/2021,Scurry,Texas,48415,2425,62
6/10/2021,Shackelford,Texas,48417,276,5
6/10/2021,Shelby,Texas,48419,1718,70
6/10/2021,Sherman,Texas,48421,235,12
6/10/2021,Smith,Texas,48423,20564,484
6/10/2021,Somervell,Texas,48425,1084,14
6/10/2021,Starr,Texas,48427,9510,301
6/10/2021,Stephens,Texas,48429,802,26
6/10/2021,Sterling,Texas,48431,108,4
6/10/2021,Stonewall,Texas,48433,157,6
6/10/2021,Sutton,Texas,48435,473,8
6/10/2021,Swisher,Texas,48437,896,18
6/10/2021,Tarrant,Texas,48439,261635,3533
6/10/2021,Taylor,Texas,48441,15966,412
6/10/2021,Terrell,Texas,48443,74,2
6/10/2021,Terry,Texas,48445,1702,56
6/10/2021,Throckmorton,Texas,48447,73,5
6/10/2021,Titus,Texas,48449,3746,84
6/10/2021,Tom Green,Texas,48451,16919,272
6/10/2021,Travis,Texas,48453,84072,1030
6/10/2021,Trinity,Texas,48455,799,27
6/10/2021,Tyler,Texas,48457,1335,42
6/10/2021,Upshur,Texas,48459,3318,75
6/10/2021,Upton,Texas,48461,374,10
6/10/2021,Uvalde,Texas,48463,3602,73
6/10/2021,Val Verde,Texas,48465,7928,233
6/10/2021,Van Zandt,Texas,48467,4408,120
6/10/2021,Victoria,Texas,48469,9186,220
6/10/2021,Walker,Texas,48471,8775,131
6/10/2021,Waller,Texas,48473,4191,50
6/10/2021,Ward,Texas,48475,1208,24
6/10/2021,Washington,Texas,48477,4190,94
6/10/2021,Webb,Texas,48479,46688,844
6/10/2021,Wharton,Texas,48481,4226,116
6/10/2021,Wheeler,Texas,48483,569,12
6/10/2021,Wichita,Texas,48485,15154,379
6/10/2021,Wilbarger,Texas,48487,1932,55
6/10/2021,Willacy,Texas,48489,3096,89
6/10/2021,Williamson,Texas,48491,47206,482
6/10/2021,Wilson,Texas,48493,4678,69
6/10/2021,Winkler,Texas,48495,772,21
6/10/2021,Wise,Texas,48497,7442,123
6/10/2021,Wood,Texas,48499,3475,129
6/10/2021,Yoakum,Texas,48501,877,27
6/10/2021,Young,Texas,48503,2183,45
6/10/2021,Zapata,Texas,48505,1786,36
6/10/2021,Zavala,Texas,48507,1874,41
