date,county,state,fips,cases,deaths
6/10/2021,Adair,Missouri,29001,2482,20
6/10/2021,Andrew,Missouri,29003,1886,20
6/10/2021,Atchison,Missouri,29005,457,6
6/10/2021,Audrain,Missouri,29007,2714,58
6/10/2021,Barry,Missouri,29009,2951,47
6/10/2021,Barton,Missouri,29011,1189,16
6/10/2021,Bates,Missouri,29013,1344,30
6/10/2021,Benton,Missouri,29015,1706,34
6/10/2021,Bollinger,Missouri,29017,1145,14
6/10/2021,Boone,Missouri,29019,18609,116
6/10/2021,Buchanan,Missouri,29021,10646,183
6/10/2021,Butler,Missouri,29023,4234,49
6/10/2021,Caldwell,Missouri,29025,824,15
6/10/2021,Callaway,Missouri,29027,5041,51
6/10/2021,Camden,Missouri,29029,4186,88
6/10/2021,Cape Girardeau,Missouri,29031,9571,138
6/10/2021,Carroll,Missouri,29033,1051,24
6/10/2021,Carter,Missouri,29035,545,11
6/10/2021,Cass,Missouri,29037,9357,114
6/10/2021,Cedar,Missouri,29039,1136,21
6/10/2021,Chariton,Missouri,29041,727,8
6/10/2021,Christian,Missouri,29043,9148,93
6/10/2021,Clark,Missouri,29045,687,7
6/10/2021,Clay,Missouri,29047,25208,366
6/10/2021,Clinton,Missouri,29049,1986,65
6/10/2021,Cole,Missouri,29051,9227,129
6/10/2021,Cooper,Missouri,29053,1933,27
6/10/2021,Crawford,Missouri,29055,2633,39
6/10/2021,Dade,Missouri,29057,738,31
6/10/2021,Dallas,Missouri,29059,1352,28
6/10/2021,Daviess,Missouri,29061,727,11
6/10/2021,DeKalb,Missouri,29063,1135,32
6/10/2021,Dent,Missouri,29065,1017,18
6/10/2021,Douglas,Missouri,29067,966,29
6/10/2021,Dunklin,Missouri,29069,2959,50
6/10/2021,Franklin,Missouri,29071,10777,185
6/10/2021,Gasconade,Missouri,29073,1576,46
6/10/2021,Gentry,Missouri,29075,830,20
6/10/2021,Greene,Missouri,29077,30349,474
6/10/2021,Grundy,Missouri,29079,1057,35
6/10/2021,Harrison,Missouri,29081,892,14
6/10/2021,Henry,Missouri,29083,2051,40
6/10/2021,Hickory,Missouri,29085,659,15
6/10/2021,Holt,Missouri,29087,448,14
