state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Washington,Adams,53001,19983,7771,9948,2264,12212
Washington,Asotin,53003,22582,4967,12205,5410,17615
Washington,Benton,53005,204390,59063,113867,31460,145327
Washington,Chelan,53007,77200,19648,42383,15169,57552
Washington,Clallam,53009,77331,14195,39582,23554,63136
Washington,Clark,53011,488241,125633,284666,77942,362608
Washington,Columbia,53013,3985,781,2070,1134,3204
Washington,Cowlitz,53015,110593,27541,61673,21379,83052
Washington,Douglas,53017,43429,12231,23313,7885,31198
Washington,Ferry,53019,7627,1457,4016,2154,6170
Washington,Franklin,53021,95222,33216,52814,9192,62006
Washington,Garfield,53023,2225,510,1151,564,1715
Washington,Grant,53025,97733,31301,52702,13730,66432
Washington,Grays Harbor,53027,75061,16643,41676,16742,58418
Washington,Island,53029,85141,16897,46771,21473,68244
Washington,Jefferson,53031,32221,4192,15802,12227,28029
Washington,King,53033,2252782,500334,1448133,304315,1752448
Washington,Kitsap,53035,271473,60488,161127,49858,210985
Washington,Kittitas,53037,47935,10568,29337,8030,37367
Washington,Klickitat,53039,22425,4691,12234,5500,17734
Washington,Lewis,53041,80707,18889,44618,17200,61818
Washington,Lincoln,53043,10939,2604,5502,2833,8335
Washington,Mason,53045,66768,14208,37012,15548,52560
Washington,Okanogan,53047,42243,10705,22227,9311,31538
Washington,Pacific,53049,22471,3764,11472,7235,18707
Washington,Pend Oreille,53051,13724,2896,7135,3693,10828
Washington,Pierce,53053,904980,231151,545421,128408,673829
Washington,San Juan,53055,17582,2465,8935,6182,15117
Washington,Skagit,53057,129205,30465,70960,27780,98740
Washington,Skamania,53059,12083,2445,6962,2676,9638
Washington,Snohomish,53061,822083,200634,506617,114832,621449
Washington,Spokane,53063,522798,128380,307795,86623,394418
Washington,Stevens,53065,45723,10597,24212,10914,35126
Washington,Thurston,53067,290536,67804,170861,51871,222732
Washington,Wahkiakum,53069,4488,855,2152,1481,3633
Washington,Walla Walla,53071,60760,15005,34391,11364,45755
Washington,Whatcom,53073,229247,51651,136391,41205,177596
Washington,Whitman,53075,50104,12722,32010,5372,37382
Washington,Yakima,53077,250873,80939,134721,35213,169934
