SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,50,50001,Vermont,Addison County,12,36777,18367,18410,1563,784,779,3016,1602,1414,1477,774,703,5021,2581,2440,31483,15611,15872,30721,15207,15514,13930,7136,6794,7799,3970,3829,10303,5067,5236,7598,3589,4009,1563,784,779,1640,851,789,1743,940,803,2841,1409,1432,3290,1757,1533,1857,971,886,1917,986,931,2096,1058,1038,1929,955,974,2172,1078,1094,2470,1199,1271,2771,1396,1375,2890,1394,1496,2618,1260,1358,2101,1039,1062,1285,608,677,811,391,420,783,291,492,43.8,42.3,45.2
50,50,50003,Vermont,Bennington County,12,35470,17274,18196,1642,841,801,3309,1751,1558,1657,875,782,3330,1564,1766,29678,14219,15459,28862,13807,15055,11617,5703,5914,7045,3488,3557,10199,4940,5259,8288,3815,4473,1642,841,801,1736,909,827,1988,1066,922,2259,1130,1129,2313,1085,1228,1782,913,869,1706,853,853,1841,877,964,1716,845,871,2009,985,1024,2423,1158,1265,2868,1390,1478,2899,1407,1492,2565,1244,1321,2136,1022,1114,1499,675,824,950,429,521,1138,445,693,47.1,45.7,48.5
50,50,50005,Vermont,Caledonia County,12,29993,14972,15021,1423,708,715,2792,1456,1336,1523,786,737,2593,1402,1191,25020,12416,12604,24255,12022,12233,10246,5278,4968,6505,3287,3218,8541,4182,4359,6616,3151,3465,1423,708,715,1482,765,717,1685,888,797,2036,1089,947,1705,902,803,1655,860,795,1532,784,748,1674,833,841,1644,810,834,1939,981,958,1926,958,968,2256,1076,1180,2420,1167,1253,2324,1125,1199,1801,905,896,1147,580,567,645,281,364,699,260,439,45.5,44.2,46.9
50,50,50007,Vermont,Chittenden County,12,163774,80099,83675,7457,3897,3560,14248,7291,6957,6833,3545,3288,26141,12803,13338,138662,67103,71559,135236,65366,69870,74205,37213,36992,42915,21765,21150,40699,19845,20854,25481,10953,14528,7457,3897,3560,7708,3994,3714,8224,4197,4027,13197,6476,6721,18093,8972,9121,12749,6654,6095,10758,5479,5279,10323,5152,5171,9085,4480,4605,9403,4584,4819,9929,4860,5069,10920,5250,5670,10447,5151,5296,8377,3896,4481,6432,2906,3526,4427,1927,2500,2780,1077,1703,3465,1147,2318,36.8,35.4,38.1
50,50,50009,Vermont,Essex County,12,6163,3098,3065,276,151,125,532,273,259,246,127,119,359,196,163,5242,2621,2621,5109,2547,2562,1657,832,825,1111,538,573,2004,982,1022,1635,831,804,276,151,125,290,144,146,301,158,143,282,150,132,264,144,120,257,130,127,278,117,161,288,142,146,288,149,139,398,195,203,449,229,220,552,268,284,605,290,315,490,269,221,463,229,234,321,168,153,177,89,88,184,76,108,51.8,51.6,52.1
50,50,50011,Vermont,Franklin County,12,49402,24619,24783,2887,1469,1418,5471,2834,2637,2476,1260,1216,3674,1847,1827,39784,19680,20104,38568,19056,19512,18028,9042,8986,12501,6246,6255,14147,7055,7092,8246,3908,4338,2887,1469,1418,3030,1557,1473,3064,1588,1476,2842,1459,1383,2685,1337,1348,3123,1625,1498,3152,1571,1581,3218,1553,1665,3008,1497,1511,3280,1652,1628,3413,1650,1763,3864,1963,1901,3590,1790,1800,2880,1399,1481,2215,1120,1095,1425,707,718,875,390,485,851,292,559,41.1,40.5,41.7
50,50,50013,Vermont,Grand Isle County,12,7235,3664,3571,335,164,171,643,330,313,324,163,161,472,262,210,6093,3089,3004,5933,3007,2926,2313,1197,1116,1596,813,783,2308,1159,1149,1557,773,784,335,164,171,363,183,180,359,188,171,374,192,182,343,192,151,374,194,180,427,225,202,403,195,208,392,199,193,406,198,208,546,278,268,651,311,340,705,372,333,625,324,301,459,230,229,238,119,119,130,59,71,105,41,64,48.3,47.8,48.7
50,50,50015,Vermont,Lamoille County,12,25362,12685,12677,1287,651,636,2674,1334,1340,1153,582,571,2270,1159,1111,20817,10412,10405,20248,10118,10130,9573,4890,4683,6441,3282,3159,6996,3475,3521,4541,2202,2339,1287,651,636,1413,716,697,1552,751,801,1615,821,794,1517,787,730,1601,845,756,1660,844,816,1569,796,773,1611,797,814,1656,872,784,1648,834,814,1871,893,978,1821,876,945,1557,769,788,1169,600,569,870,434,436,477,231,246,468,168,300,41.4,40.8,42.1
50,50,50017,Vermont,Orange County,12,28892,14506,14386,1350,706,644,2647,1408,1239,1239,668,571,2210,1263,947,24303,12078,12225,23656,11724,11932,9611,5004,4607,6441,3222,3219,8639,4251,4388,6366,2988,3378,1350,706,644,1452,789,663,1474,768,706,1653,944,709,1517,838,679,1515,752,763,1632,823,809,1721,861,860,1573,786,787,1734,837,897,1977,1004,973,2425,1167,1258,2503,1243,1260,2270,1124,1146,1732,832,900,1116,535,581,644,264,380,604,233,371,46.7,44.9,48.4
50,50,50019,Vermont,Orleans County,12,27037,13545,13492,1295,666,629,2691,1374,1317,1247,621,626,2006,1041,965,22466,11222,11244,21804,10884,10920,8957,4625,4332,6001,3108,2893,7508,3806,3702,6289,2929,3360,1295,666,629,1483,763,720,1505,756,749,1462,751,711,1494,766,728,1503,803,700,1507,813,694,1527,778,749,1464,714,750,1619,856,763,1747,891,856,1983,973,1010,2159,1086,1073,2063,988,1075,1694,843,851,1171,578,593,671,301,370,690,219,471,45.9,44.8,47.3
