state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Vermont,Addison,50001,36777,7787,21392,7598,28990
Vermont,Bennington,50003,35470,7625,19557,8288,27845
Vermont,Caledonia,50005,29993,6626,16751,6616,23367
Vermont,Chittenden,50007,163774,36586,101707,25481,127188
Vermont,Essex,50009,6163,1149,3379,1635,5014
Vermont,Franklin,50011,49402,11823,29333,8246,37579
Vermont,Grand Isle,50013,7235,1431,4247,1557,5804
Vermont,Lamoille,50015,25362,5867,14954,4541,19495
Vermont,Orange,50017,28892,5929,16597,6366,22963
Vermont,Orleans,50019,27037,5745,15003,6289,21292
Vermont,Rutland,50021,58191,11966,32993,13232,46225
Vermont,Washington,50023,58409,12777,33861,11771,45632
Vermont,Windham,50025,42222,8352,23784,10086,33870
Vermont,Windsor,50027,55062,10752,30977,13333,44310
