state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Arkansas,Arkansas,05001,17486,4352,9583,3551,13134
Arkansas,Ashley,05003,19657,4789,10752,4116,14868
Arkansas,Baxter,05005,41932,8144,20730,13058,33788
Arkansas,Benton,05007,279141,79109,162130,37902,200032
Arkansas,Boone,05009,37432,9277,20314,7841,28155
Arkansas,Bradley,05011,10763,2826,5867,2070,7937
Arkansas,Calhoun,05013,5189,1085,2965,1139,4104
Arkansas,Carroll,05015,28380,6705,14903,6772,21675
Arkansas,Chicot,05017,10118,2428,5554,2136,7690
Arkansas,Clark,05019,22320,5864,12703,3753,16456
Arkansas,Clay,05021,14551,3403,7966,3182,11148
Arkansas,Cleburne,05023,24919,5136,12993,6790,19783
Arkansas,Cleveland,05025,7956,1891,4360,1705,6065
Arkansas,Columbia,05027,23457,6342,12955,4160,17115
Arkansas,Conway,05029,20846,5153,11580,4113,15693
Arkansas,Craighead,05031,110332,31253,63655,15424,79079
Arkansas,Crawford,05033,63257,16833,35575,10849,46424
Arkansas,Crittenden,05035,47955,14190,26805,6960,33765
Arkansas,Cross,05037,16419,4163,9089,3167,12256
Arkansas,Dallas,05039,7009,1595,3704,1710,5414
Arkansas,Desha,05041,11361,3137,5997,2227,8224
Arkansas,Drew,05043,18219,4653,10250,3316,13566
Arkansas,Faulkner,05045,126007,32979,76833,16195,93028
Arkansas,Franklin,05047,17715,4394,9787,3534,13321
Arkansas,Fulton,05049,12477,2874,6354,3249,9603
Arkansas,Garland,05051,99386,21880,53362,24144,77506
Arkansas,Grant,05053,18265,4426,10467,3372,13839
Arkansas,Greene,05055,45325,12038,25915,7372,33287
Arkansas,Hempstead,05057,21532,6020,11530,3982,15512
Arkansas,Hot Spring,05059,33771,7639,19601,6531,26132
Arkansas,Howard,05061,13202,3743,7073,2386,9459
Arkansas,Independence,05063,37825,10258,20776,6791,27567
Arkansas,Izard,05065,13629,2678,7393,3558,10951
Arkansas,Jackson,05067,16719,3679,9985,3055,13040
Arkansas,Jefferson,05069,66824,16621,38189,12014,50203
Arkansas,Johnson,05071,26578,7343,14750,4485,19235
Arkansas,Lafayette,05073,6624,1343,3644,1637,5281
Arkansas,Lawrence,05075,16406,4114,9024,3268,12292
Arkansas,Lee,05077,8857,1802,5268,1787,7055
Arkansas,Lincoln,05079,13024,2419,8535,2070,10605
Arkansas,Little River,05081,12259,2996,6696,2567,9263
Arkansas,Logan,05083,21466,5021,12049,4396,16445
Arkansas,Lonoke,05085,73309,20261,42932,10116,53048
Arkansas,Madison,05087,16576,4209,9156,3211,12367
Arkansas,Marion,05089,16694,3283,8553,4858,13411
Arkansas,Miller,05091,43257,11042,24775,7440,32215
Arkansas,Mississippi,05093,40651,11618,22917,6116,29033
Arkansas,Monroe,05095,6701,1508,3581,1612,5193
Arkansas,Montgomery,05097,8986,1844,4716,2426,7142
Arkansas,Nevada,05099,8252,2061,4459,1732,6191
Arkansas,Newton,05101,7753,1655,3986,2112,6098
Arkansas,Ouachita,05103,23382,5695,12754,4933,17687
Arkansas,Perry,05105,10455,2558,5755,2142,7897
Arkansas,Phillips,05107,17782,5015,9299,3468,12767
Arkansas,Pike,05109,10718,2541,5982,2195,8177
Arkansas,Poinsett,05111,23528,6123,13084,4321,17405
Arkansas,Polk,05113,19964,4955,10292,4717,15009
Arkansas,Pope,05115,64072,17126,36585,10361,46946
Arkansas,Prairie,05117,8062,1797,4337,1928,6265
Arkansas,Pulaski,05119,391911,98944,229944,63023,292967
Arkansas,Randolph,05121,17958,4628,9785,3545,13330
Arkansas,St. Francis,05123,24994,5717,15069,4208,19277
Arkansas,Saline,05125,122437,30822,69388,22227,91615
Arkansas,Scott,05127,10281,2590,5486,2205,7691
Arkansas,Searcy,05129,7881,1715,4118,2048,6166
Arkansas,Sebastian,05131,127827,33834,73007,20986,93993
Arkansas,Sevier,05133,17007,5303,9162,2542,11704
Arkansas,Sharp,05135,17442,3901,8937,4604,13541
Arkansas,Stone,05137,12506,2617,6400,3489,9889
Arkansas,Union,05139,38682,10095,21468,7119,28587
Arkansas,Van Buren,05141,16545,3522,8607,4416,13023
Arkansas,Washington,05143,239187,67351,142917,28919,171836
Arkansas,White,05145,78753,20850,44708,13195,57903
Arkansas,Woodruff,05147,6320,1478,3366,1476,4842
Arkansas,Yell,05149,21341,5675,11808,3858,15666
