state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Maryland,Allegany,24001,70416,430,163.8
Maryland,Anne Arundel,24003,579234,588,985.1
Maryland,Baltimore,24005,827370,682,1213.2
Maryland,Calvert,24009,92525,92,1005.7
Maryland,Caroline,24011,33406,345,96.8
Maryland,Carroll,24013,168447,326,516.7
Maryland,Cecil,24015,102855,452,227.6
Maryland,Charles,24017,163257,418,390.6
Maryland,Dorchester,24019,31929,643,49.7
Maryland,Frederick,24021,259547,540,480.6
Maryland,Garrett,24023,29014,667,43.5
Maryland,Harford,24025,255441,656,389.4
Maryland,Howard,24027,325690,527,618
Maryland,Kent,24029,19422,254,76.5
Maryland,Montgomery,24031,1050688,414,2537.9
Maryland,Prince George's,24033,909327,507,1793.5
Maryland,Queen Anne's,24035,50381,498,101.2
Maryland,St. Mary's,24037,113510,510,222.6
Maryland,Somerset,24039,25616,611,41.9
Maryland,Talbot,24041,37181,611,60.9
Maryland,Washington,24043,151049,477,316.7
Maryland,Wicomico,24045,103609,468,221.4
Maryland,Worcester,24047,52276,400,130.7
Maryland,Baltimore city,24510,593490,695,853.9
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
