SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,4,4001,Arizona,Apache County,12,71887,35482,36405,4833,2422,2411,10043,5040,5003,4549,2254,2295,6513,3222,3291,54669,26857,27812,52462,25766,26696,27284,14001,13283,17402,9129,8273,17213,8286,8927,11334,5129,6205,4833,2422,2411,5390,2739,2651,5833,2905,2928,5368,2600,2768,4514,2272,2242,5069,2680,2389,4474,2336,2138,4068,2178,1890,3791,1935,1856,3817,1870,1947,4087,1972,2115,4758,2320,2438,4551,2124,2427,3784,1783,2001,2913,1358,1555,2098,920,1178,1410,639,771,1129,429,700,35.6,34.5,36.8
50,4,4003,Arizona,Cochise County,12,125922,63757,62165,7157,3591,3566,13804,6951,6853,6012,3049,2963,10204,5722,4482,101907,51672,50235,98949,50166,48783,44467,24038,20429,29774,16041,13733,29853,14511,15342,29118,13892,15226,7157,3591,3566,7538,3801,3737,7789,3924,3865,7659,4044,3615,7034,3953,3081,8048,4431,3617,7513,4093,3420,7777,4144,3633,6436,3373,3063,6353,3288,3065,6823,3318,3505,8073,3886,4187,8604,4019,4585,8710,4156,4554,7773,3780,3993,5825,2767,3058,3821,1902,1919,2989,1287,1702,41.8,39.9,44.2
50,4,4005,Arizona,Coconino County,12,143476,70721,72755,7589,3951,3638,14641,7484,7157,6520,3363,3157,29622,13481,16141,117889,57541,60348,114726,55923,58803,70520,34647,35873,36060,18675,17385,30382,14876,15506,18662,8891,9771,7589,3951,3638,8000,4111,3889,8323,4245,4078,14545,6711,7834,19915,9261,10654,11293,5921,5372,8805,4593,4212,8538,4383,4155,7424,3778,3646,7064,3601,3463,7063,3508,3555,8054,3864,4190,8201,3903,4298,6915,3392,3523,4952,2477,2475,3254,1490,1764,1840,844,996,1701,688,1013,31.1,31.2,31.1
50,4,4007,Arizona,Gila County,12,54018,26789,27229,2821,1452,1369,5535,2868,2667,2298,1151,1147,3373,1777,1596,44527,21882,22645,43364,21318,22046,15303,7777,7526,10198,5135,5063,13924,6714,7210,15869,7692,8177,2821,1452,1369,3113,1630,1483,2988,1524,1464,2713,1388,1325,2392,1254,1138,2836,1423,1413,2589,1302,1287,2590,1340,1250,2183,1070,1113,2510,1290,1220,2903,1366,1537,3851,1870,1981,4660,2188,2472,4709,2267,2442,4421,2218,2203,3197,1571,1626,1926,961,965,1616,675,941,50.5,49.1,52
50,4,4009,Arizona,Graham County,12,38837,20809,18028,2718,1393,1325,5354,2740,2614,2280,1142,1138,4006,2294,1712,29582,16081,13501,28485,15534,12951,16631,9570,7061,10940,6439,4501,8099,4305,3794,5440,2496,2944,2718,1393,1325,2894,1475,1419,3055,1570,1485,2895,1502,1393,2796,1629,1167,3076,1828,1248,2720,1598,1122,2707,1632,1075,2437,1381,1056,2214,1249,965,1945,1070,875,1938,971,967,2002,1015,987,1692,790,902,1443,689,754,979,450,529,684,297,387,642,270,372,33.6,33,34.3
50,4,4011,Arizona,Greenlee County,12,9498,4916,4582,755,364,391,1299,661,638,515,275,240,849,473,376,7181,3761,3420,6929,3616,3313,3911,2112,1799,2689,1437,1252,2094,1103,991,1297,603,694,755,364,391,691,351,340,750,383,367,597,329,268,625,346,279,704,358,346,686,371,315,691,380,311,608,328,280,527,270,257,539,277,262,519,279,240,509,277,232,422,209,213,290,159,131,228,105,123,154,65,89,203,65,138,34.5,34.4,34.7
50,4,4012,Arizona,La Paz County,12,21108,10820,10288,970,502,468,1764,939,825,772,414,358,1182,667,515,17980,9169,8811,17602,8965,8637,5429,2832,2597,3668,1849,1819,4360,2087,2273,8392,4362,4030,970,502,468,910,458,452,1047,579,468,899,503,396,862,480,382,1008,493,515,881,415,466,923,497,426,856,444,412,823,415,408,966,452,514,1212,560,652,1359,660,699,1615,772,843,2183,1153,1030,2036,1052,984,1461,758,703,1097,627,470,57,57,57.1
50,4,4013,Arizona,Maricopa County,12,4485414,2217230,2268184,276119,141004,135115,535002,272707,262295,241317,122966,118351,415938,213070,202868,3552518,1741694,1810824,3432976,1680553,1752423,1839045,933233,905812,1242721,628109,614612,1077986,525456,552530,696331,313918,382413,276119,141004,135115,290204,148110,142094,305729,155509,150220,300164,153774,146390,296160,151350,144810,340955,173724,167231,317424,161835,155589,303640,153024,150616,280702,139526,141176,285146,140646,144500,270492,133706,136786,273909,133431,140478,248439,117673,130766,215853,99508,116345,186626,85650,100976,130836,59375,71461,82694,37230,45464,80322,32155,48167,36.9,35.8,38.1
50,4,4015,Arizona,Mohave County,12,212181,107347,104834,9150,4725,4425,17872,9071,8801,8337,4300,4037,12728,6774,5954,180860,91343,89517,176822,89251,87571,60053,31881,28172,41128,21886,19242,57056,27804,29252,65910,32787,33123,9150,4725,4425,9502,4831,4671,10510,5319,5191,9788,5094,4694,9137,4901,4236,11229,6135,5094,10723,5738,4985,9860,5192,4668,9316,4821,4495,10429,5333,5096,11947,5857,6090,16086,7653,8433,18594,8961,9633,18838,9089,9749,18232,9254,8978,13734,7085,6649,8772,4407,4365,6334,2952,3382,52.9,51.5,54.1
50,4,4017,Arizona,Navajo County,12,110924,55469,55455,7447,3784,3663,15067,7661,7406,6606,3343,3263,8894,4688,4206,84920,42224,42696,81804,40681,41123,39099,20307,18792,25384,13191,12193,26697,12959,13738,20829,9843,10986,7447,3784,3663,8174,4195,3979,8678,4381,4297,7577,3901,3676,6138,3215,2923,6980,3710,3270,6509,3371,3138,6214,3194,3020,5681,2916,2765,5848,2949,2899,6021,2955,3066,7289,3459,3830,7539,3596,3943,6873,3270,3603,5711,2786,2925,3981,1881,2100,2436,1137,1299,1828,769,1059,38.2,36.8,39.6
