date,county,state,fips,cases,deaths
6/10/2021,Allen,Kansas,20001,1251,20
6/10/2021,Anderson,Kansas,20003,844,18
6/10/2021,Atchison,Kansas,20005,1619,14
6/10/2021,Barber,Kansas,20007,374,6
6/10/2021,Barton,Kansas,20009,2623,51
6/10/2021,Bourbon,Kansas,20011,1429,26
6/10/2021,Brown,Kansas,20013,1243,39
6/10/2021,Butler,Kansas,20015,7615,90
6/10/2021,Chase,Kansas,20017,276,3
6/10/2021,Chautauqua,Kansas,20019,270,6
6/10/2021,Cherokee,Kansas,20021,2530,53
6/10/2021,Cheyenne,Kansas,20023,371,13
6/10/2021,Clark,Kansas,20025,251,7
6/10/2021,Clay,Kansas,20027,826,29
6/10/2021,Cloud,Kansas,20029,1003,23
6/10/2021,Coffey,Kansas,20031,748,23
6/10/2021,Comanche,Kansas,20033,170,9
6/10/2021,Cowley,Kansas,20035,4013,109
6/10/2021,Crawford,Kansas,20037,4780,83
6/10/2021,Decatur,Kansas,20039,279,12
6/10/2021,Dickinson,Kansas,20041,1791,45
6/10/2021,Doniphan,Kansas,20043,1017,23
6/10/2021,Douglas,Kansas,20045,9370,85
6/10/2021,Edwards,Kansas,20047,267,12
6/10/2021,Elk,Kansas,20049,180,5
6/10/2021,Ellis,Kansas,20051,3759,73
6/10/2021,Ellsworth,Kansas,20053,1220,25
6/10/2021,Finney,Kansas,20055,6107,74
6/10/2021,Ford,Kansas,20057,5770,76
6/10/2021,Franklin,Kansas,20059,2582,43
6/10/2021,Geary,Kansas,20061,3514,40
6/10/2021,Gove,Kansas,20063,387,19
6/10/2021,Graham,Kansas,20065,265,9
6/10/2021,Grant,Kansas,20067,980,18
6/10/2021,Gray,Kansas,20069,611,14
6/10/2021,Greeley,Kansas,20071,104,1
6/10/2021,Greenwood,Kansas,20073,589,11
6/10/2021,Hamilton,Kansas,20075,209,1
6/10/2021,Harper,Kansas,20077,629,18
6/10/2021,Harvey,Kansas,20079,3688,72
6/10/2021,Haskell,Kansas,20081,421,9
6/10/2021,Hodgeman,Kansas,20083,213,8
6/10/2021,Jackson,Kansas,20085,1413,16
6/10/2021,Jefferson,Kansas,20087,1747,36
6/10/2021,Jewell,Kansas,20089,215,6
6/10/2021,Johnson,Kansas,20091,59373,765
6/10/2021,Kearny,Kansas,20093,573,10
6/10/2021,Kingman,Kansas,20095,773,15
6/10/2021,Kiowa,Kansas,20097,271,5
6/10/2021,Labette,Kansas,20099,2754,50
6/10/2021,Lane,Kansas,20101,143,7
6/10/2021,Leavenworth,Kansas,20103,7274,93
6/10/2021,Lincoln,Kansas,20105,265,5
6/10/2021,Linn,Kansas,20107,826,12
6/10/2021,Logan,Kansas,20109,289,6
6/10/2021,Lyon,Kansas,20111,4310,86
6/10/2021,McPherson,Kansas,20113,3357,89
6/10/2021,Marion,Kansas,20115,1114,24
6/10/2021,Marshall,Kansas,20117,1134,26
6/10/2021,Meade,Kansas,20119,517,12
6/10/2021,Miami,Kansas,20121,2781,42
6/10/2021,Mitchell,Kansas,20123,566,18
6/10/2021,Montgomery,Kansas,20125,3480,82
6/10/2021,Morris,Kansas,20127,613,23
6/10/2021,Morton,Kansas,20129,269,9
6/10/2021,Nemaha,Kansas,20131,1519,55
6/10/2021,Neosho,Kansas,20133,1807,35
6/10/2021,Ness,Kansas,20135,372,16
6/10/2021,Norton,Kansas,20137,1221,27
6/10/2021,Osage,Kansas,20139,1263,26
6/10/2021,Osborne,Kansas,20141,290,12
6/10/2021,Ottawa,Kansas,20143,552,13
6/10/2021,Pawnee,Kansas,20145,1174,14
6/10/2021,Phillips,Kansas,20147,714,24
6/10/2021,Pottawatomie,Kansas,20149,1958,31
6/10/2021,Pratt,Kansas,20151,816,25
6/10/2021,Rawlins,Kansas,20153,360,7
6/10/2021,Reno,Kansas,20155,8574,139
6/10/2021,Republic,Kansas,20157,680,15
6/10/2021,Rice,Kansas,20159,1079,12
6/10/2021,Riley,Kansas,20161,6613,43
6/10/2021,Rooks,Kansas,20163,660,11
6/10/2021,Rush,Kansas,20165,434,14
6/10/2021,Russell,Kansas,20167,861,28
6/10/2021,Saline,Kansas,20169,6310,143
6/10/2021,Scott,Kansas,20171,621,24
6/10/2021,Sedgwick,Kansas,20173,57512,775
6/10/2021,Seward,Kansas,20175,3987,41
6/10/2021,Shawnee,Kansas,20177,17647,365
6/10/2021,Sheridan,Kansas,20179,437,14
6/10/2021,Sherman,Kansas,20181,658,12
6/10/2021,Smith,Kansas,20183,275,3
6/10/2021,Stafford,Kansas,20185,352,9
6/10/2021,Stanton,Kansas,20187,186,6
6/10/2021,Stevens,Kansas,20189,586,10
6/10/2021,Sumner,Kansas,20191,2201,52
6/10/2021,Thomas,Kansas,20193,1135,20
6/10/2021,Trego,Kansas,20195,407,8
6/10/2021,Wabaunsee,Kansas,20197,688,14
6/10/2021,Wallace,Kansas,20199,179,4
6/10/2021,Washington,Kansas,20201,550,14
6/10/2021,Wichita,Kansas,20203,217,6
6/10/2021,Wilson,Kansas,20205,1018,16
6/10/2021,Woodson,Kansas,20207,221,5
6/10/2021,Wyandotte,Kansas,20209,20786,299
