SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,55,55001,Wisconsin,Adams County,12,20220,10760,9460,678,369,309,1445,725,720,725,354,371,1097,624,473,17707,9487,8220,17372,9312,8060,5474,3205,2269,3836,2313,1523,6341,3303,3038,6098,3072,3026,678,369,309,732,361,371,897,450,447,859,443,416,779,449,330,936,575,361,971,608,363,978,569,409,951,561,390,1053,585,468,1327,686,641,1888,951,937,2073,1081,992,1986,996,990,1624,851,773,1230,628,602,735,373,362,523,224,299,54.8,53.2,56.3
50,55,55003,Wisconsin,Ashland County,12,15562,7807,7755,902,445,457,1716,906,810,809,432,377,1401,702,699,12544,6246,6298,12135,6024,6111,5385,2765,2620,3373,1740,1633,4210,2088,2122,3151,1494,1657,902,445,457,889,488,401,1025,527,498,1045,534,511,967,491,476,812,451,361,805,420,385,904,448,456,852,421,431,778,386,392,967,509,458,1228,574,654,1237,619,618,1105,562,543,805,389,416,536,260,276,343,164,179,362,119,243,42.5,41.3,43.8
50,55,55005,Wisconsin,Barron County,12,45244,22617,22627,2459,1240,1219,4971,2536,2435,2279,1151,1128,3073,1607,1466,36681,18311,18370,35535,17690,17845,14635,7585,7050,9860,5107,4753,12389,6259,6130,10213,4717,5496,2459,1240,1219,2690,1369,1321,2858,1447,1411,2569,1308,1261,2206,1170,1036,2513,1335,1178,2336,1185,1151,2689,1389,1300,2322,1198,1124,2662,1357,1305,2705,1389,1316,3558,1805,1753,3464,1708,1756,3138,1579,1559,2641,1290,1351,1936,915,1021,1225,513,712,1273,420,853,45,43.6,46.3
50,55,55007,Wisconsin,Bayfield County,12,15036,7639,7397,679,323,356,1294,691,603,632,324,308,848,462,386,12769,6476,6293,12431,6301,6130,4029,2073,1956,2697,1357,1340,4641,2319,2322,4245,2163,2082,679,323,356,702,392,310,740,369,371,741,394,347,591,322,269,621,320,301,638,314,324,724,355,369,714,368,346,766,384,382,1020,516,504,1300,639,661,1555,780,775,1484,745,739,1156,599,557,772,400,372,442,226,216,391,193,198,53.2,53,53.4
50,55,55009,Wisconsin,Brown County,12,264542,131249,133293,16487,8271,8216,31678,16192,15486,14053,7106,6947,24163,12039,12124,209405,103257,106148,202324,99680,102644,104279,52954,51325,69495,35543,33952,67860,33663,34197,40806,18435,22371,16487,8271,8216,17317,8905,8412,17793,9021,8772,17599,8825,8774,17185,8586,8599,18151,9365,8786,17673,9080,8593,17713,8950,8763,15958,8148,7810,15675,7892,7783,16935,8486,8449,18621,9108,9513,16629,8177,8452,13957,6772,7185,10364,4854,5510,6914,3025,3889,4735,2049,2686,4836,1735,3101,37.8,37,38.7
50,55,55011,Wisconsin,Buffalo County,12,13031,6647,6384,705,365,340,1319,645,674,641,297,344,908,470,438,10676,5493,5183,10366,5340,5026,4157,2146,2011,2780,1455,1325,3711,1899,1812,2967,1516,1451,705,365,340,692,335,357,799,386,413,727,361,366,650,330,320,680,360,320,664,366,298,741,376,365,695,353,342,736,365,371,878,471,407,1065,531,534,1032,532,500,950,538,412,743,397,346,517,253,264,407,179,228,350,149,201,46.3,46.4,46.3
50,55,55013,Wisconsin,Burnett County,12,15414,7887,7527,657,335,322,1386,757,629,641,344,297,864,445,419,13064,6623,6441,12730,6451,6279,4012,2031,1981,2661,1321,1340,4677,2386,2291,4528,2299,2229,657,335,322,761,420,341,779,416,363,737,396,341,614,314,300,632,319,313,607,312,295,734,365,369,688,325,363,805,431,374,990,492,498,1319,656,663,1563,807,756,1486,756,730,1202,639,563,854,427,427,523,270,253,463,207,256,53.7,53.4,54.1
50,55,55015,Wisconsin,Calumet County,12,50089,25257,24832,2583,1371,1212,6048,3113,2935,3035,1534,1501,3735,1890,1845,39925,19983,19942,38423,19239,19184,18312,9299,9013,12298,6270,6028,14528,7371,7157,7862,3708,4154,2583,1371,1212,3214,1611,1603,3590,1897,1693,3431,1732,1699,2583,1297,1286,2685,1428,1257,2883,1460,1423,3320,1640,1680,3410,1742,1668,3316,1668,1648,3833,1934,1899,3915,2036,1879,3464,1733,1731,2752,1355,1397,2013,982,1031,1399,658,741,886,381,505,812,332,480,41.1,40.5,41.7
50,55,55017,Wisconsin,Chippewa County,12,64658,33590,31068,3529,1820,1709,7277,3723,3554,3330,1673,1657,4632,2551,2081,52217,27212,25005,50522,26374,24148,23333,12756,10577,16233,8959,7274,17741,9248,8493,11916,5616,6300,3529,1820,1709,3847,1949,1898,4292,2201,2091,3721,1918,1803,3379,1879,1500,3891,2146,1745,4120,2287,1833,4352,2379,1973,3870,2147,1723,3964,2115,1849,4169,2201,1968,4955,2585,2370,4653,2347,2306,4028,2005,2023,3039,1551,1488,2072,990,1082,1340,575,765,1437,495,942,41.5,40.5,42.7
50,55,55019,Wisconsin,Clark County,12,34774,17575,17199,2814,1442,1372,5112,2587,2525,2314,1167,1147,2869,1497,1372,25679,12956,12723,24534,12379,12155,11668,6038,5630,7054,3655,3399,8686,4460,4226,5925,2767,3158,2814,1442,1372,2851,1449,1402,2830,1419,1411,2595,1341,1254,2019,1042,977,1718,883,835,1692,869,823,1862,954,908,1782,949,833,1880,921,959,2025,1071,954,2409,1228,1181,2372,1240,1132,1888,955,933,1363,683,680,1050,482,568,760,347,413,864,300,564,37.4,36.9,38
