date,county,state,fips,cases,deaths
6/10/2021,Arkansas,Arkansas,05001,2148,37
6/10/2021,Ashley,Arkansas,05003,2046,35
6/10/2021,Baxter,Arkansas,05005,3217,104
6/10/2021,Benton,Arkansas,05007,29520,420
6/10/2021,Boone,Arkansas,05009,3910,80
6/10/2021,Bradley,Arkansas,05011,1440,32
6/10/2021,Calhoun,Arkansas,05013,417,3
6/10/2021,Carroll,Arkansas,05015,2828,46
6/10/2021,Chicot,Arkansas,05017,1624,41
6/10/2021,Clark,Arkansas,05019,2135,41
6/10/2021,Clay,Arkansas,05021,1794,52
6/10/2021,Cleburne,Arkansas,05023,2032,74
6/10/2021,Cleveland,Arkansas,05025,971,25
6/10/2021,Columbia,Arkansas,05027,2371,56
6/10/2021,Conway,Arkansas,05029,2250,33
6/10/2021,Craighead,Arkansas,05031,13670,183
6/10/2021,Crawford,Arkansas,05033,7157,119
6/10/2021,Crittenden,Arkansas,05035,6165,97
6/10/2021,Cross,Arkansas,05037,1971,50
6/10/2021,Dallas,Arkansas,05039,765,15
6/10/2021,Desha,Arkansas,05041,1371,23
6/10/2021,Drew,Arkansas,05043,2027,45
6/10/2021,Faulkner,Arkansas,05045,12879,164
6/10/2021,Franklin,Arkansas,05047,1709,40
6/10/2021,Fulton,Arkansas,05049,1153,47
6/10/2021,Garland,Arkansas,05051,10375,263
6/10/2021,Grant,Arkansas,05053,1715,33
6/10/2021,Greene,Arkansas,05055,6195,77
6/10/2021,Hempstead,Arkansas,05057,2022,20
6/10/2021,Hot Spring,Arkansas,05059,5221,74
6/10/2021,Howard,Arkansas,05061,1668,25
6/10/2021,Independence,Arkansas,05063,3834,124
6/10/2021,Izard,Arkansas,05065,1693,42
6/10/2021,Jackson,Arkansas,05067,3234,38
6/10/2021,Jefferson,Arkansas,05069,9028,170
6/10/2021,Johnson,Arkansas,05071,2951,38
6/10/2021,Lafayette,Arkansas,05073,556,9
6/10/2021,Lawrence,Arkansas,05075,2136,43
6/10/2021,Lee,Arkansas,05077,1704,37
6/10/2021,Lincoln,Arkansas,05079,3217,48
6/10/2021,Little River,Arkansas,05081,1256,42
6/10/2021,Logan,Arkansas,05083,2265,25
6/10/2021,Lonoke,Arkansas,05085,7544,123
6/10/2021,Madison,Arkansas,05087,1467,23
6/10/2021,Marion,Arkansas,05089,1077,30
6/10/2021,Miller,Arkansas,05091,4423,38
6/10/2021,Mississippi,Arkansas,05093,5912,110
6/10/2021,Monroe,Arkansas,05095,873,17
6/10/2021,Montgomery,Arkansas,05097,760,33
6/10/2021,Nevada,Arkansas,05099,833,24
6/10/2021,Newton,Arkansas,05101,735,26
6/10/2021,Ouachita,Arkansas,05103,2376,63
6/10/2021,Perry,Arkansas,05105,847,10
6/10/2021,Phillips,Arkansas,05107,1871,43
6/10/2021,Pike,Arkansas,05109,1018,22
6/10/2021,Poinsett,Arkansas,05111,3188,77
6/10/2021,Polk,Arkansas,05113,2013,74
6/10/2021,Pope,Arkansas,05115,8104,110
6/10/2021,Prairie,Arkansas,05117,911,21
6/10/2021,Pulaski,Arkansas,05119,40106,669
6/10/2021,Randolph,Arkansas,05121,2193,47
6/10/2021,St. Francis,Arkansas,05123,3619,44
6/10/2021,Saline,Arkansas,05125,12247,173
6/10/2021,Scott,Arkansas,05127,947,14
6/10/2021,Searcy,Arkansas,05129,3693,18
6/10/2021,Sebastian,Arkansas,05131,15401,284
6/10/2021,Sevier,Arkansas,05133,2815,24
6/10/2021,Sharp,Arkansas,05135,1623,47
6/10/2021,Stone,Arkansas,05137,997,30
6/10/2021,Union,Arkansas,05139,4081,115
6/10/2021,Van Buren,Arkansas,05141,1364,24
6/10/2021,Washington,Arkansas,05143,31300,352
6/10/2021,White,Arkansas,05145,8191,122
6/10/2021,Woodruff,Arkansas,05147,651,14
6/10/2021,Yell,Arkansas,05149,3450,65
