state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Wisconsin,Adams,55001,20220,645.7,31.3
Wisconsin,Ashland,55003,15562,1045,14.9
Wisconsin,Barron,55005,45244,862.7,52.4
Wisconsin,Bayfield,55007,15036,1477.9,10.2
Wisconsin,Brown,55009,264542,529.7,499.4
Wisconsin,Buffalo,55011,13031,671.6,19.4
Wisconsin,Burnett,55013,15414,821.9,18.8
Wisconsin,Calumet,55015,50089,318.2,157.4
Wisconsin,Chippewa,55017,64658,1008.4,64.1
Wisconsin,Clark,55019,34774,1209.8,28.7
Wisconsin,Columbia,55021,57532,765.5,75.2
Wisconsin,Crawford,55023,16131,570.7,28.3
Wisconsin,Dane,55025,546695,1197.2,456.6
Wisconsin,Dodge,55027,87839,875.6,100.3
Wisconsin,Door,55029,27668,482,57.4
Wisconsin,Douglas,55031,43150,1304.1,33.1
Wisconsin,Dunn,55033,45368,850.1,53.4
Wisconsin,Eau Claire,55035,104646,638,164
Wisconsin,Florence,55037,4295,488.2,8.8
Wisconsin,Fond du Lac,55039,103403,719.6,143.7
Wisconsin,Forest,55041,9004,1014.1,8.9
Wisconsin,Grant,55043,51439,1146.9,44.9
Wisconsin,Green,55045,36960,584,63.3
Wisconsin,Green Lake,55047,18913,349.4,54.1
Wisconsin,Iowa,55049,23678,762.6,31
Wisconsin,Iron,55051,5687,758.2,7.5
Wisconsin,Jackson,55053,20643,987.7,20.9
Wisconsin,Jefferson,55055,84769,556.5,152.3
Wisconsin,Juneau,55057,26687,766.9,34.8
Wisconsin,Kenosha,55059,169561,272,623.4
Wisconsin,Kewaunee,55061,20434,342.5,59.7
Wisconsin,La Crosse,55063,118016,451.7,261.3
Wisconsin,Lafayette,55065,16665,633.6,26.3
Wisconsin,Langlade,55067,19189,870.6,22
Wisconsin,Lincoln,55069,27593,879,31.4
Wisconsin,Manitowoc,55071,78981,589.1,134.1
Wisconsin,Marathon,55073,135692,1545,87.8
Wisconsin,Marinette,55075,40350,1399.4,28.8
Wisconsin,Marquette,55077,15574,455.6,34.2
Wisconsin,Menominee,55078,4556,357.6,12.7
Wisconsin,Milwaukee,55079,945726,241.4,3917.7
Wisconsin,Monroe,55081,46253,900.8,51.3
Wisconsin,Oconto,55083,37930,998,38
Wisconsin,Oneida,55085,35595,1113,32
Wisconsin,Outagamie,55087,187885,637.5,294.7
Wisconsin,Ozaukee,55089,89221,233.1,382.8
Wisconsin,Pepin,55091,7287,232,31.4
Wisconsin,Pierce,55093,42754,573.8,74.5
Wisconsin,Polk,55095,43783,914,47.9
Wisconsin,Portage,55097,70772,800.7,88.4
Wisconsin,Price,55099,13351,1254.4,10.6
Wisconsin,Racine,55101,196311,332.5,590.4
Wisconsin,Richland,55103,17252,586.2,29.4
Wisconsin,Rock,55105,163354,718.1,227.5
Wisconsin,Rusk,55107,14178,913.6,15.5
Wisconsin,St. Croix,55109,90687,830.9,109.1
Wisconsin,Sauk,55111,64442,1257.3,51.3
Wisconsin,Sawyer,55113,16558,893.1,18.5
Wisconsin,Shawano,55115,40899,511.3,80
Wisconsin,Sheboygan,55117,115340,722.3,159.7
Wisconsin,Taylor,55119,20343,974.9,20.9
Wisconsin,Trempealeau,55121,29649,733,40.5
Wisconsin,Vernon,55123,30822,791.6,38.9
Wisconsin,Vilas,55125,22195,856.6,25.9
Wisconsin,Walworth,55127,103868,555.1,187.1
Wisconsin,Washburn,55129,15720,797.1,19.7
Wisconsin,Washington,55131,136034,430.7,315.8
Wisconsin,Waukesha,55133,404198,549.6,735.5
Wisconsin,Waupaca,55135,50990,747.7,68.2
Wisconsin,Waushara,55137,24443,626.2,39
Wisconsin,Winnebago,55139,171907,434.5,395.7
Wisconsin,Wood,55141,72999,793.1,92
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
