SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,53,53001,Washington,Adams County,12,19983,10206,9777,1917,959,958,3814,1971,1843,1438,758,680,2028,1090,938,13519,6879,6640,12814,6518,6296,7742,4018,3724,4659,2373,2286,3863,1948,1915,2264,1107,1157,1917,959,958,2144,1100,1044,2053,1074,979,1657,870,787,1426,775,651,1265,647,618,1215,662,553,1102,545,557,1077,519,558,992,513,479,964,494,470,961,484,477,946,457,489,796,402,394,575,283,292,397,201,196,247,109,138,249,112,137,28,27.4,28.7
50,53,53003,Washington,Asotin County,12,22582,11050,11532,1160,613,547,2303,1141,1162,1061,537,524,1490,761,729,18571,9019,9552,18058,8759,9299,7339,3678,3661,5056,2508,2548,6102,2913,3189,5410,2577,2833,1160,613,547,1265,630,635,1306,639,667,1236,628,608,1047,542,505,1252,623,629,1205,616,589,1373,667,706,1226,602,624,1252,613,639,1332,656,676,1649,799,850,1869,845,1024,1612,819,793,1352,610,742,1073,511,562,701,330,371,672,307,365,45.8,44.7,47.1
50,53,53005,Washington,Benton County,12,204390,102423,101967,14152,7222,6930,28104,14535,13569,12016,6160,5856,16864,8790,8074,156064,77551,78513,150118,74506,75612,80116,40933,39183,54301,27533,26768,47493,23519,23974,31460,14664,16796,14152,7222,6930,15468,8015,7453,15701,8070,7631,13742,7124,6618,12073,6276,5797,14155,7161,6994,13857,7024,6833,14218,7200,7018,12071,6148,5923,11346,5736,5610,11363,5616,5747,12594,6161,6433,12190,6006,6184,10684,5239,5445,8198,3956,4242,5568,2619,2949,3552,1607,1945,3458,1243,2215,36.1,35.2,37
50,53,53007,Washington,Chelan County,12,77200,38686,38514,4738,2479,2259,9254,4876,4378,3914,2010,1904,6142,3148,2994,61272,30339,30933,59294,29321,29973,27973,14214,13759,18890,9546,9344,19093,9476,9617,15169,7151,8018,4738,2479,2259,5082,2657,2425,5145,2709,2436,4683,2415,2268,4400,2253,2147,4887,2569,2318,4828,2459,2369,4864,2451,2413,4311,2067,2244,4107,2067,2040,4360,2232,2128,5075,2496,2579,5551,2681,2870,5066,2516,2550,3906,1913,1993,2660,1247,1413,1718,768,950,1819,707,1112,40,38.8,41.4
50,53,53009,Washington,Clallam County,12,77331,38189,39142,3360,1763,1597,6679,3422,3257,2906,1439,1467,4731,2622,2109,65853,32291,33562,64386,31565,32821,23114,12215,10899,16179,8494,7685,19922,9455,10467,23554,10994,12560,3360,1763,1597,3787,1922,1865,3594,1840,1754,3454,1799,1655,3481,1922,1559,4019,2195,1824,4244,2218,2026,4158,2146,2012,3758,1935,1823,3608,1776,1832,3981,1917,2064,5481,2525,2956,6852,3237,3615,7563,3513,4050,6218,2897,3321,4447,2175,2272,2673,1323,1350,2653,1086,1567,51.5,48.9,54
50,53,53011,Washington,Clark County,12,488241,241344,246897,29255,15153,14102,58534,29822,28712,26897,13619,13278,39465,20281,19184,386999,189540,197459,373555,182750,190805,190774,96030,94744,131079,65495,65584,125069,61545,63524,77942,35429,42513,29255,15153,14102,31602,16082,15520,33599,17105,16494,31177,15955,15222,28518,14580,13938,33261,17137,16124,32508,16258,16250,33137,16335,16802,32173,15765,16408,32146,16076,16070,30675,15190,15485,32239,15767,16472,30009,14512,15497,26980,12648,14332,21648,10127,11521,13786,6390,7396,7938,3465,4473,7590,2799,4791,38.7,37.6,39.7
50,53,53013,Washington,Columbia County,12,3985,1944,2041,189,94,95,367,197,170,160,71,89,234,120,114,3350,1610,1740,3269,1582,1687,1164,552,612,812,383,429,1089,537,552,1134,542,592,189,94,95,192,104,88,217,115,102,183,88,95,169,81,88,198,78,120,201,76,125,212,113,99,201,116,85,192,94,98,241,125,116,324,154,170,332,164,168,340,150,190,293,155,138,223,103,120,144,81,63,134,53,81,50.7,50.5,50.9
50,53,53015,Washington,Cowlitz County,12,110593,54755,55838,6746,3412,3334,12748,6482,6266,5674,2822,2852,8273,4217,4056,88326,43439,44887,85425,42039,43386,39530,19872,19658,27009,13559,13450,28764,14287,14477,21379,9976,11403,6746,3412,3334,6980,3554,3426,7194,3654,3540,6621,3327,3294,5900,2986,2914,7205,3575,3630,6806,3416,3390,6566,3313,3253,6432,3255,3177,6561,3298,3263,6706,3333,3373,7649,3786,3863,7848,3870,3978,6937,3335,3602,5879,2823,3056,3974,1903,2071,2348,1070,1278,2241,845,1396,41,40.2,41.7
50,53,53017,Washington,Douglas County,12,43429,21972,21457,2841,1439,1402,5858,3037,2821,2484,1244,1240,3507,1884,1623,33506,16886,16620,32246,16252,15994,15948,8359,7589,10586,5550,5036,10268,5145,5123,7885,3673,4212,2841,1439,1402,3149,1644,1505,3338,1712,1626,2903,1507,1396,2459,1302,1157,2724,1447,1277,2657,1418,1239,2780,1436,1344,2425,1249,1176,2484,1242,1242,2366,1194,1172,2738,1382,1356,2680,1327,1353,2427,1135,1292,2124,981,1143,1491,745,746,920,472,448,923,340,583,38,36.9,39.2
50,53,53019,Washington,Ferry County,12,7627,3921,3706,338,193,145,636,322,314,280,164,116,581,355,226,6527,3329,3198,6373,3242,3131,2215,1196,1019,1411,709,702,2227,1066,1161,2154,1112,1042,338,193,145,371,184,187,322,170,152,426,274,152,378,213,165,327,160,167,314,158,156,350,177,173,420,214,206,428,219,209,455,198,257,611,292,319,733,357,376,775,382,393,587,322,265,414,230,184,196,104,92,182,74,108,51.4,50,52.5
