state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Indiana,Adams,18001,35777,339,105.5
Indiana,Allen,18003,379299,657,577.3
Indiana,Bartholomew,18005,83779,407,205.8
Indiana,Benton,18007,8748,406,21.5
Indiana,Blackford,18009,11758,165,71.3
Indiana,Boone,18011,67843,423,160.4
Indiana,Brown,18013,15092,312,48.4
Indiana,Carroll,18015,20257,372,54.5
Indiana,Cass,18017,37689,412,91.5
Indiana,Clark,18019,118302,373,317.2
Indiana,Clay,18021,26225,358,73.3
Indiana,Clinton,18023,32399,405,80
Indiana,Crawford,18025,10577,306,34.6
Indiana,Daviess,18027,33351,429,77.7
Indiana,Dearborn,18029,49458,305,162.2
Indiana,Decatur,18031,26559,373,71.2
Indiana,DeKalb,18033,43475,363,119.8
Indiana,Delaware,18035,114135,392,291.2
Indiana,Dubois,18037,42736,427,100.1
Indiana,Elkhart,18039,206341,463,445.7
Indiana,Fayette,18041,23102,215,107.5
Indiana,Floyd,18043,78522,148,530.6
Indiana,Fountain,18045,16346,396,41.3
Indiana,Franklin,18047,22758,384,59.3
Indiana,Fulton,18049,19974,368,54.3
Indiana,Gibson,18051,33659,487,69.1
Indiana,Grant,18053,65769,414,158.9
Indiana,Greene,18055,31922,543,58.8
Indiana,Hamilton,18057,338011,394,857.9
Indiana,Hancock,18059,78168,306,255.5
Indiana,Harrison,18061,40515,485,83.5
Indiana,Hendricks,18063,170311,407,418.5
Indiana,Henry,18065,47972,392,122.4
Indiana,Howard,18067,82544,293,281.7
Indiana,Huntington,18069,36520,383,95.4
Indiana,Jackson,18071,44231,509,86.9
Indiana,Jasper,18073,33562,560,59.9
Indiana,Jay,18075,20436,384,53.2
Indiana,Jefferson,18077,32308,361,89.5
Indiana,Jennings,18079,27735,377,73.6
Indiana,Johnson,18081,158167,320,494.3
Indiana,Knox,18083,36594,516,70.9
Indiana,Kosciusko,18085,79456,531,149.6
Indiana,LaGrange,18087,39614,380,104.2
Indiana,Lake,18089,485493,499,972.9
Indiana,LaPorte,18091,109888,598,183.8
Indiana,Lawrence,18093,45370,449,101
Indiana,Madison,18095,129569,452,286.7
Indiana,Marion,18097,964582,396,2435.8
Indiana,Marshall,18099,46258,444,104.2
Indiana,Martin,18101,10255,336,30.5
Indiana,Miami,18103,35516,374,95
Indiana,Monroe,18105,148431,395,375.8
Indiana,Montgomery,18107,38338,505,75.9
Indiana,Morgan,18109,70489,404,174.5
Indiana,Newton,18111,13984,402,34.8
Indiana,Noble,18113,47744,411,116.2
Indiana,Ohio,18115,5875,86,68.3
Indiana,Orange,18117,19646,398,49.4
Indiana,Owen,18119,20799,385,54
Indiana,Parke,18121,16937,445,38.1
Indiana,Perry,18123,19169,382,50.2
Indiana,Pike,18125,12389,334,37.1
Indiana,Porter,18127,170389,418,407.6
Indiana,Posey,18129,25427,410,62
Indiana,Pulaski,18131,12353,434,28.5
Indiana,Putnam,18133,37576,481,78.1
Indiana,Randolph,18135,24665,452,54.6
Indiana,Ripley,18137,28324,446,63.5
Indiana,Rush,18139,16581,408,40.6
Indiana,St. Joseph,18141,271826,458,593.5
Indiana,Scott,18143,23873,190,125.6
Indiana,Shelby,18145,44729,411,108.8
Indiana,Spencer,18147,20277,397,51.1
Indiana,Starke,18149,22995,309,74.4
Indiana,Steuben,18151,34594,309,112
Indiana,Sullivan,18153,20669,447,46.2
Indiana,Switzerland,18155,10751,221,48.6
Indiana,Tippecanoe,18157,195732,500,391.5
Indiana,Tipton,18159,15148,261,58
Indiana,Union,18161,7054,161,43.8
Indiana,Vanderburgh,18163,181451,233,778.8
Indiana,Vermillion,18165,15498,257,60.3
Indiana,Vigo,18167,107038,403,265.6
Indiana,Wabash,18169,30996,412,75.2
Indiana,Warren,18171,8265,365,22.6
Indiana,Warrick,18173,62998,385,163.6
Indiana,Washington,18175,28036,514,54.5
Indiana,Wayne,18177,65884,402,163.9
Indiana,Wells,18179,28296,368,76.9
Indiana,White,18181,24102,505,47.7
Indiana,Whitley,18183,33964,336,101.1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
