SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,54,54001,West Virginia,Barbour County,12,16441,8032,8409,829,418,411,1629,832,797,789,397,392,1771,822,949,13579,6585,6994,13194,6385,6809,5977,2907,3070,3632,1797,1835,4391,2161,2230,3400,1605,1795,829,418,411,875,443,432,969,498,471,1131,541,590,1214,569,645,966,505,461,869,423,446,897,449,448,900,420,480,1069,543,526,1014,486,528,1169,592,577,1139,540,599,1076,558,518,890,417,473,647,316,331,423,192,231,364,122,242,42.8,42.2,43.4
50,54,54003,West Virginia,Berkeley County,12,119171,59257,59914,7265,3686,3579,13939,7153,6786,6249,3191,3058,8854,4514,4340,94838,46809,48029,91718,45227,46491,46283,23204,23079,32752,16309,16443,32177,16004,16173,17935,8400,9535,7265,3686,3579,7578,3918,3660,7933,4045,3888,7079,3642,3437,6452,3253,3199,8493,4223,4270,8346,4211,4135,8329,4160,4169,7584,3715,3869,7990,4003,3987,8283,4126,4157,8250,4100,4150,7654,3775,3879,6245,2986,3259,5175,2470,2705,3256,1512,1744,1800,813,987,1459,619,840,38.9,38.2,39.6
50,54,54005,West Virginia,Boone County,12,21457,10686,10771,1074,544,530,2235,1154,1081,1139,611,528,1521,814,707,17574,8674,8900,17009,8377,8632,7197,3700,3497,4821,2432,2389,6181,3053,3128,4486,2078,2408,1074,544,530,1206,619,587,1313,692,621,1316,703,613,1060,565,495,1149,633,516,1018,511,507,1139,521,618,1515,767,748,1581,788,793,1418,697,721,1473,733,740,1709,835,874,1553,734,819,1310,621,689,715,358,357,509,228,281,399,137,262,44.8,43.7,45.9
50,54,54007,West Virginia,Braxton County,12,13957,7040,6917,670,334,336,1387,706,681,621,322,299,892,467,425,11613,5855,5758,11279,5678,5601,4515,2345,2170,3135,1623,1512,3946,1995,1951,3306,1593,1713,670,334,336,788,403,385,732,370,362,728,378,350,652,344,308,887,459,428,730,391,339,733,369,364,785,404,381,893,431,462,948,489,459,1057,535,522,1048,540,508,1097,544,553,894,450,444,598,293,305,377,175,202,340,131,209,46.7,45.9,47.3
50,54,54009,West Virginia,Brooke County,12,21939,10836,11103,1018,507,511,1859,965,894,946,496,450,1952,1027,925,18562,9098,9464,18116,8868,9248,7292,3801,3491,4652,2419,2233,6119,3004,3115,5393,2418,2975,1018,507,511,946,497,449,1171,609,562,1280,669,611,1360,713,647,1265,672,593,1041,543,498,1101,549,552,1245,655,590,1337,663,674,1409,695,714,1641,820,821,1732,826,906,1747,828,919,1396,660,736,894,393,501,668,295,373,688,242,446,47.2,45,49
50,54,54011,West Virginia,Cabell County,12,91945,44858,47087,4944,2645,2299,9080,4714,4366,4052,2114,1938,12107,5866,6241,75894,36417,39477,73869,35385,38484,37098,18603,18495,21962,11162,10800,21934,10653,11281,17866,7704,10162,4944,2645,2299,5029,2566,2463,5074,2687,2387,6029,3034,2995,9107,4407,4700,6003,3026,2977,5186,2707,2479,5574,2859,2715,5199,2570,2629,5355,2657,2698,5272,2629,2643,5506,2609,2897,5801,2758,3043,5459,2521,2938,4717,2096,2621,3305,1500,1805,2155,841,1314,2230,746,1484,39.2,37.4,40.9
50,54,54013,West Virginia,Calhoun County,12,7109,3560,3549,305,156,149,669,319,350,312,163,149,425,202,223,5981,3005,2976,5823,2922,2901,2121,1072,1049,1467,754,713,2108,1055,1053,1823,911,912,305,156,149,355,169,186,397,197,200,344,170,174,310,148,162,331,173,158,354,184,170,343,183,160,439,214,225,414,210,204,504,246,258,588,293,295,602,306,296,579,288,291,526,290,236,303,157,146,226,97,129,189,79,110,49.6,49.5,49.8
50,54,54015,West Virginia,Clay County,12,8508,4302,4206,454,228,226,966,527,439,465,244,221,570,291,279,6861,3426,3435,6623,3303,3320,2751,1386,1365,1815,901,914,2436,1212,1224,1802,899,903,454,228,226,518,283,235,547,294,253,529,283,246,407,202,205,452,244,208,383,187,196,455,234,221,525,236,289,552,270,282,558,274,284,635,304,331,691,364,327,592,299,293,463,248,215,353,178,175,212,102,110,182,72,110,44.8,44.2,45.5
50,54,54017,West Virginia,Doddridge County,12,8448,4702,3746,301,153,148,605,306,299,345,195,150,775,526,249,7382,4154,3228,7197,4048,3149,3133,1922,1211,2096,1248,848,2482,1327,1155,1844,947,897,301,153,148,323,167,156,365,186,179,471,306,165,566,368,198,578,368,210,465,284,181,513,295,218,540,301,239,597,333,264,577,321,256,701,371,330,607,302,305,580,282,298,502,274,228,356,175,181,218,117,101,188,99,89,46,43.4,48.5
50,54,54019,West Virginia,Fayette County,12,42406,21341,21065,2159,1119,1040,4601,2340,2261,1936,990,946,3089,1737,1352,34665,17393,17272,33710,16892,16818,14285,7555,6730,9750,5076,4674,11644,5896,5748,9227,4183,5044,2159,1119,1040,2589,1311,1278,2502,1277,1225,2393,1270,1123,2142,1209,933,2402,1252,1150,2281,1230,1051,2413,1237,1176,2654,1357,1297,2719,1431,1288,2692,1407,1285,2910,1425,1485,3323,1633,1690,3037,1497,1540,2449,1173,1276,1605,728,877,1085,456,629,1051,329,722,44.4,42.8,46
