state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
New York,Albany,36001,305506,68022,184212,53272,237484
New York,Allegany,36003,46091,11895,25141,9055,34196
New York,Bronx County,36005,1418207,386338,843103,188766,1031869
New York,Broome,36007,190488,44888,108620,36980,145600
New York,Cattaraugus,36009,76117,18780,42315,15022,57337
New York,Cayuga,36011,76576,16595,44792,15189,59981
New York,Chautauqua,36013,126903,29766,70852,26285,97137
New York,Chemung,36015,83456,19638,47534,16284,63818
New York,Chenango,36017,47207,10680,26677,9850,36527
New York,Clinton,36019,80485,17415,48849,14221,63070
New York,Columbia,36021,59461,11156,33805,14500,48305
New York,Cortland,36023,47581,11947,27599,8035,35634
New York,Delaware,36025,44135,8841,24178,11116,35294
New York,Dutchess,36027,294218,64786,176033,53399,229432
New York,Erie,36029,918702,209453,540314,168935,709249
New York,Essex,36031,36885,6573,21363,8949,30312
New York,Franklin,36033,50022,10917,30380,8725,39105
New York,Fulton,36035,53383,11805,30826,10752,41578
New York,Genesee,36037,57280,12935,33295,11050,44345
New York,Greene,36039,47188,8796,27667,10725,38392
New York,Hamilton,36041,4416,662,2347,1407,3754
New York,Herkimer,36043,61319,14134,34168,13017,47185
New York,Jefferson,36045,109834,28847,65376,15611,80987
New York,Kings County,36047,2559903,629964,1562055,367884,1929939
New York,Lewis,36049,26296,6550,14746,5000,19746
New York,Livingston,36051,62914,14165,37213,11536,48749
New York,Madison,36053,70941,16902,40645,13394,54039
New York,Monroe,36055,741770,175546,433729,132495,566224
New York,Montgomery,36057,49221,12322,27590,9309,36899
New York,Nassau,36059,1356924,323627,786607,246690,1033297
New York,New York County,36061,1628706,266644,1085941,276121,1362062
New York,Niagara,36063,209281,46593,121828,40860,162688
New York,Oneida,36065,228671,55129,129698,43844,173542
New York,Onondaga,36067,460528,112232,267548,80748,348296
New York,Ontario,36069,109777,24803,62353,22621,84974
New York,Orange,36071,384940,109564,220239,55137,275376
New York,Orleans,36073,40352,8758,24160,7434,31594
New York,Oswego,36075,117124,28621,68817,19686,88503
New York,Otsego,36077,59493,12723,33834,12936,46770
New York,Putnam,36079,98320,21315,59277,17728,77005
New York,Queens County,36081,2253858,494209,1391316,368333,1759649
New York,Rensselaer,36083,158714,35700,95209,27805,123014
New York,Richmond County,36085,476143,114426,282416,79301,361717
New York,Rockland,36087,325789,101065,172955,51769,224724
New York,St. Lawrence,36089,107740,26932,61449,19359,80808
New York,Saratoga,36091,229863,50598,136033,43232,179265
New York,Schenectady,36093,155299,37428,90928,26943,117871
New York,Schoharie,36095,30999,6570,17382,7047,24429
New York,Schuyler,36097,17807,3665,10232,3910,14142
New York,Seneca,36099,34016,7458,19881,6677,26558
New York,Steuben,36101,95379,22318,53850,19211,73061
New York,Suffolk,36103,1476601,345983,874677,255941,1130618
New York,Sullivan,36105,75432,17577,43276,14579,57855
New York,Tioga,36107,48203,10938,27171,10094,37265
New York,Tompkins,36109,102180,23665,63085,15430,78515
New York,Ulster,36111,177573,35806,105584,36183,141767
New York,Warren,36113,63944,12746,36524,14674,51198
New York,Washington,36115,61204,12646,36270,12288,48558
New York,Wayne,36117,89918,20852,51514,17552,69066
New York,Westchester,36119,967506,235618,563377,168511,731888
New York,Wyoming,36121,39859,8150,24286,7423,31709
New York,Yates,36123,24913,6319,13278,5316,18594
