date,county,state,fips,cases,deaths
6/10/2021,Anderson,Tennessee,47001,8944,173
6/10/2021,Bedford,Tennessee,47003,6649,131
6/10/2021,Benton,Tennessee,47005,1786,43
6/10/2021,Bledsoe,Tennessee,47007,2294,12
6/10/2021,Blount,Tennessee,47009,15748,197
6/10/2021,Bradley,Tennessee,47011,15340,154
6/10/2021,Campbell,Tennessee,47013,4304,64
6/10/2021,Cannon,Tennessee,47015,2039,33
6/10/2021,Carroll,Tennessee,47017,3767,84
6/10/2021,Carter,Tennessee,47019,6817,160
6/10/2021,Cheatham,Tennessee,47021,4714,57
6/10/2021,Chester,Tennessee,47023,2273,52
6/10/2021,Claiborne,Tennessee,47025,3307,75
6/10/2021,Clay,Tennessee,47027,1204,31
6/10/2021,Cocke,Tennessee,47029,4639,101
6/10/2021,Coffee,Tennessee,47031,7059,126
6/10/2021,Crockett,Tennessee,47033,2147,51
6/10/2021,Cumberland,Tennessee,47035,6943,141
6/10/2021,Davidson,Tennessee,47037,99573,954
6/10/2021,Decatur,Tennessee,47039,1704,40
6/10/2021,DeKalb,Tennessee,47041,2930,55
6/10/2021,Dickson,Tennessee,47043,7036,115
6/10/2021,Dyer,Tennessee,47045,5573,109
6/10/2021,Fayette,Tennessee,47047,5270,85
6/10/2021,Fentress,Tennessee,47049,2545,49
6/10/2021,Franklin,Tennessee,47051,5280,92
6/10/2021,Gibson,Tennessee,47053,6730,149
6/10/2021,Giles,Tennessee,47055,4130,102
6/10/2021,Grainger,Tennessee,47057,2760,50
6/10/2021,Greene,Tennessee,47059,8091,160
6/10/2021,Grundy,Tennessee,47061,1899,36
6/10/2021,Hamblen,Tennessee,47063,8741,175
6/10/2021,Hamilton,Tennessee,47065,45369,505
6/10/2021,Hancock,Tennessee,47067,705,15
6/10/2021,Hardeman,Tennessee,47069,3650,66
6/10/2021,Hardin,Tennessee,47071,3705,70
6/10/2021,Hawkins,Tennessee,47073,6408,114
6/10/2021,Haywood,Tennessee,47075,2817,63
6/10/2021,Henderson,Tennessee,47077,3943,79
6/10/2021,Henry,Tennessee,47079,3366,77
6/10/2021,Hickman,Tennessee,47081,2970,48
6/10/2021,Houston,Tennessee,47083,1213,34
6/10/2021,Humphreys,Tennessee,47085,1989,29
6/10/2021,Jackson,Tennessee,47087,1437,37
6/10/2021,Jefferson,Tennessee,47089,6390,126
6/10/2021,Johnson,Tennessee,47091,2540,40
6/10/2021,Knox,Tennessee,47093,52215,643
6/10/2021,Lake,Tennessee,47095,1824,28
6/10/2021,Lauderdale,Tennessee,47097,3344,49
6/10/2021,Lawrence,Tennessee,47099,6153,93
6/10/2021,Lewis,Tennessee,47101,1689,27
6/10/2021,Lincoln,Tennessee,47103,4465,68
6/10/2021,Loudon,Tennessee,47105,6332,71
6/10/2021,McMinn,Tennessee,47107,6701,102
6/10/2021,McNairy,Tennessee,47109,2966,56
6/10/2021,Macon,Tennessee,47111,3748,79
6/10/2021,Madison,Tennessee,47113,11542,245
6/10/2021,Marion,Tennessee,47115,3275,48
6/10/2021,Marshall,Tennessee,47117,4333,62
6/10/2021,Maury,Tennessee,47119,13712,175
6/10/2021,Meigs,Tennessee,47121,1516,26
6/10/2021,Monroe,Tennessee,47123,6052,98
6/10/2021,Montgomery,Tennessee,47125,20906,232
6/10/2021,Moore,Tennessee,47127,1121,18
6/10/2021,Morgan,Tennessee,47129,2622,39
6/10/2021,Obion,Tennessee,47131,4702,98
6/10/2021,Overton,Tennessee,47133,3138,62
6/10/2021,Perry,Tennessee,47135,1170,29
6/10/2021,Pickett,Tennessee,47137,865,25
6/10/2021,Polk,Tennessee,47139,2212,26
6/10/2021,Putnam,Tennessee,47141,11595,179
6/10/2021,Rhea,Tennessee,47143,4486,75
6/10/2021,Roane,Tennessee,47145,6456,106
6/10/2021,Robertson,Tennessee,47147,9956,133
6/10/2021,Rutherford,Tennessee,47149,43654,445
6/10/2021,Scott,Tennessee,47151,3290,46
6/10/2021,Sequatchie,Tennessee,47153,1843,30
6/10/2021,Sevier,Tennessee,47155,13621,177
6/10/2021,Shelby,Tennessee,47157,99239,1682
6/10/2021,Smith,Tennessee,47159,2897,42
6/10/2021,Stewart,Tennessee,47161,1463,29
6/10/2021,Sullivan,Tennessee,47163,17346,305
6/10/2021,Sumner,Tennessee,47165,24447,352
6/10/2021,Tipton,Tennessee,47167,7549,106
6/10/2021,Trousdale,Tennessee,47169,2617,23
6/10/2021,Unicoi,Tennessee,47171,2156,52
6/10/2021,Union,Tennessee,47173,2055,35
6/10/2021,Van Buren,Tennessee,47175,964,24
6/10/2021,Warren,Tennessee,47177,5660,85
6/10/2021,Washington,Tennessee,47179,14931,252
6/10/2021,Wayne,Tennessee,47181,3075,35
6/10/2021,Weakley,Tennessee,47183,4319,68
6/10/2021,White,Tennessee,47185,3811,75
6/10/2021,Williamson,Tennessee,47187,28453,219
6/10/2021,Wilson,Tennessee,47189,19178,242
