state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
California,Alameda,06001,1671329,379348,1053218,238763,1291981
California,Alpine,06003,1129,227,604,298,902
California,Amador,06005,39752,6631,22176,10945,33121
California,Butte,06007,219186,52100,126858,40228,167086
California,Calaveras,06009,45905,8630,24409,12866,37275
California,Colusa,06011,21547,6428,11905,3214,15119
California,Contra Costa,06013,1153526,285460,680362,187704,868066
California,Del Norte,06015,27812,6375,16314,5123,21437
California,El Dorado,06017,192843,41933,108606,42304,150910
California,Fresno,06019,999101,309135,564531,125435,689966
California,Glenn,06021,28393,8305,15612,4476,20088
California,Humboldt,06023,135558,30167,80202,25189,105391
California,Imperial,06025,181215,56780,100298,24137,124435
California,Inyo,06027,18039,4077,9734,4228,13962
California,Kern,06029,900202,284136,514911,101155,616066
California,Kings,06031,152940,45366,91546,16028,107574
California,Lake,06033,64386,14860,34677,14849,49526
California,Lassen,06035,30573,5896,19939,4738,24677
California,Los Angeles,06037,10039107,2399105,6226249,1413753,7640002
California,Madera,06039,157327,47285,87469,22573,110042
California,Marin,06041,258826,56769,142653,59404,202057
California,Mariposa,06043,17203,3060,9169,4974,14143
California,Mendocino,06045,86749,20113,46611,20025,66636
California,Merced,06047,277680,91978,154066,31636,185702
California,Modoc,06049,8841,1867,4543,2431,6974
California,Mono,06051,14444,2886,9228,2330,11558
California,Monterey,06053,434061,125583,247747,60731,308478
California,Napa,06055,137744,31118,79469,27157,106626
California,Nevada,06057,99755,18558,52891,28306,81197
California,Orange,06059,3175692,770503,1919621,485568,2405189
California,Placer,06061,398329,96507,222432,79390,301822
California,Plumas,06063,18807,3658,9712,5437,15149
California,Riverside,06065,2470546,683510,1421094,365942,1787036
California,Sacramento,06067,1552058,398160,929016,224882,1153898
California,San Benito,06069,62808,17669,36887,8252,45139
California,San Bernardino,06071,2180085,629595,1289970,260520,1550490
California,San Diego,06073,3338330,805485,2048393,484452,2532845
California,San Francisco,06075,881549,132157,607622,141770,749392
California,San Joaquin,06077,762148,226064,436303,99781,536084
California,San Luis Obispo,06079,283111,62419,161641,59051,220692
California,San Mateo,06081,766573,169899,469797,126877,596674
California,Santa Barbara,06083,446499,119166,257208,70125,327333
California,Santa Clara,06085,1927852,460705,1198940,268207,1467147
California,Santa Cruz,06087,273213,65440,160556,47217,207773
California,Shasta,06089,180080,42627,99384,38069,137453
California,Sierra,06091,3005,535,1507,963,2470
California,Siskiyou,06093,43539,9647,22513,11379,33892
California,Solano,06095,447643,108348,266139,73156,339295
California,Sonoma,06097,494336,107580,284433,102323,386756
California,Stanislaus,06099,550660,162998,313741,73921,387662
California,Sutter,06101,96971,27300,54576,15095,69671
California,Tehama,06103,65084,16869,35435,12780,48215
California,Trinity,06105,12285,2300,6510,3475,9985
California,Tulare,06107,466195,156115,255789,54291,310080
California,Tuolumne,06109,54478,10099,29670,14709,44379
California,Ventura,06111,846006,212631,496670,136705,633375
California,Yolo,06113,220500,59734,132258,28508,160766
California,Yuba,06115,78668,23501,44897,10270,55167
