SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,37,37001,North Carolina,Alamance County,12,169509,80533,88976,9949,5109,4840,18850,9633,9217,8565,4424,4141,17888,8382,9506,136473,63624,72849,132145,61367,70778,65268,31228,34040,40909,19503,21406,44313,21192,23121,29035,12290,16745,9949,5109,4840,10242,5318,4924,10702,5396,5306,13126,6382,6744,11233,5343,5890,10731,5068,5663,10779,5198,5581,9674,4627,5047,9725,4610,5115,10829,5219,5610,11221,5393,5828,11711,5576,6135,10552,5004,5548,8796,3986,4810,7556,3327,4229,5410,2312,3098,3515,1364,2151,3758,1301,2457,39.2,37.7,40.5
50,37,37003,North Carolina,Alexander County,12,37497,19109,18388,1877,931,946,3756,1992,1764,1824,891,933,2719,1480,1239,30912,15713,15199,30040,15295,14745,12960,7001,5959,8901,4862,4039,10753,5487,5266,7667,3466,4201,1877,931,946,1964,1057,907,2276,1167,1109,2064,1030,1034,1995,1109,886,2483,1409,1074,2075,1090,985,2193,1172,1021,2150,1191,959,2663,1401,1262,2666,1357,1309,2818,1458,1360,2606,1271,1335,2355,1126,1229,2081,1012,1069,1504,668,836,966,404,562,761,256,505,44.3,42.4,46.1
50,37,37005,North Carolina,Alleghany County,12,11137,5519,5618,511,271,240,960,485,475,417,213,204,689,335,354,9463,4664,4799,9249,4550,4699,3175,1669,1506,2165,1166,999,3279,1605,1674,3116,1444,1672,511,271,240,500,249,251,556,281,275,523,274,249,487,229,258,602,343,259,476,249,227,533,281,252,554,293,261,691,350,341,750,374,376,892,441,451,946,440,506,954,450,504,842,403,439,569,268,301,385,169,216,366,154,212,51,49.2,52.5
50,37,37007,North Carolina,Anson County,12,24446,12532,11914,1303,655,648,2388,1243,1145,1147,556,591,1989,1090,899,20208,10374,9834,19608,10078,9530,9234,5189,4045,6390,3672,2718,6499,3269,3230,4730,2047,2683,1303,655,648,1285,672,613,1395,700,695,1382,708,674,1462,809,653,1932,1134,798,1547,923,624,1483,845,638,1428,770,658,1502,783,719,1637,790,847,1662,822,840,1698,874,824,1529,718,811,1253,588,665,896,368,528,541,209,332,511,164,347,41.5,39,44.7
50,37,37009,North Carolina,Ashe County,12,27203,13331,13872,1074,516,558,2486,1259,1227,1164,596,568,1718,861,857,23057,11269,11788,22479,10960,11519,8185,4189,3996,5613,2888,2725,7899,3904,3995,7249,3307,3942,1074,516,558,1307,672,635,1489,743,746,1319,672,647,1253,629,624,1352,737,615,1298,668,630,1441,733,708,1522,750,772,1702,872,830,1816,912,904,2169,1068,1101,2212,1052,1160,2245,1072,1173,2003,988,1015,1302,583,719,933,405,528,766,259,507,49.6,48.3,51.1
50,37,37011,North Carolina,Avery County,12,17557,9513,8044,652,326,326,1290,649,641,646,308,338,1647,863,784,15314,8384,6930,14969,8230,6739,6571,3860,2711,4410,2758,1652,4892,2705,2187,4020,1904,2116,652,326,326,681,340,341,741,378,363,999,471,528,1162,631,531,1140,713,427,1085,697,388,1071,675,396,1114,673,441,1210,758,452,1208,691,517,1245,679,566,1229,577,652,1243,619,624,1117,540,577,767,376,391,461,215,246,432,154,278,45.6,44,48.1
50,37,37013,North Carolina,Beaufort County,12,46994,22322,24672,2259,1127,1132,4735,2410,2325,2331,1172,1159,3257,1646,1611,38854,18213,20641,37669,17613,20056,14881,7176,7705,9858,4655,5203,13016,6115,6901,11538,5197,6341,2259,1127,1132,2551,1291,1260,2749,1416,1333,2739,1379,1360,2284,1142,1142,2540,1192,1348,2235,1046,1189,2393,1121,1272,2690,1296,1394,2831,1308,1523,2928,1442,1486,3455,1607,1848,3802,1758,2044,3632,1703,1929,3270,1536,1734,2194,1019,1175,1291,574,717,1151,365,786,47.1,45.7,48.2
50,37,37015,North Carolina,Bertie County,12,18947,9614,9333,821,426,395,1692,899,793,787,414,373,1458,862,596,16057,8094,7963,15647,7875,7772,6468,3694,2774,4407,2514,1893,5303,2595,2708,4479,1904,2575,821,426,395,880,470,410,996,525,471,952,513,439,1109,667,442,1279,801,478,1167,660,507,947,497,450,1014,556,458,1126,598,528,1145,540,605,1462,705,757,1570,752,818,1425,650,775,1111,498,613,756,331,425,584,216,368,603,209,394,46.4,41.9,50.9
50,37,37017,North Carolina,Bladen County,12,32722,15533,17189,1591,829,762,3420,1684,1736,1634,816,818,2429,1237,1192,26895,12604,14291,26077,12204,13873,10746,5287,5459,7084,3434,3650,9105,4214,4891,7459,3319,4140,1591,829,762,1828,906,922,1993,978,1015,1915,958,957,1747,895,852,1897,949,948,1619,771,848,1691,802,889,1877,912,965,2086,955,1131,2078,977,1101,2351,1098,1253,2590,1184,1406,2531,1192,1339,1984,947,1037,1324,564,760,866,361,505,754,255,499,45.5,43.7,46.9
50,37,37019,North Carolina,Brunswick County,12,142820,68165,74655,5342,2757,2585,10860,5605,5255,4823,2457,2366,7531,3829,3702,124190,58588,65602,121795,57346,64449,37269,18351,18918,26171,12683,13488,41488,18759,22729,46605,22075,24530,5342,2757,2585,5845,3016,2829,6271,3207,3064,5653,2923,2730,5445,2745,2700,6507,3298,3209,6341,2993,3348,6655,3188,3467,6668,3204,3464,7295,3551,3744,8267,3843,4424,11122,4836,6286,14804,6529,8275,16982,7823,9159,14323,6971,7352,8234,4150,4084,3931,1917,2014,3135,1214,1921,55.6,54.3,56.6
