SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,17,17001,Illinois,Adams County,12,65435,32232,33203,4099,2143,1956,7400,3816,3584,3262,1683,1579,4992,2543,2449,52303,25392,26911,50674,24590,26084,22852,11507,11345,15432,7715,7717,16737,8215,8522,13513,6117,7396,4099,2143,1956,4069,2133,1936,4165,2117,2048,3857,1995,1862,3563,1797,1766,3963,1957,2006,3925,1975,1950,3981,1966,2015,3563,1817,1746,3568,1774,1794,3946,1917,2029,4713,2304,2409,4510,2220,2290,3896,1892,2004,3115,1429,1686,2400,1083,1317,1764,780,984,2338,933,1405,41.5,40.1,43
50,17,17003,Illinois,Alexander County,12,5761,2798,2963,315,152,163,660,333,327,305,155,150,324,161,163,4638,2236,2402,4481,2158,2323,1748,881,867,1195,606,589,1630,792,838,1332,599,733,315,152,163,388,197,191,348,177,171,332,168,164,221,107,114,309,163,146,270,141,129,289,147,142,327,155,172,304,135,169,384,196,188,472,233,239,470,228,242,458,225,233,300,146,154,247,111,136,168,67,101,159,50,109,46.6,44.8,48
50,17,17005,Illinois,Bond County,12,16426,8528,7898,779,397,382,1559,790,769,796,415,381,1218,672,546,13690,7133,6557,13292,6926,6366,6292,3545,2747,4463,2557,1906,4417,2294,2123,3194,1403,1791,779,397,382,825,416,409,919,473,446,947,507,440,882,481,401,1091,616,475,1192,710,482,1102,660,442,1078,571,507,979,540,439,1022,554,468,1247,608,639,1169,592,577,1050,486,564,765,365,400,566,262,304,354,144,210,459,146,313,42.1,40,44.6
50,17,17007,Illinois,Boone County,12,53544,26768,26776,3006,1584,1422,6638,3446,3192,3493,1766,1727,4808,2503,2305,42177,20881,21296,40407,19972,20435,19757,10001,9756,12289,6123,6166,14668,7349,7319,8642,3997,4645,3006,1584,1422,3385,1752,1633,4086,2085,2001,4168,2148,2020,3300,1730,1570,3007,1573,1434,2813,1382,1431,3227,1560,1667,3242,1608,1634,3841,1886,1955,3787,1930,1857,3751,1906,1845,3289,1627,1662,2653,1292,1361,2331,1104,1227,1705,810,895,1008,459,549,945,332,613,39.7,38.7,40.6
50,17,17009,Illinois,Brown County,12,6578,4227,2351,296,155,141,515,254,261,238,119,119,696,540,156,5642,3752,1890,5529,3699,1830,3162,2364,798,2294,1736,558,1614,997,617,925,426,499,296,155,141,287,155,132,294,130,164,314,193,121,554,435,119,684,530,154,593,454,139,529,398,131,488,354,134,453,304,149,400,262,138,399,234,165,362,197,165,284,139,145,223,98,125,164,76,88,128,59,69,126,54,72,37.5,35.7,42.6
50,17,17011,Illinois,Bureau County,12,32628,16004,16624,1696,858,838,3442,1739,1703,1736,899,837,2387,1221,1166,26642,12955,13687,25754,12508,13246,10898,5564,5334,7186,3664,3522,8842,4328,4514,7339,3295,4044,1696,858,838,1816,928,888,2037,1031,1006,2024,1038,986,1688,862,826,1806,938,868,1688,852,836,1888,965,923,1804,909,895,1882,930,952,2146,1061,1085,2362,1155,1207,2452,1182,1270,2165,1072,1093,1738,819,919,1308,597,711,996,428,568,1132,379,753,44.7,43,46.4
50,17,17013,Illinois,Calhoun County,12,4739,2383,2356,223,113,110,523,270,253,210,101,109,300,152,148,3890,1949,1941,3783,1899,1884,1406,724,682,944,498,446,1396,714,682,1143,535,608,223,113,110,279,133,146,292,164,128,246,122,124,216,104,112,228,128,100,228,123,105,228,104,124,260,143,117,287,147,140,339,167,172,383,200,183,387,200,187,309,169,140,286,136,150,223,111,112,170,71,99,155,48,107,48,47,49.1
50,17,17015,Illinois,Carroll County,12,14305,7126,7179,730,372,358,1372,660,712,654,346,308,970,526,444,11876,5922,5954,11549,5748,5801,4459,2314,2145,2987,1524,1463,3901,1946,1955,3691,1752,1939,730,372,358,767,354,413,757,388,369,799,441,358,673,349,324,738,372,366,746,413,333,777,378,399,726,361,365,847,437,410,851,421,430,1084,547,537,1119,541,578,1127,558,569,920,466,454,707,329,378,442,214,228,495,185,310,47.7,46.7,48.8
50,17,17017,Illinois,Cass County,12,12147,6086,6061,854,432,422,1422,767,655,685,365,320,956,513,443,9519,4704,4815,9186,4522,4664,4346,2255,2091,2877,1467,1410,3135,1558,1577,2218,984,1234,854,432,422,749,412,337,845,445,400,774,419,355,695,369,326,676,330,346,671,342,329,780,419,361,750,376,374,737,373,364,764,374,390,835,426,409,799,385,414,687,346,341,527,248,279,386,175,211,312,117,195,306,98,208,40.2,38.6,42.1
50,17,17019,Illinois,Champaign County,12,209689,104175,105514,11251,5731,5520,19476,9927,9549,8565,4367,4198,47730,24923,22807,174825,86447,88378,170397,84150,86247,107246,55064,52182,53031,26815,26216,41809,20063,21746,27827,12349,15478,11251,5731,5520,10938,5679,5259,10618,5289,5329,20750,10606,10144,33465,17643,15822,15904,8221,7683,13722,6998,6724,12585,6268,6317,10820,5328,5492,10314,5051,5263,9596,4674,4922,10869,5171,5698,11030,5167,5863,9577,4501,5076,6795,3190,3605,4477,1960,2517,3196,1333,1863,3782,1365,2417,30.6,29.2,32.1
