state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Montana,Beaverhead,30001,9453,2032,5313,2108,7421
Montana,Big Horn,30003,13319,4830,6714,1775,8489
Montana,Blaine,30005,6681,2145,3478,1058,4536
Montana,Broadwater,30007,6237,1339,3399,1499,4898
Montana,Carbon,30009,10725,2015,5839,2871,8710
Montana,Carter,30011,1252,292,633,327,960
Montana,Cascade,30013,81366,19890,45921,15555,61476
Montana,Chouteau,30015,5635,1404,3038,1193,4231
Montana,Custer,30017,11402,2644,6398,2360,8758
Montana,Daniels,30019,1690,378,834,478,1312
Montana,Dawson,30021,8613,2110,4744,1759,6503
Montana,Deer Lodge,30023,9140,1481,5417,2242,7659
Montana,Fallon,30025,2846,832,1530,484,2014
Montana,Fergus,30027,11050,2474,5791,2785,8576
Montana,Flathead,30029,103806,24446,58366,20994,79360
Montana,Gallatin,30031,114434,26677,72727,15030,87757
Montana,Garfield,30033,1258,312,643,303,946
Montana,Glacier,30035,13753,4697,7323,1733,9056
Montana,Golden Valley,30037,821,194,399,228,627
Montana,Granite,30039,3379,550,1761,1068,2829
Montana,Hill,30041,16484,5081,8883,2520,11403
Montana,Jefferson,30043,12221,2706,6797,2718,9515
Montana,Judith Basin,30045,2007,426,1030,551,1581
Montana,Lake,30047,30458,7786,15773,6899,22672
Montana,Lewis and Clark,30049,69432,16461,39500,13471,52971
Montana,Liberty,30051,2337,525,1296,516,1812
Montana,Lincoln,30053,19980,3893,10185,5902,16087
Montana,McCone,30055,1664,377,836,451,1287
Montana,Madison,30057,8600,1444,4616,2540,7156
Montana,Meagher,30059,1862,374,899,589,1488
Montana,Mineral,30061,4397,871,2226,1300,3526
Montana,Missoula,30063,119600,26089,74174,19337,93511
Montana,Musselshell,30065,4633,938,2414,1281,3695
Montana,Park,30067,16606,3128,9538,3940,13478
Montana,Petroleum,30069,487,93,269,125,394
Montana,Phillips,30071,3954,1011,2027,916,2943
Montana,Pondera,30073,5911,1579,3116,1216,4332
Montana,Powder River,30075,1682,316,900,466,1366
Montana,Powell,30077,6890,1115,4311,1464,5775
Montana,Prairie,30079,1077,212,504,361,865
Montana,Ravalli,30081,43806,9100,23078,11628,34706
Montana,Richland,30083,10803,2926,6217,1660,7877
Montana,Roosevelt,30085,11004,3982,5729,1293,7022
Montana,Rosebud,30087,8937,2803,4662,1472,6134
Montana,Sanders,30089,12113,2309,5885,3919,9804
Montana,Sheridan,30091,3309,746,1793,770,2563
Montana,Silver Bow,30093,34915,7931,20176,6808,26984
Montana,Stillwater,30095,9642,2251,5123,2268,7391
Montana,Sweet Grass,30097,3737,839,1873,1025,2898
Montana,Teton,30099,6147,1627,3093,1427,4520
Montana,Toole,30101,4736,1055,2760,921,3681
Montana,Treasure,30103,696,157,338,201,539
Montana,Valley,30105,7396,1830,3810,1756,5566
Montana,Wheatland,30107,2126,509,1076,541,1617
Montana,Wibaux,30109,969,219,500,250,750
Montana,Yellowstone,30111,161300,40965,92250,28085,120335
