date,county,state,fips,cases,deaths
6/10/2021,Beaver,Utah,49001,841,7
6/10/2021,Box Elder,Utah,49003,5610,53
6/10/2021,Cache,Utah,49005,16430,49
6/10/2021,Carbon,Utah,49007,1741,17
6/10/2021,Daggett,Utah,49009,98,0
6/10/2021,Davis,Utah,49011,39082,174
6/10/2021,Duchesne,Utah,49013,1383,13
6/10/2021,Emery,Utah,49015,991,9
6/10/2021,Garfield,Utah,49017,511,11
6/10/2021,Grand,Utah,49019,1074,5
6/10/2021,Iron,Utah,49021,6054,33
6/10/2021,Juab,Utah,49023,1340,12
6/10/2021,Kane,Utah,49025,726,7
6/10/2021,Millard,Utah,49027,1491,14
6/10/2021,Morgan,Utah,49029,1352,11
6/10/2021,Piute,Utah,49031,141,3
6/10/2021,Rich,Utah,49033,201,0
6/10/2021,Salt Lake,Utah,49035,151799,896
6/10/2021,San Juan,Utah,49037,1965,37
6/10/2021,Sanpete,Utah,49039,3929,22
6/10/2021,Sevier,Utah,49041,2261,17
6/10/2021,Summit,Utah,49043,5628,13
6/10/2021,Tooele,Utah,49045,7568,44
6/10/2021,Uintah,Utah,49047,2823,26
6/10/2021,Utah,Utah,49049,97480,398
6/10/2021,Wasatch,Utah,49051,4730,31
6/10/2021,Washington,Utah,49053,21386,207
6/10/2021,Wayne,Utah,49055,171,0
6/10/2021,Weber,Utah,49057,30014,210
