date,county,state,fips,cases,deaths
6/10/2021,Appling,Georgia,13001,2312,72
6/10/2021,Atkinson,Georgia,13003,1044,22
6/10/2021,Bacon,Georgia,13005,1657,40
6/10/2021,Baker,Georgia,13007,231,10
6/10/2021,Baldwin,Georgia,13009,4597,135
6/10/2021,Banks,Georgia,13011,1866,40
6/10/2021,Barrow,Georgia,13013,10183,143
6/10/2021,Bartow,Georgia,13015,14996,236
6/10/2021,Ben Hill,Georgia,13017,2129,81
6/10/2021,Berrien,Georgia,13019,1878,46
6/10/2021,Bibb,Georgia,13021,16130,460
6/10/2021,Bleckley,Georgia,13023,1496,51
6/10/2021,Brantley,Georgia,13025,1655,40
6/10/2021,Brooks,Georgia,13027,1417,48
6/10/2021,Bryan,Georgia,13029,3720,41
6/10/2021,Bulloch,Georgia,13031,6773,121
6/10/2021,Burke,Georgia,13033,2616,64
6/10/2021,Butts,Georgia,13035,3188,88
6/10/2021,Calhoun,Georgia,13037,585,16
6/10/2021,Camden,Georgia,13039,4036,38
6/10/2021,Candler,Georgia,13043,988,68
6/10/2021,Carroll,Georgia,13045,11545,245
6/10/2021,Catoosa,Georgia,13047,6689,71
6/10/2021,Charlton,Georgia,13049,1573,35
6/10/2021,Chatham,Georgia,13051,23587,465
6/10/2021,Chattahoochee,Georgia,13053,4332,17
6/10/2021,Chattooga,Georgia,13055,2902,75
6/10/2021,Cherokee,Georgia,13057,31693,331
6/10/2021,Clarke,Georgia,13059,15184,148
6/10/2021,Clay,Georgia,13061,237,3
6/10/2021,Clayton,Georgia,13063,27335,511
6/10/2021,Clinch,Georgia,13065,982,27
6/10/2021,Cobb,Georgia,13067,80190,1093
6/10/2021,Coffee,Georgia,13069,5357,174
6/10/2021,Colquitt,Georgia,13071,4821,126
6/10/2021,Columbia,Georgia,13073,17083,211
6/10/2021,Cook,Georgia,13075,1848,44
6/10/2021,Coweta,Georgia,13077,14323,226
6/10/2021,Crawford,Georgia,13079,656,21
6/10/2021,Crisp,Georgia,13081,2109,86
6/10/2021,Dade,Georgia,13083,1493,14
6/10/2021,Dawson,Georgia,13085,3133,48
6/10/2021,Decatur,Georgia,13087,2978,71
6/10/2021,DeKalb,Georgia,13089,67339,1056
6/10/2021,Dodge,Georgia,13091,2149,104
6/10/2021,Dooly,Georgia,13093,1088,44
6/10/2021,Dougherty,Georgia,13095,7700,308
6/10/2021,Douglas,Georgia,13097,15543,230
6/10/2021,Early,Georgia,13099,1192,47
6/10/2021,Echols,Georgia,13101,481,9
6/10/2021,Effingham,Georgia,13103,4695,69
6/10/2021,Elbert,Georgia,13105,2307,74
6/10/2021,Emanuel,Georgia,13107,2605,82
6/10/2021,Evans,Georgia,13109,979,30
6/10/2021,Fannin,Georgia,13111,2441,73
6/10/2021,Fayette,Georgia,13113,9111,176
6/10/2021,Floyd,Georgia,13115,12138,237
6/10/2021,Forsyth,Georgia,13117,23223,201
6/10/2021,Franklin,Georgia,13119,2720,52
6/10/2021,Fulton,Georgia,13121,98967,1444
6/10/2021,Gilmer,Georgia,13123,3049,88
6/10/2021,Glascock,Georgia,13125,269,19
6/10/2021,Glynn,Georgia,13127,8293,178
6/10/2021,Gordon,Georgia,13129,8295,115
6/10/2021,Grady,Georgia,13131,2268,62
6/10/2021,Greene,Georgia,13133,1844,62
6/10/2021,Gwinnett,Georgia,13135,102988,1196
6/10/2021,Habersham,Georgia,13137,5207,161
6/10/2021,Hall,Georgia,13139,27860,485
6/10/2021,Hancock,Georgia,13141,929,69
6/10/2021,Haralson,Georgia,13143,2677,88
6/10/2021,Harris,Georgia,13145,2629,62
6/10/2021,Hart,Georgia,13147,2417,57
6/10/2021,Heard,Georgia,13149,886,22
6/10/2021,Henry,Georgia,13151,25822,334
6/10/2021,Houston,Georgia,13153,14882,268
6/10/2021,Irwin,Georgia,13155,996,30
6/10/2021,Jackson,Georgia,13157,9989,147
6/10/2021,Jasper,Georgia,13159,1418,38
6/10/2021,Jeff Davis,Georgia,13161,1912,43
6/10/2021,Jefferson,Georgia,13163,1970,69
6/10/2021,Jenkins,Georgia,13165,858,44
6/10/2021,Johnson,Georgia,13167,1128,50
6/10/2021,Jones,Georgia,13169,2067,58
6/10/2021,Lamar,Georgia,13171,2064,58
6/10/2021,Lanier,Georgia,13173,799,13
6/10/2021,Laurens,Georgia,13175,5661,170
