state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Arizona,Apache,04001,125922,30143,66661,29118,95779
Arizona,Cochise,04003,71887,21424,39129,11334,50463
Arizona,Coconino,04005,143476,38457,86357,18662,105019
Arizona,Gila,04007,54018,11635,26514,15869,42383
Arizona,Graham,04009,38837,11562,21835,5440,27275
Arizona,Greenlee,04011,9498,2793,5408,1297,6705
Arizona,La Paz,04012,21108,3826,8890,8392,17282
Arizona,Maricopa,04013,4485414,1172216,2616867,696331,3313198
Arizona,Mohave,04015,212181,38950,107321,65910,173231
Arizona,Navajo,04017,110924,31876,58219,20829,79048
Arizona,Pima,04019,1047279,247305,587420,212554,799974
Arizona,Pinal,04021,462789,112806,253417,96566,349983
Arizona,Santa Cruz,04023,46498,13768,24139,8591,32730
Arizona,Yavapai,04025,235099,42123,116538,76438,192976
Arizona,Yuma,04027,213787,59714,112771,41302,154073
