SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,24,24001,Maryland,Allegany County,12,70416,36692,33724,3193,1665,1528,6134,3206,2928,2828,1463,1365,8603,4499,4104,59702,31110,28592,58261,30358,27903,27960,15789,12171,17218,10180,7038,17969,9292,8677,14471,6387,8084,3193,1665,1528,3412,1744,1668,3411,1815,1596,4805,2434,2371,5937,3175,2762,4656,2744,1912,4461,2761,1700,4181,2443,1738,3920,2232,1688,4256,2272,1984,4391,2377,2014,4711,2346,2365,4611,2297,2314,4072,1945,2127,3744,1716,2028,2745,1232,1513,1994,829,1165,1916,665,1251,41.4,39.2,44.7
50,24,24003,Maryland,Anne Arundel County,12,579234,286470,292764,35545,17947,17598,65340,33410,31930,28032,14045,13987,49960,27814,22146,464242,228109,236133,450317,221068,229249,231012,118920,112092,160047,80530,79517,153309,74115,79194,87001,38609,48392,35545,17947,17598,36472,18533,17939,35895,18346,17549,34302,17934,16368,36663,20456,16207,39642,20383,19259,42299,21185,21114,41715,20755,20960,36391,18207,18184,36580,17835,18745,39219,18936,20283,41651,20023,21628,35859,17321,18538,28162,13098,15064,23401,10602,12799,16109,7311,8798,9695,4110,5585,9634,3488,6146,38.5,37,39.9
50,24,24005,Maryland,Baltimore County,12,827370,391735,435635,48807,24751,24056,90112,45765,44347,39963,20471,19492,72391,35625,36766,668424,311075,357349,648488,300748,347740,317001,153624,163377,214734,102620,112114,216059,101418,114641,145304,61085,84219,48807,24751,24056,49318,25145,24173,50881,25712,25169,52476,26380,26096,49791,24624,25167,55612,27140,28472,56837,27396,29441,53976,25390,28586,48309,22694,25615,49909,23479,26430,52695,24902,27793,57596,27149,30447,55859,25888,29971,45690,20615,25075,36158,16109,20049,24304,10217,14087,16927,6602,10325,22225,7542,14683,39.6,37.9,41.3
50,24,24009,Maryland,Calvert County,12,92525,45848,46677,4935,2543,2392,10881,5607,5274,5494,2737,2757,7485,3919,3566,73982,36329,37653,71215,34961,36254,33696,17038,16658,22070,11063,11007,27339,13350,13989,14321,6629,7692,4935,2543,2392,5862,3022,2840,6372,3266,3106,6273,3176,3097,5353,2799,2554,5239,2761,2478,5486,2693,2793,6033,2971,3062,5312,2638,2674,5919,2816,3103,7230,3587,3643,7880,3867,4013,6310,3080,3230,4677,2314,2363,3890,1857,2033,2641,1265,1376,1523,668,855,1590,525,1065,40.6,39.5,41.9
50,24,24011,Maryland,Caroline County,12,33406,16340,17066,2047,1051,996,4021,2006,2015,1807,904,903,2493,1269,1224,26420,12814,13606,25531,12379,13152,12042,5966,6076,8215,4041,4174,9249,4527,4722,5574,2542,3032,2047,1051,996,2189,1102,1087,2305,1152,1153,2035,1021,1014,1792,904,888,2119,1026,1093,2179,1121,1058,2040,986,1054,1877,908,969,2094,1065,1029,2269,1077,1192,2538,1244,1294,2348,1141,1207,1773,828,945,1526,740,786,1035,469,566,631,300,331,609,205,404,40,39.1,41.1
50,24,24013,Maryland,Carroll County,12,168447,83303,85144,9227,4743,4484,18045,9332,8713,9088,4591,4497,13879,7155,6724,136710,66953,69757,132087,64637,67450,60096,30650,29446,39345,20045,19300,49751,24482,25269,29112,12955,16157,9227,4743,4484,9852,5141,4711,10409,5332,5077,11042,5667,5375,9709,4938,4771,9427,4869,4558,10093,5224,4869,10502,5256,5246,9323,4696,4627,10876,5313,5563,13196,6449,6747,14097,7009,7088,11582,5711,5871,9186,4453,4733,7649,3536,4113,5425,2364,3061,3311,1353,1958,3541,1249,2292,42.1,40.5,43.8
50,24,24015,Maryland,Cecil County,12,102855,50949,51906,5827,2983,2844,11635,5963,5672,5644,2891,2753,7989,4108,3881,82621,40593,42028,79749,39112,40637,37533,18767,18766,25337,12523,12814,29747,14762,14985,16676,7719,8957,5827,2983,2844,6236,3174,3062,6836,3544,3292,6483,3333,3150,5713,2911,2802,6748,3353,3395,6521,3270,3251,6086,3018,3068,5982,2882,3100,6592,3202,3390,7707,3848,3859,8126,4068,4058,7322,3644,3678,5775,2735,3040,4613,2207,2406,2896,1392,1504,1766,793,973,1626,592,1034,40.8,39.8,41.7
50,24,24017,Maryland,Charles County,12,163257,78682,84575,9625,4894,4731,19849,10119,9730,9387,4792,4595,13974,7236,6738,129082,61271,67811,124396,58877,65519,63239,31091,32148,42225,20264,21961,47190,22299,24891,21007,9078,11929,9625,4894,4731,10722,5527,5195,11474,5793,5681,11038,5671,5367,9976,5156,4820,10666,5409,5257,10455,5098,5357,10851,5026,5825,10253,4731,5522,11929,5460,6469,12853,6099,6754,12604,6073,6531,9804,4667,5137,7124,3195,3929,5618,2491,3127,3807,1684,2123,2340,959,1381,2118,749,1369,38.5,36.8,40.1
50,24,24019,Maryland,Dorchester County,12,31929,15153,16776,1773,952,821,3407,1725,1682,1530,807,723,2134,1099,1035,25988,12068,13920,25219,11669,13550,10508,4974,5534,7205,3263,3942,8817,4137,4680,7063,3170,3893,1773,952,821,1826,935,891,1942,985,957,1762,929,833,1541,782,759,2035,947,1088,1870,852,1018,1652,746,906,1648,718,930,1796,818,978,2079,988,1091,2427,1178,1249,2515,1153,1362,2184,1010,1174,1867,892,975,1330,590,740,846,372,474,836,306,530,44.7,43.1,46.1
50,24,24021,Maryland,Frederick County,12,259547,127888,131659,15326,7766,7560,30660,15665,14995,14004,7149,6855,21987,11226,10761,206577,100908,105669,199557,97308,102249,100107,50427,49680,67570,33809,33761,71546,35183,36363,38454,17090,21364,15326,7766,7560,16642,8515,8127,17472,8907,8565,17206,8759,8447,15331,7859,7472,15687,8041,7646,17454,8702,8752,17995,8924,9071,16434,8142,8292,17577,8688,8889,18734,9267,9467,19215,9453,9762,16020,7775,8245,12664,6007,6657,10032,4756,5276,6819,2989,3830,4173,1817,2356,4766,1521,3245,39.1,38,40.1
