state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Kentucky,Adair,21001,19202,407,47.2
Kentucky,Allen,21003,21315,346,61.6
Kentucky,Anderson,21005,22747,203,112.1
Kentucky,Ballard,21007,7888,251,31.4
Kentucky,Barren,21009,44249,491,90.1
Kentucky,Bath,21011,12500,279,44.8
Kentucky,Bell,21013,26032,361,72.1
Kentucky,Boone,21015,133581,246,543
Kentucky,Bourbon,21017,19788,291,68
Kentucky,Boyd,21019,46718,160,292
Kentucky,Boyle,21021,30060,182,165.2
Kentucky,Bracken,21023,8303,203,40.9
Kentucky,Breathitt,21025,12630,495,25.5
Kentucky,Breckinridge,21027,20477,572,35.8
Kentucky,Bullitt,21029,81676,299,273.2
Kentucky,Butler,21031,12879,428,30.1
Kentucky,Caldwell,21033,12747,347,36.7
Kentucky,Calloway,21035,39001,386,101
Kentucky,Campbell,21037,93584,152,615.7
Kentucky,Carlisle,21039,4760,192,24.8
Kentucky,Carroll,21041,10631,130,81.8
Kentucky,Carter,21043,26797,411,65.2
Kentucky,Casey,21045,16159,446,36.2
Kentucky,Christian,21047,70461,721,97.7
Kentucky,Clark,21049,36263,254,142.8
Kentucky,Clay,21051,19901,471,42.3
Kentucky,Clinton,21053,10218,198,51.6
Kentucky,Crittenden,21055,8806,362,24.3
Kentucky,Cumberland,21057,6614,306,21.6
Kentucky,Daviess,21059,101511,462,219.7
Kentucky,Edmonson,21061,12150,303,40.1
Kentucky,Elliott,21063,7517,234,32.1
Kentucky,Estill,21065,14106,254,55.5
Kentucky,Fayette,21067,323152,284,1137.9
Kentucky,Fleming,21069,14581,351,41.5
Kentucky,Floyd,21071,35589,394,90.3
Kentucky,Franklin,21073,50991,210,242.8
Kentucky,Fulton,21075,5969,209,28.6
Kentucky,Gallatin,21077,8869,99,89.6
Kentucky,Garrard,21079,17666,231,76.5
Kentucky,Grant,21081,25069,260,96.4
Kentucky,Graves,21083,37266,556,67
Kentucky,Grayson,21085,26427,504,52.4
Kentucky,Green,21087,10941,289,37.9
Kentucky,Greenup,21089,35098,346,101.4
Kentucky,Hancock,21091,8722,189,46.1
Kentucky,Hardin,21093,110958,628,176.7
Kentucky,Harlan,21095,26010,467,55.7
Kentucky,Harrison,21097,18886,310,60.9
Kentucky,Hart,21099,19035,416,45.8
Kentucky,Henderson,21101,45210,440,102.8
Kentucky,Henry,21103,16126,289,55.8
Kentucky,Hickman,21105,4380,244,18
Kentucky,Hopkins,21107,44686,551,81.1
Kentucky,Jackson,21109,13329,346,38.5
Kentucky,Jefferson,21111,766757,385,1991.6
Kentucky,Jessamine,21113,54115,173,312.8
Kentucky,Johnson,21115,22188,262,84.7
Kentucky,Kenton,21117,166998,163,1024.5
Kentucky,Knott,21119,14806,352,42.1
Kentucky,Knox,21121,31145,388,80.3
Kentucky,Larue,21123,14398,263,54.7
Kentucky,Laurel,21125,60813,436,139.5
Kentucky,Lawrence,21127,15317,419,36.6
Kentucky,Lee,21129,7403,210,35.3
Kentucky,Leslie,21131,9877,404,24.4
Kentucky,Letcher,21133,21553,339,63.6
Kentucky,Lewis,21135,13275,484,27.4
Kentucky,Lincoln,21137,24549,337,72.8
Kentucky,Livingston,21139,9194,316,29.1
Kentucky,Logan,21141,27102,556,48.7
Kentucky,Lyon,21143,8210,216,38
Kentucky,McCracken,21145,65418,251,260.6
Kentucky,McCreary,21147,17231,428,40.3
Kentucky,McLean,21149,9207,254,36.2
Kentucky,Madison,21151,92987,441,210.9
Kentucky,Magoffin,21153,12161,310,39.2
Kentucky,Marion,21155,19273,347,55.5
Kentucky,Marshall,21157,31100,305,102
Kentucky,Martin,21159,11195,231,48.5
Kentucky,Mason,21161,17070,241,70.8
Kentucky,Meade,21163,28572,308,92.8
Kentucky,Menifee,21165,6489,204,31.8
Kentucky,Mercer,21167,21933,251,87.4
Kentucky,Metcalfe,21169,10071,291,34.6
Kentucky,Monroe,21171,10650,331,32.2
Kentucky,Montgomery,21173,28157,199,141.5
Kentucky,Morgan,21175,13309,381,34.9
Kentucky,Muhlenberg,21177,30622,475,64.5
Kentucky,Nelson,21179,46233,423,109.3
Kentucky,Nicholas,21181,7269,197,36.9
Kentucky,Ohio,21183,23994,594,40.4
Kentucky,Oldham,21185,66799,189,353.4
Kentucky,Owen,21187,10901,352,31
Kentucky,Owsley,21189,4415,198,22.3
Kentucky,Pendleton,21191,14590,280,52.1
Kentucky,Perry,21193,25758,342,75.3
Kentucky,Pike,21195,57876,788,73.4
Kentucky,Powell,21197,12359,180,68.7
Kentucky,Pulaski,21199,64979,662,98.2
Kentucky,Robertson,21201,2108,100,21.1
Kentucky,Rockcastle,21203,16695,318,52.5
Kentucky,Rowan,21205,24460,281,87
Kentucky,Russell,21207,17923,254,70.6
Kentucky,Scott,21209,57004,285,200
Kentucky,Shelby,21211,49024,384,127.7
Kentucky,Simpson,21213,18572,236,78.7
Kentucky,Spencer,21215,19351,186,104
Kentucky,Taylor,21217,25769,270,95.4
Kentucky,Todd,21219,12294,376,32.7
Kentucky,Trigg,21221,14651,443,33.1
Kentucky,Trimble,21223,8471,149,56.9
Kentucky,Union,21225,14381,345,41.7
Kentucky,Warren,21227,132896,545,243.8
Kentucky,Washington,21229,12095,301,40.2
Kentucky,Wayne,21231,20333,459,44.3
Kentucky,Webster,21233,12942,335,38.6
Kentucky,Whitley,21235,36264,440,82.4
Kentucky,Wolfe,21237,7157,223,32.1
Kentucky,Woodford,21239,26734,191,140
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
