state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Virginia,Lexington city,51678,7446,2.5,2978.4
Virginia,Lynchburg city,51680,82168,49,1676.9
Virginia,Manassas city,51683,41085,10,4108.5
Virginia,Manassas Park city,51685,17478,2.5,6991.2
Virginia,Martinsville city,51690,12554,11,1141.3
Virginia,Newport News city,51700,179225,68,2635.7
Virginia,Norfolk city,51710,242742,54,4495.2
Virginia,Norton city,51720,3981,7,568.7
Virginia,Petersburg city,51730,31346,23,1362.9
Virginia,Poquoson city,51735,12271,16,766.9
Virginia,Portsmouth city,51740,94398,33,2860.5
Virginia,Radford city,51750,18249,10,1824.9
Virginia,Richmond city,51760,230436,60,3840.6
Virginia,Roanoke city,51770,99143,43,2305.7
Virginia,Salem city,51775,25301,15,1686.7
Virginia,Staunton city,51790,24932,20,1246.6
Virginia,Suffolk city,51800,92108,400,230.3
Virginia,Virginia Beach city,51810,449974,248,1814.4
Virginia,Waynesboro city,51820,22630,14,1616.4
Virginia,Williamsburg city,51830,14954,9,1661.6
Virginia,Winchester city,51840,28078,9,3119.8
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
