date,county,state,fips,cases,deaths
6/10/2021,Adams,Ohio,39001,2428,55
6/10/2021,Allen,Ohio,39003,11892,237
6/10/2021,Ashland,Ohio,39005,4351,95
6/10/2021,Ashtabula,Ohio,39007,7127,179
6/10/2021,Athens,Ohio,39009,5233,60
6/10/2021,Auglaize,Ohio,39011,5014,87
6/10/2021,Belmont,Ohio,39013,6146,174
6/10/2021,Brown,Ohio,39015,4014,61
6/10/2021,Butler,Ohio,39017,38836,601
6/10/2021,Carroll,Ohio,39019,1965,48
6/10/2021,Champaign,Ohio,39021,3433,58
6/10/2021,Clark,Ohio,39023,14213,304
6/10/2021,Clermont,Ohio,39025,20085,252
6/10/2021,Clinton,Ohio,39027,3780,66
6/10/2021,Columbiana,Ohio,39029,9009,229
6/10/2021,Coshocton,Ohio,39031,2679,59
6/10/2021,Crawford,Ohio,39033,4030,110
6/10/2021,Cuyahoga,Ohio,39035,115505,2194
6/10/2021,Darke,Ohio,39037,5412,129
6/10/2021,Defiance,Ohio,39039,4315,98
6/10/2021,Delaware,Ohio,39041,18799,134
6/10/2021,Erie,Ohio,39043,8047,163
6/10/2021,Fairfield,Ohio,39045,16544,204
6/10/2021,Fayette,Ohio,39047,2854,50
6/10/2021,Franklin,Ohio,39049,128361,1451
6/10/2021,Fulton,Ohio,39051,4316,71
6/10/2021,Gallia,Ohio,39053,2403,50
6/10/2021,Geauga,Ohio,39055,6830,150
6/10/2021,Greene,Ohio,39057,15237,246
6/10/2021,Guernsey,Ohio,39059,3239,53
6/10/2021,Hamilton,Ohio,39061,81182,1241
6/10/2021,Hancock,Ohio,39063,6994,131
6/10/2021,Hardin,Ohio,39065,2746,65
6/10/2021,Harrison,Ohio,39067,1136,37
6/10/2021,Henry,Ohio,39069,2731,67
6/10/2021,Highland,Ohio,39071,3586,65
6/10/2021,Hocking,Ohio,39073,2198,62
6/10/2021,Holmes,Ohio,39075,2695,101
6/10/2021,Huron,Ohio,39077,5531,121
6/10/2021,Jackson,Ohio,39079,3171,54
6/10/2021,Jefferson,Ohio,39081,5664,156
6/10/2021,Knox,Ohio,39083,4565,112
6/10/2021,Lake,Ohio,39085,21121,384
6/10/2021,Lawrence,Ohio,39087,5720,102
6/10/2021,Licking,Ohio,39089,16636,220
6/10/2021,Logan,Ohio,39091,3870,76
6/10/2021,Lorain,Ohio,39093,25616,497
6/10/2021,Lucas,Ohio,39095,43269,813
6/10/2021,Madison,Ohio,39097,4434,65
6/10/2021,Mahoning,Ohio,39099,22315,600
6/10/2021,Marion,Ohio,39101,8630,137
6/10/2021,Medina,Ohio,39103,15584,270
6/10/2021,Meigs,Ohio,39105,1477,40
6/10/2021,Mercer,Ohio,39107,4872,85
6/10/2021,Miami,Ohio,39109,10820,223
6/10/2021,Monroe,Ohio,39111,1360,44
6/10/2021,Montgomery,Ohio,39113,52420,1038
6/10/2021,Morgan,Ohio,39115,1095,24
6/10/2021,Morrow,Ohio,39117,2911,40
6/10/2021,Muskingum,Ohio,39119,8886,134
6/10/2021,Noble,Ohio,39121,1354,39
6/10/2021,Ottawa,Ohio,39123,3723,81
6/10/2021,Paulding,Ohio,39125,1763,41
6/10/2021,Perry,Ohio,39127,2971,50
6/10/2021,Pickaway,Ohio,39129,8643,122
6/10/2021,Pike,Ohio,39131,2427,35
6/10/2021,Portage,Ohio,39133,13220,213
6/10/2021,Preble,Ohio,39135,3844,103
6/10/2021,Putnam,Ohio,39137,4331,103
6/10/2021,Richland,Ohio,39139,11590,211
6/10/2021,Ross,Ohio,39141,6927,159
6/10/2021,Sandusky,Ohio,39143,5433,124
6/10/2021,Scioto,Ohio,39145,6524,103
6/10/2021,Seneca,Ohio,39147,5338,126
6/10/2021,Shelby,Ohio,39149,4756,95
6/10/2021,Stark,Ohio,39151,33244,926
6/10/2021,Summit,Ohio,39153,48306,995
6/10/2021,Trumbull,Ohio,39155,16512,479
6/10/2021,Tuscarawas,Ohio,39157,8627,247
6/10/2021,Union,Ohio,39159,5833,49
6/10/2021,Van Wert,Ohio,39161,2471,64
6/10/2021,Vinton,Ohio,39163,853,21
6/10/2021,Warren,Ohio,39165,24546,303
6/10/2021,Washington,Ohio,39167,5301,109
6/10/2021,Wayne,Ohio,39169,9107,221
6/10/2021,Williams,Ohio,39171,3472,78
6/10/2021,Wood,Ohio,39173,13272,197
6/10/2021,Wyandot,Ohio,39175,2344,56
