SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,26,26001,Michigan,Alcona County,12,10405,5233,5172,307,154,153,669,323,346,337,172,165,499,275,224,9275,4679,4596,9092,4584,4508,2312,1207,1105,1560,805,755,3272,1611,1661,3761,1893,1868,307,154,153,353,173,180,400,195,205,375,199,176,377,203,174,412,225,187,346,181,165,401,209,192,401,190,211,490,230,260,678,347,331,921,444,477,1183,590,593,1102,558,544,954,508,446,822,420,402,509,262,247,374,145,229,58.7,58.6,58.7
50,26,26003,Michigan,Alger County,12,9108,5035,4073,344,167,177,665,333,332,353,181,172,651,429,222,7928,4449,3479,7746,4354,3392,2985,1917,1068,2071,1354,717,2631,1373,1258,2393,1198,1195,344,167,177,335,156,179,420,224,196,421,224,197,493,339,154,511,360,151,532,349,183,540,353,187,488,292,196,487,288,199,566,292,274,731,381,350,847,412,435,797,413,384,631,345,286,453,229,224,276,128,148,236,83,153,49.8,45.9,54.1
50,26,26005,Michigan,Allegan County,12,118081,59000,59081,7167,3633,3534,14457,7424,7033,6474,3242,3232,9092,4771,4321,93149,46268,46881,89983,44701,45282,42355,21526,20829,28425,14320,14105,32367,16257,16110,20099,9353,10746,7167,3633,3534,7813,3990,3823,8280,4241,4039,7448,3883,3565,6482,3323,3159,7171,3680,3491,7104,3511,3593,7321,3676,3645,6829,3453,3376,7257,3664,3593,7779,3918,3861,8888,4435,4453,8443,4240,4203,7003,3412,3591,5228,2537,2691,3675,1722,1953,2159,953,1206,2034,729,1305,40.2,39.4,41.1
50,26,26007,Michigan,Alpena County,12,28405,14033,14372,1393,683,710,2663,1379,1284,1258,633,625,1919,1014,905,23742,11677,12065,23091,11338,11753,9016,4678,4338,6152,3182,2970,8239,4025,4214,6781,3117,3664,1393,683,710,1426,735,691,1550,795,755,1512,789,723,1352,707,645,1621,842,779,1425,773,652,1612,825,787,1494,742,752,1619,804,815,1732,840,892,2381,1158,1223,2507,1223,1284,2110,1039,1071,1665,810,855,1258,583,675,859,386,473,889,299,590,47.7,45.8,49.3
50,26,26009,Michigan,Antrim County,12,23324,11604,11720,974,480,494,2027,1065,962,1117,539,578,1443,753,690,19759,9791,9968,19206,9520,9686,6609,3392,3217,4339,2240,2099,6888,3354,3534,6536,3173,3363,974,480,494,1085,573,512,1232,632,600,1239,611,628,1031,541,490,1094,597,497,1063,525,538,1107,551,556,1075,567,508,1181,589,592,1537,732,805,1969,974,995,2201,1059,1142,2086,1059,1027,1693,824,869,1284,665,619,767,363,404,706,262,444,52.1,51,52.9
50,26,26011,Michigan,Arenac County,12,14883,7494,7389,685,334,351,1355,701,654,650,333,317,905,473,432,12537,6317,6220,12193,6126,6067,4402,2244,2158,2991,1509,1482,4457,2262,2195,3840,1882,1958,685,334,351,732,382,350,767,390,377,758,391,367,653,344,309,774,412,362,715,350,365,767,371,396,735,376,359,809,434,375,912,446,466,1314,640,674,1422,742,680,1314,672,642,1008,497,511,693,341,352,444,217,227,381,155,226,50.3,49.6,50.9
50,26,26013,Michigan,Baraga County,12,8209,4522,3687,321,155,166,708,360,348,369,177,192,679,419,260,6988,3916,3072,6811,3830,2981,2887,1826,1061,1944,1282,662,2321,1223,1098,1867,906,961,321,155,166,384,186,198,429,226,203,442,236,206,501,308,193,530,367,163,454,311,143,494,318,176,466,286,180,499,264,235,572,298,274,621,331,290,629,330,299,619,306,313,455,232,223,370,195,175,208,92,116,215,81,134,45.9,42.6,49.6
50,26,26015,Michigan,Barry County,12,61550,31039,30511,3374,1740,1634,6831,3485,3346,3277,1679,1598,4697,2525,2172,49701,24961,24740,48068,24135,23933,21331,10962,10369,14169,7184,6985,17566,8904,8662,11636,5522,6114,3374,1740,1634,3747,1905,1842,3896,2006,1890,3881,2028,1853,3281,1750,1531,3642,1838,1804,3549,1795,1754,3589,1834,1755,3389,1717,1672,3740,1896,1844,4142,2118,2024,4986,2511,2475,4698,2379,2319,3934,1977,1957,3115,1526,1589,2114,1024,1090,1327,607,720,1146,388,758,42.6,41.8,43.6
50,26,26017,Michigan,Bay County,12,103126,50627,52499,5119,2550,2569,10317,5354,4963,5122,2611,2511,7843,4041,3802,85141,41430,43711,82568,40112,42456,36203,18435,17768,24496,12415,12081,28587,14019,14568,21642,9637,12005,5119,2550,2569,5418,2810,2608,6157,3176,2981,5928,3081,2847,5779,2939,2840,6755,3455,3300,5997,3066,2931,5942,2963,2979,5802,2931,2871,6186,3062,3124,6704,3402,3302,7734,3709,4025,7963,3846,4117,6896,3291,3605,5500,2605,2895,3940,1778,2162,2603,1129,1474,2703,834,1869,43.8,42.1,45.6
50,26,26019,Michigan,Benzie County,12,17766,8864,8902,800,424,376,1581,816,765,764,395,369,1105,567,538,15011,7439,7572,14621,7229,7392,5305,2716,2589,3609,1836,1773,5119,2510,2609,4788,2316,2472,800,424,376,844,443,401,910,455,455,913,478,435,783,402,381,883,464,419,909,453,456,960,505,455,857,414,443,961,470,491,1068,528,540,1473,701,772,1617,811,806,1478,734,744,1294,646,648,905,442,463,579,267,312,532,227,305,50.3,49.3,51.4
