state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Virginia,Russell,51167,26586,5453,15146,5987,21133
Virginia,Scott,51169,21566,4211,11985,5370,17355
Virginia,Shenandoah,51171,43616,9992,23934,9690,33624
Virginia,Smyth,51173,30104,6378,16924,6802,23726
Virginia,Southampton,51175,17631,3592,10368,3671,14039
Virginia,Spotsylvania,51177,136215,36629,79516,20070,99586
Virginia,Stafford,51179,152882,43632,92833,16417,109250
Virginia,Surry,51181,6422,1182,3708,1532,5240
Virginia,Sussex,51183,11159,1902,7187,2070,9257
Virginia,Tazewell,51185,40595,8640,22597,9358,31955
Virginia,Warren,51187,40164,9634,23788,6742,30530
Virginia,Washington,51191,53740,11032,30006,12702,42708
Virginia,Westmoreland,51193,18015,3739,9657,4619,14276
Virginia,Wise,51195,37383,8108,22110,7165,29275
Virginia,Wythe,51197,28684,6238,16096,6350,22446
Virginia,York,51199,68280,17691,39222,11367,50589
Virginia,Alexandria city,51510,159428,30705,109328,19395,128723
Virginia,Bristol city,51520,16762,3659,9479,3624,13103
Virginia,Buena Vista city,51530,6478,1658,3551,1269,4820
Virginia,Charlottesville city,51540,47266,8931,32545,5790,38335
Virginia,Chesapeake city,51550,244835,64796,146405,33634,180039
Virginia,Colonial Heights city,51570,17370,4465,9469,3436,12905
Virginia,Covington city,51580,5538,1267,3165,1106,4271
Virginia,Danville city,51590,40044,9694,21835,8515,30350
Virginia,Emporia city,51595,5346,1408,2860,1078,3938
Virginia,Fairfax city,51600,24019,6368,14158,3493,17651
Virginia,Falls Church city,51610,14617,3949,8613,2055,10668
Virginia,Franklin city,51620,7967,2247,4201,1519,5720
Virginia,Fredericksburg city,51630,29036,7892,17682,3462,21144
Virginia,Galax city,51640,6347,1640,3517,1190,4707
Virginia,Hampton city,51650,134510,32414,80919,21177,102096
Virginia,Harrisonburg city,51660,53016,15011,32829,5176,38005
Virginia,Hopewell city,51670,22529,6341,12650,3538,16188
Virginia,Lexington city,51678,7446,2294,4028,1124,5152
Virginia,Lynchburg city,51680,82168,22056,48206,11906,60112
Virginia,Manassas city,51683,41085,11908,24739,4438,29177
Virginia,Manassas Park city,51685,17478,4387,11567,1524,13091
Virginia,Martinsville city,51690,12554,3439,6843,2272,9115
Virginia,Newport News city,51700,179225,47634,107699,23892,131591
Virginia,Norfolk city,51710,242742,56077,158558,28107,186665
Virginia,Norton city,51720,3981,949,2286,746,3032
Virginia,Petersburg city,51730,31346,7626,18390,5330,23720
Virginia,Poquoson city,51735,12271,3014,6855,2402,9257
Virginia,Portsmouth city,51740,94398,23740,56366,14292,70658
Virginia,Radford city,51750,18249,4861,11666,1722,13388
Virginia,Richmond city,51760,230436,47711,150916,31809,182725
Virginia,Roanoke city,51770,99143,23941,58451,16751,75202
Virginia,Salem city,51775,25301,6121,14370,4810,19180
Virginia,Staunton city,51790,24932,5361,14226,5345,19571
Virginia,Suffolk city,51800,92108,23991,54413,13704,68117
Virginia,Virginia Beach city,51810,449974,109212,274363,66399,340762
Virginia,Waynesboro city,51820,22630,5790,12809,4031,16840
Virginia,Williamsburg city,51830,14954,3728,8606,2620,11226
Virginia,Winchester city,51840,28078,7394,16084,4600,20684
