SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,42,42001,Pennsylvania,Adams County,12,103009,50688,52321,5062,2545,2517,10324,5294,5030,5011,2525,2486,9522,4789,4733,85061,41537,43524,82612,40324,42288,35486,17979,17507,22181,11281,10900,29179,14332,14847,21730,9922,11808,5062,2545,2517,5596,2889,2707,5956,3021,2935,6717,3371,3346,6588,3327,3261,5731,2946,2785,5523,2780,2743,5540,2795,2745,5387,2760,2627,6319,3109,3210,7271,3589,3682,7896,3892,4004,7693,3742,3951,6927,3385,3542,5626,2589,3037,3908,1804,2104,2549,1135,1414,2720,1009,1711,44.5,43,45.9
50,42,42003,Pennsylvania,Allegheny County,12,1216045,588435,627610,63771,32601,31170,112029,57211,54818,50773,25862,24911,104959,52163,52796,1015019,485716,529303,989472,472761,516711,478293,241331,236962,335107,169716,165391,314127,150920,163207,235279,99962,135317,63771,32601,31170,62399,31730,30669,62176,31891,30285,69719,35269,34450,73467,36346,37121,92918,47067,45851,95262,48624,46638,80373,40890,39483,66554,33135,33419,68347,33727,34620,73397,35368,38029,83914,39913,44001,88469,41912,46557,75675,35284,40391,56509,25435,31074,39617,16508,23109,28447,11190,17257,35031,11545,23486,40.6,38.7,42.6
50,42,42005,Pennsylvania,Armstrong County,12,64735,32228,32507,3168,1639,1529,6309,3216,3093,2887,1471,1416,4324,2256,2068,53812,26606,27206,52371,25902,26469,20644,10559,10085,14141,7220,6921,19277,9740,9537,14629,6686,7943,3168,1639,1529,3408,1763,1645,3609,1841,1768,3326,1675,1651,3177,1664,1513,3580,1873,1707,3389,1766,1623,3505,1741,1764,3667,1840,1827,4055,2064,1991,4503,2244,2259,5238,2631,2607,5481,2801,2680,4578,2301,2277,3679,1790,1889,2627,1175,1452,1836,743,1093,1909,677,1232,47,45.8,48.2
50,42,42007,Pennsylvania,Beaver County,12,163929,79636,84293,8218,4139,4079,15943,8200,7743,7370,3705,3665,11774,6097,5677,136111,65447,70664,132398,63592,68806,55435,28137,27298,38139,19292,18847,46387,22513,23874,36098,15690,20408,8218,4139,4079,8712,4467,4245,9079,4690,4389,8760,4493,4267,8536,4352,4184,9808,5005,4803,9620,4848,4772,9831,4975,4856,8880,4464,4416,9447,4647,4800,10796,5257,5539,12991,6274,6717,13153,6335,6818,11245,5312,5933,8902,4151,4751,6217,2714,3503,4610,1798,2812,5124,1715,3409,45.3,43.1,47.4
50,42,42009,Pennsylvania,Bedford County,12,47888,23807,24081,2327,1208,1119,4554,2315,2239,2287,1200,1087,3342,1764,1578,39880,19681,20199,38720,19084,19636,15137,7796,7341,10064,5133,4931,14093,7069,7024,11221,5118,6103,2327,1208,1119,2471,1261,1210,2639,1355,1284,2680,1392,1288,2393,1271,1122,2645,1370,1275,2394,1248,1146,2471,1243,1228,2554,1272,1282,3133,1544,1589,3346,1717,1629,3777,1874,1903,3837,1934,1903,3278,1582,1696,2728,1334,1394,2209,1022,1187,1479,616,863,1527,564,963,47.4,46.1,48.5
50,42,42011,Pennsylvania,Berks County,12,421164,207341,213823,24028,12270,11758,47102,24222,22880,22290,11331,10959,40071,20336,19735,338909,165187,173722,327744,159518,168226,158060,79645,78415,101263,50786,50477,112291,55252,57039,74119,33144,40975,24028,12270,11758,25567,13086,12481,27099,13944,13155,29324,14785,14539,27473,14074,13399,26706,13759,12947,25987,13058,12929,24975,12233,12742,23595,11736,11859,26018,12813,13205,28216,13781,14435,30522,15103,15419,27535,13555,13980,22899,11121,11778,18996,8875,10121,12790,5678,7112,8752,3694,5058,10682,3776,6906,39.9,38.6,41.2
50,42,42013,Pennsylvania,Blair County,12,121829,59681,62148,6262,3211,3051,12576,6518,6058,5782,2976,2806,9266,4798,4468,100082,48435,51647,97209,46976,50233,42668,21733,20935,29068,14701,14367,32940,16233,16707,25935,11244,14691,6262,3211,3051,6784,3496,3288,7240,3764,3476,7399,3866,3533,6201,3166,3035,7862,4088,3774,7164,3617,3547,7074,3536,3538,6968,3460,3508,7379,3692,3687,7846,3905,3941,8667,4276,4391,9048,4360,4688,8057,3827,4230,6350,2934,3416,4632,2005,2627,3235,1302,1933,3661,1176,2485,43.5,41.6,45.5
50,42,42015,Pennsylvania,Bradford County,12,60323,29945,30378,3362,1741,1621,6844,3470,3374,2933,1490,1443,4249,2163,2086,48606,23966,24640,47184,23244,23940,19285,9733,9552,12882,6467,6415,16840,8384,8456,13213,6230,6983,3362,1741,1621,3795,1907,1888,3828,1950,1878,3349,1714,1635,3054,1552,1502,3468,1775,1693,3234,1628,1606,3174,1578,1596,3006,1486,1520,3481,1729,1752,3997,1984,2013,4719,2336,2383,4643,2335,2308,3979,1923,2056,3393,1682,1711,2563,1241,1322,1664,737,927,1614,647,967,44.8,43.8,45.8
50,42,42017,Pennsylvania,Bucks County,12,628270,308236,320034,30380,15571,14809,64037,32644,31393,32427,16620,15807,49059,25221,23838,517754,251777,265977,501426,243401,258025,218093,110292,107801,144471,72466,72005,187107,91574,95533,120789,54140,66649,30380,15571,14809,33623,17066,16557,38278,19593,18685,38407,20004,18403,35215,17822,17393,34689,17746,16943,35485,17952,17533,38022,18724,19298,36275,18044,18231,40655,19938,20717,45919,22348,23571,51886,25388,26498,48647,23900,24747,38677,18752,19925,30339,14144,16195,20998,9413,11585,14242,6000,8242,16533,5831,10702,44.2,42.6,45.6
50,42,42019,Pennsylvania,Butler County,12,187853,93141,94712,9304,4756,4548,18720,9600,9120,8979,4649,4330,15954,8039,7915,155380,76490,78890,150850,74136,76714,66392,33916,32476,43680,22386,21294,54747,27283,27464,36469,16428,20041,9304,4756,4548,10278,5294,4984,10663,5464,5199,12159,6133,6026,10553,5397,5156,10229,5418,4811,11108,5662,5446,11465,5799,5666,10878,5507,5371,12037,6086,5951,13701,6802,6899,14587,7210,7377,14422,7185,7237,11838,5784,6054,9042,4261,4781,6279,2827,3452,4390,1880,2510,4920,1676,3244,43.7,42.3,45.1
