state,county,fips,POP tot,land area (sq/mi),pop/sqmi
Washington,Adams,53001,19983,1925,10.4
Washington,Asotin,53003,22582,636,35.5
Washington,Benton,53005,204390,1700,120.2
Washington,Chelan,53007,77200,2920,26.4
Washington,Clallam,53009,77331,1738,44.5
Washington,Clark,53011,488241,629,776.2
Washington,Columbia,53013,3985,869,4.6
Washington,Cowlitz,53015,110593,1139,97.1
Washington,Douglas,53017,43429,1819,23.9
Washington,Ferry,53019,7627,2204,3.5
Washington,Franklin,53021,95222,1242,76.7
Washington,Garfield,53023,2225,710,3.1
Washington,Grant,53025,97733,2680,36.5
Washington,Grays Harbor,53027,75061,1902,39.5
Washington,Island,53029,85141,209,407.4
Washington,Jefferson,53031,32221,1804,17.9
Washington,King,53033,2252782,2115,1065.1
Washington,Kitsap,53035,271473,395,687.3
Washington,Kittitas,53037,47935,2297,20.9
Washington,Klickitat,53039,22425,1872,12
Washington,Lewis,53041,80707,2403,33.6
Washington,Lincoln,53043,10939,2311,4.7
Washington,Mason,53045,66768,959,69.6
Washington,Okanogan,53047,42243,5268,8
Washington,Pacific,53049,22471,933,24.1
Washington,Pend Oreille,53051,13724,1400,9.8
Washington,Pierce,53053,904980,1670,541.9
Washington,San Juan,53055,17582,174,101
Washington,Skagit,53057,129205,1731,74.6
Washington,Skamania,53059,12083,1656,7.3
Washington,Snohomish,53061,822083,2087,393.9
Washington,Spokane,53063,522798,1764,296.4
Washington,Stevens,53065,45723,2478,18.5
Washington,Thurston,53067,290536,722,402.4
Washington,Wahkiakum,53069,4488,264,17
Washington,Walla Walla,53071,60760,1270,47.8
Washington,Whatcom,53073,229247,2107,108.8
Washington,Whitman,53075,50104,2159,23.2
Washington,Yakima,53077,250873,4296,58.4
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
