state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Missouri,Adair,29001,25343,6631,14883,3829,18712
Missouri,Andrew,29003,17712,4447,9831,3434,13265
Missouri,Atchison,29005,5143,1128,2670,1345,4015
Missouri,Audrain,29007,25388,6280,14489,4619,19108
Missouri,Barry,29009,35789,8868,19398,7523,26921
Missouri,Barton,29011,11754,3002,6259,2493,8752
Missouri,Bates,29013,16172,4074,8933,3165,12098
Missouri,Benton,29015,19443,3681,9689,6073,15762
Missouri,Bollinger,29017,12133,2829,6748,2556,9304
Missouri,Boone,29019,180463,45355,112024,23084,135108
Missouri,Buchanan,29021,87364,21788,50976,14600,65576
Missouri,Butler,29023,42478,10799,23534,8145,31679
Missouri,Caldwell,29025,9020,2325,4884,1811,6695
Missouri,Callaway,29027,44743,10772,26493,7478,33971
Missouri,Camden,29029,46305,8852,24069,13384,37453
Missouri,Cape Girardeau,29031,78871,19890,45478,13503,58981
Missouri,Carroll,29033,8679,2138,4624,1917,6541
Missouri,Carter,29035,5982,1506,3226,1250,4476
Missouri,Cass,29037,105780,27540,59906,18334,78240
Missouri,Cedar,29039,14349,3771,7175,3403,10578
Missouri,Chariton,29041,7426,1855,3766,1805,5571
Missouri,Christian,29043,88595,24096,50274,14225,64499
Missouri,Clark,29045,6797,1668,3670,1459,5129
Missouri,Clay,29047,249948,65268,148588,36092,184680
Missouri,Clinton,29049,20387,5186,11498,3703,15201
Missouri,Cole,29051,76745,18919,44535,13291,57826
Missouri,Cooper,29053,17709,4266,10197,3246,13443
Missouri,Crawford,29055,23920,5876,13236,4808,18044
Missouri,Dade,29057,7561,1734,4022,1805,5827
Missouri,Dallas,29059,16878,4327,9044,3507,12551
Missouri,Daviess,29061,8278,2290,4237,1751,5988
Missouri,DeKalb,29063,12547,2367,8102,2078,10180
Missouri,Dent,29065,15573,3771,8324,3478,11802
Missouri,Douglas,29067,13185,3134,6768,3283,10051
Missouri,Dunklin,29069,29131,8094,15557,5480,21037
Missouri,Franklin,29071,103967,25656,59579,18732,78311
Missouri,Gasconade,29073,14706,3327,7983,3396,11379
Missouri,Gentry,29075,6571,1787,3477,1307,4784
Missouri,Greene,29077,293086,70020,173961,49105,223066
Missouri,Grundy,29079,9850,2627,5020,2203,7223
Missouri,Harrison,29081,8352,2204,4243,1905,6148
Missouri,Henry,29083,21824,5216,11781,4827,16608
Missouri,Hickory,29085,9544,1758,4611,3175,7786
Missouri,Holt,29087,4403,963,2286,1154,3440
Missouri,Howard,29089,10001,2620,5413,1968,7381
Missouri,Howell,29091,40117,10450,21605,8062,29667
Missouri,Iron,29093,10125,2310,5600,2215,7815
Missouri,Jackson,29095,703011,179524,415356,108131,523487
Missouri,Jasper,29097,121328,33113,68843,19372,88215
Missouri,Jefferson,29099,225081,56269,133817,34995,168812
Missouri,Johnson,29101,54062,14222,32871,6969,39840
Missouri,Knox,29103,3959,1025,2057,877,2934
Missouri,Laclede,29105,35723,9606,19766,6351,26117
Missouri,Lafayette,29107,32708,8249,18265,6194,24459
Missouri,Lawrence,29109,38355,10633,20647,7075,27722
Missouri,Lewis,29111,9776,2512,5429,1835,7264
Missouri,Lincoln,29113,59013,16265,34674,8074,42748
Missouri,Linn,29115,11920,3031,6341,2548,8889
Missouri,Livingston,29117,15227,3453,8803,2971,11774
Missouri,McDonald,29119,22837,6381,12895,3561,16456
Missouri,Macon,29121,15117,3779,7894,3444,11338
Missouri,Madison,29123,12088,3027,6690,2371,9061
Missouri,Maries,29125,8697,1919,4862,1916,6778
Missouri,Marion,29127,28530,7369,15933,5228,21161
Missouri,Mercer,29129,3617,947,1856,814,2670
Missouri,Miller,29131,25619,6525,14084,5010,19094
Missouri,Mississippi,29133,13180,3030,7757,2393,10150
Missouri,Moniteau,29135,16132,4285,9237,2610,11847
Missouri,Monroe,29137,8644,2045,4526,2073,6599
Missouri,Montgomery,29139,11551,2774,6311,2466,8777
Missouri,Morgan,29141,20627,5155,10635,4837,15472
Missouri,New Madrid,29143,17076,4311,9430,3335,12765
Missouri,Newton,29145,58236,15135,32366,10735,43101
Missouri,Nodaway,29147,22092,5322,13315,3455,16770
Missouri,Oregon,29149,10529,2557,5476,2496,7972
Missouri,Osage,29151,13615,3492,7708,2415,10123
Missouri,Ozark,29153,9174,1899,4591,2684,7275
Missouri,Pemiscot,29155,15805,4402,8620,2783,11403
Missouri,Perry,29157,19136,4807,10649,3680,14329
Missouri,Pettis,29159,42339,11481,23614,7244,30858
Missouri,Phelps,29161,44573,11390,25626,7557,33183
Missouri,Pike,29163,18302,4306,10733,3263,13996
Missouri,Platte,29165,104418,26793,61984,15641,77625
Missouri,Polk,29167,32149,8516,17763,5870,23633
Missouri,Pulaski,29169,52607,15596,32214,4797,37011
Missouri,Putnam,29171,4696,1156,2370,1170,3540
Missouri,Ralls,29173,10309,2365,5651,2293,7944
Missouri,Randolph,29175,24748,5929,14570,4249,18819
Missouri,Ray,29177,23018,5648,13027,4343,17370
Missouri,Reynolds,29179,6270,1379,3407,1484,4891
Missouri,Ripley,29181,13288,3292,7226,2770,9996
Missouri,St. Charles,29183,402022,101906,236646,63470,300116
Missouri,St. Clair,29185,9397,2030,4777,2590,7367
Missouri,Ste. Genevieve,29186,17894,4244,10052,3598,13650
Missouri,St. Francois,29187,67215,15498,40544,11173,51717
Missouri,St. Louis,29189,994205,241625,568300,184280,752580
Missouri,Saline,29195,22761,5918,12588,4255,16843
Missouri,Schuyler,29197,4660,1315,2435,910,3345
Missouri,Scotland,29199,4902,1530,2464,908,3372
Missouri,Scott,29201,38280,9950,21229,7101,28330
Missouri,Shannon,29203,8166,1907,4411,1848,6259
Missouri,Shelby,29205,5930,1547,3093,1290,4383
Missouri,Stoddard,29207,29025,6978,16150,5897,22047
Missouri,Stone,29209,31952,5786,16068,10098,26166
Missouri,Sullivan,29211,6089,1508,3316,1265,4581
Missouri,Taney,29213,55928,13236,30313,12379,42692
Missouri,Texas,29215,25398,5916,14026,5456,19482
Missouri,Vernon,29217,20563,5489,11015,4059,15074
Missouri,Warren,29219,35649,9172,20143,6334,26477
Missouri,Washington,29221,24730,6085,14381,4264,18645
Missouri,Wayne,29223,12873,2842,6900,3131,10031
Missouri,Webster,29225,39592,11570,21793,6229,28022
Missouri,Worth,29227,2013,436,1055,522,1577
Missouri,Wright,29229,18289,5112,9590,3587,13177
Missouri,St. Louis city,29510,300576,63312,194256,43008,237264
