date,county,state,fips,cases,deaths
6/10/2021,Alachua,Florida,12001,25515,285
6/10/2021,Baker,Florida,12003,3547,62
6/10/2021,Bay,Florida,12005,20598,394
6/10/2021,Bradford,Florida,12007,3051,58
6/10/2021,Brevard,Florida,12009,43052,914
6/10/2021,Broward,Florida,12011,245303,3079
6/10/2021,Calhoun,Florida,12013,1707,45
6/10/2021,Charlotte,Florida,12015,13437,437
6/10/2021,Citrus,Florida,12017,11418,463
6/10/2021,Clay,Florida,12019,19297,352
6/10/2021,Collier,Florida,12021,37184,551
6/10/2021,Columbia,Florida,12023,8278,170
6/10/2021,DeSoto,Florida,12027,4438,97
6/10/2021,Dixie,Florida,12029,1627,24
6/10/2021,Duval,Florida,12031,100985,1483
6/10/2021,Escambia,Florida,12033,36650,706
6/10/2021,Flagler,Florida,12035,7507,114
6/10/2021,Franklin,Florida,12037,1362,20
6/10/2021,Gadsden,Florida,12039,5777,99
6/10/2021,Gilchrist,Florida,12041,1638,44
6/10/2021,Glades,Florida,12043,983,19
6/10/2021,Gulf,Florida,12045,1981,45
6/10/2021,Hamilton,Florida,12047,1648,25
6/10/2021,Hardee,Florida,12049,3279,45
6/10/2021,Hendry,Florida,12051,4873,87
6/10/2021,Hernando,Florida,12053,14635,482
6/10/2021,Highlands,Florida,12055,8781,366
6/10/2021,Hillsborough,Florida,12057,143624,1832
6/10/2021,Holmes,Florida,12059,2284,49
6/10/2021,Indian River,Florida,12061,12861,306
6/10/2021,Jackson,Florida,12063,6327,158
6/10/2021,Jefferson,Florida,12065,1522,28
6/10/2021,Lafayette,Florida,12067,1625,26
6/10/2021,Lake,Florida,12069,31113,663
6/10/2021,Lee,Florida,12071,73776,1009
6/10/2021,Leon,Florida,12073,32851,332
6/10/2021,Levy,Florida,12075,3578,56
6/10/2021,Liberty,Florida,12077,1084,16
6/10/2021,Madison,Florida,12079,2101,45
6/10/2021,Manatee,Florida,12081,39965,689
6/10/2021,Marion,Florida,12083,31971,996
6/10/2021,Martin,Florida,12085,12738,335
6/10/2021,Miami-Dade,Florida,12086,501925,6472
6/10/2021,Monroe,Florida,12087,7106,52
6/10/2021,Nassau,Florida,12089,8663,127
6/10/2021,Okaloosa,Florida,12091,20909,367
6/10/2021,Okeechobee,Florida,12093,4187,89
6/10/2021,Orange,Florida,12095,143197,1309
6/10/2021,Osceola,Florida,12097,46310,529
6/10/2021,Palm Beach,Florida,12099,148811,2883
6/10/2021,Pasco,Florida,12101,42933,802
6/10/2021,Pinellas,Florida,12103,81533,1671
6/10/2021,Polk,Florida,12105,71255,1387
6/10/2021,Putnam,Florida,12107,6733,160
6/10/2021,St. Johns,Florida,12109,23319,221
6/10/2021,St. Lucie,Florida,12111,27541,657
6/10/2021,Santa Rosa,Florida,12113,18579,291
6/10/2021,Sarasota,Florida,12115,33745,844
6/10/2021,Seminole,Florida,12117,35427,516
6/10/2021,Sumter,Florida,12119,9506,284
6/10/2021,Suwannee,Florida,12121,5393,140
6/10/2021,Taylor,Florida,12123,5770,48
6/10/2021,Union,Florida,12125,1849,74
6/10/2021,Volusia,Florida,12127,44977,846
6/10/2021,Wakulla,Florida,12129,3536,56
6/10/2021,Walton,Florida,12131,7929,89
6/10/2021,Washington,Florida,12133,2755,52
