state,county,fips,POP tot,0-19 tot,20-64tot,65+ tot,voting age
Colorado,Adams,08001,517421,147932,313961,55528,369489
Colorado,Alamosa,08003,16233,4767,9212,2254,11466
Colorado,Arapahoe,08005,656590,166965,401117,88508,489625
Colorado,Archuleta,08007,14029,2708,7487,3834,11321
Colorado,Baca,08009,3581,876,1830,875,2705
Colorado,Bent,08011,5577,952,3572,1053,4625
Colorado,Boulder,08013,326196,75348,202490,48358,250848
Colorado,Broomfield,08014,70465,17084,43306,10075,53381
Colorado,Chaffee,08015,20356,3359,11699,5298,16997
Colorado,Cheyenne,08017,1831,496,950,385,1335
Colorado,Clear Creek,08019,9700,1611,6019,2070,8089
Colorado,Conejos,08021,8205,2304,4268,1633,5901
Colorado,Costilla,08023,3887,820,2020,1047,3067
Colorado,Crowley,08025,6061,764,4447,850,5297
Colorado,Custer,08027,5068,777,2618,1673,4291
Colorado,Delta,08029,31162,6717,16093,8352,24445
Colorado,Denver,08031,727211,153540,486836,86835,573671
Colorado,Dolores,08033,2055,434,1083,538,1621
Colorado,Douglas,08035,351154,97167,210385,43602,253987
Colorado,Eagle,08037,55127,12924,35367,6836,42203
Colorado,Elbert,08039,26729,6304,15823,4602,20425
Colorado,El Paso,08041,720403,191595,433630,95178,528808
Colorado,Fremont,08043,47839,8460,28785,10594,39379
Colorado,Garfield,08045,60061,16454,35319,8288,43607
Colorado,Gilpin,08047,6243,1001,4130,1112,5242
Colorado,Grand,08049,15734,2928,9901,2905,12806
Colorado,Gunnison,08051,17462,3808,11270,2384,13654
Colorado,Hinsdale,08053,820,142,420,258,678
Colorado,Huerfano,08055,6897,1225,3456,2216,5672
Colorado,Jackson,08057,1392,256,812,324,1136
Colorado,Jefferson,08059,582881,125756,358332,98793,457125
Colorado,Kiowa,08061,1406,354,728,324,1052
Colorado,Kit Carson,08063,7097,1955,3757,1385,5142
Colorado,Lake,08065,8127,1791,5148,1188,6336
Colorado,La Plata,08067,56221,12237,33735,10249,43984
Colorado,Larimer,08069,356899,82030,217095,57774,274869
Colorado,Las Animas,08071,14506,3033,7787,3686,11473
Colorado,Lincoln,08073,5701,1255,3442,1004,4446
Colorado,Logan,08075,22409,4805,13548,4056,17604
Colorado,Mesa,08077,154210,37258,86584,30368,116952
Colorado,Mineral,08079,769,120,391,258,649
Colorado,Moffat,08081,13283,3691,7476,2116,9592
Colorado,Montezuma,08083,26183,6195,13984,6004,19988
Colorado,Montrose,08085,42758,9927,22529,10302,32831
Colorado,Morgan,08087,29068,8209,16330,4529,20859
Colorado,Otero,08089,18278,4944,9554,3780,13334
Colorado,Ouray,08091,4952,834,2768,1350,4118
Colorado,Park,08093,18845,3122,11653,4070,15723
Colorado,Phillips,08095,4265,1110,2162,993,3155
Colorado,Pitkin,08097,17767,2871,11290,3606,14896
Colorado,Prowers,08099,12172,3547,6424,2201,8625
Colorado,Pueblo,08101,168424,41995,94496,31933,126429
Colorado,Rio Blanco,08103,6324,1763,3527,1034,4561
Colorado,Rio Grande,08105,11267,2804,6112,2351,8463
Colorado,Routt,08107,25638,5084,16290,4264,20554
Colorado,Saguache,08109,6824,1587,3563,1674,5237
Colorado,San Juan,08111,728,98,442,188,630
Colorado,San Miguel,08113,8179,1520,5394,1265,6659
Colorado,Sedgwick,08115,2248,467,1171,610,1781
Colorado,Summit,08117,31011,5420,21158,4433,25591
Colorado,Teller,08119,25388,4723,14777,5888,20665
Colorado,Washington,08121,4908,1214,2646,1048,3694
Colorado,Weld,08123,324492,93572,190569,40351,230920
Colorado,Yuma,08125,10019,2962,5185,1872,7057
