date,county,state,fips,cases,deaths
6/10/2021,Albany,New York,36001,24685,355
6/10/2021,Allegany,New York,36003,3555,87
6/10/2021,Broome,New York,36007,18603,366
6/10/2021,Cattaraugus,New York,36009,5718,91
6/10/2021,Cayuga,New York,36011,6333,92
6/10/2021,Chautauqua,New York,36013,8945,144
6/10/2021,Chemung,New York,36015,7753,135
6/10/2021,Chenango,New York,36017,3494,76
6/10/2021,Clinton,New York,36019,4835,33
6/10/2021,Columbia,New York,36021,4061,104
6/10/2021,Cortland,New York,36023,3916,62
6/10/2021,Delaware,New York,36025,2376,38
6/10/2021,Dutchess,New York,36027,29460,445
6/10/2021,Erie,New York,36029,89520,1802
6/10/2021,Essex,New York,36031,1600,26
6/10/2021,Franklin,New York,36033,2561,12
6/10/2021,Fulton,New York,36035,4420,91
6/10/2021,Genesee,New York,36037,5434,124
6/10/2021,Greene,New York,36039,3402,79
6/10/2021,Hamilton,New York,36041,313,2
6/10/2021,Herkimer,New York,36043,5182,108
6/10/2021,Jefferson,New York,36045,6117,68
6/10/2021,Lewis,New York,36049,2803,36
6/10/2021,Livingston,New York,36051,4515,60
6/10/2021,Madison,New York,36053,4560,89
6/10/2021,Monroe,New York,36055,68854,1110
6/10/2021,Montgomery,New York,36057,4254,125
6/10/2021,Nassau,New York,36059,183511,3174
6/10/2021,New York City,New York,36061,951817,33322
6/10/2021,Niagara,New York,36063,20019,371
6/10/2021,Oneida,New York,36065,22582,513
6/10/2021,Onondaga,New York,36067,38875,677
6/10/2021,Ontario,New York,36069,7402,93
6/10/2021,Orange,New York,36071,48283,719
6/10/2021,Orleans,New York,36073,3117,83
6/10/2021,Oswego,New York,36075,7607,91
6/10/2021,Otsego,New York,36077,3458,47
6/10/2021,Putnam,New York,36079,10602,92
6/10/2021,Rensselaer,New York,36083,11220,142
6/10/2021,Rockland,New York,36087,46920,754
6/10/2021,St. Lawrence,New York,36089,6626,96
6/10/2021,Saratoga,New York,36091,15350,168
6/10/2021,Schenectady,New York,36093,13186,205
6/10/2021,Schoharie,New York,36095,1692,17
6/10/2021,Schuyler,New York,36097,1070,14
6/10/2021,Seneca,New York,36099,2009,56
6/10/2021,Steuben,New York,36101,6942,143
6/10/2021,Suffolk,New York,36103,200858,3398
6/10/2021,Sullivan,New York,36105,6668,74
6/10/2021,Tioga,New York,36107,3821,63
6/10/2021,Tompkins,New York,36109,4344,52
6/10/2021,Ulster,New York,36111,13894,257
6/10/2021,Warren,New York,36113,3657,57
6/10/2021,Washington,New York,36115,3155,55
6/10/2021,Wayne,New York,36117,5768,69
6/10/2021,Westchester,New York,36119,129578,2286
6/10/2021,Wyoming,New York,36121,3578,53
6/10/2021,Yates,New York,36123,1178,26
