SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,6,6001,California,Alameda County,12,1671329,823247,848082,94728,48564,46164,171352,87734,83618,74019,37682,36337,135944,67685,68259,1367937,667967,699970,1331230,649267,681963,725979,364750,361229,534669,268948,265721,421854,207656,214198,238763,104978,133785,94728,48564,46164,94989,48552,46437,95016,48747,46269,94615,47648,46967,96695,48154,48541,134297,67872,66425,145323,73361,71962,136931,68596,68335,118118,59119,58999,113309,56330,56979,105523,52649,52874,106763,52094,54669,96259,46583,49676,79436,36889,42547,61328,27877,33451,39927,17700,22227,26863,11364,15499,31209,11148,20061,37.9,37,38.7
50,6,6003,California,Alpine County,12,1129,609,520,49,27,22,95,53,42,56,30,26,98,48,50,959,520,439,929,499,430,350,196,154,206,120,86,327,174,153,298,157,141,49,27,22,41,17,24,64,38,26,73,42,31,71,34,37,62,42,20,53,28,25,43,25,18,48,25,23,62,28,34,61,25,36,90,63,27,114,58,56,118,68,50,84,42,42,43,20,23,24,13,11,29,14,15,49.9,49.8,50
50,6,6005,California,Amador County,12,39752,21638,18114,1612,814,798,2992,1571,1421,1406,726,680,2189,1234,955,34437,18896,15541,33742,18527,15215,12310,7433,4877,9090,5652,3438,11518,6399,5119,10945,5242,5703,1612,814,798,1672,921,751,1695,829,866,1652,893,759,1568,888,680,2153,1271,882,2222,1366,856,2358,1455,903,2357,1560,797,2459,1564,895,2595,1507,1088,3167,1661,1506,3297,1667,1630,3457,1665,1792,3185,1532,1653,1974,957,1017,1231,595,636,1098,493,605,50.3,47.7,54.2
50,6,6007,California,Butte County,12,219186,108473,110713,12062,6207,5855,22331,11470,10861,10000,5054,4946,31622,15892,15730,179729,88267,91462,174793,85742,89051,92660,47248,45412,53530,27569,25961,49413,24123,25290,40228,18158,22070,12062,6207,5855,12416,6431,5985,12407,6306,6101,15215,7593,7622,23915,12086,11829,15943,8299,7644,12871,6649,6222,13138,6761,6377,11578,5860,5718,11173,5598,5575,11347,5635,5712,13159,6286,6873,13734,6604,7130,13169,6210,6959,10594,5037,5557,6813,3111,3702,4565,2010,2555,5087,1790,3297,36.8,35.5,38.2
50,6,6009,California,Calaveras County,12,45905,22847,23058,2055,1056,999,3838,1932,1906,1935,1052,883,2722,1440,1282,39083,19365,19718,38077,18807,19270,13173,6890,6283,8968,4627,4341,13521,6522,6999,12866,6218,6648,2055,1056,999,2107,1080,1027,2183,1081,1102,2285,1252,1033,1920,1011,909,2202,1147,1055,2343,1182,1161,2342,1228,1114,2081,1070,1011,2393,1161,1232,2871,1384,1487,3786,1813,1973,4471,2164,2307,4168,1980,2188,3584,1774,1810,2430,1227,1203,1513,748,765,1171,489,682,51.9,50.6,53.1
50,6,6011,California,Colusa County,12,21547,10975,10572,1489,755,734,3012,1556,1456,1340,739,601,1939,974,965,16390,8301,8089,15706,7925,7781,8531,4398,4133,5579,2858,2721,4974,2547,2427,3214,1546,1668,1489,755,734,1588,805,783,1751,924,827,1600,872,728,1352,668,684,1493,765,728,1412,743,669,1444,721,723,1230,629,601,1196,598,598,1248,638,610,1281,669,612,1249,642,607,1053,510,543,789,398,391,632,314,318,368,181,187,372,143,229,35.3,34.7,35.9
50,6,6013,California,Contra Costa County,12,1153526,564187,589339,64624,33004,31620,131645,67020,64625,62378,31931,30447,92507,47239,45268,926049,448122,477927,894879,432232,462647,442580,221727,220853,303145,150524,152621,311523,151549,159974,187704,82920,104784,64624,33004,31620,70600,35963,34637,76495,39024,37471,73741,37825,35916,65694,33378,32316,72386,36721,35665,73916,36928,36988,79715,39272,40443,77128,37603,39525,79182,38683,40499,79568,39015,40553,80549,39336,41213,72224,34515,37709,60276,27970,32306,49477,22496,26981,33204,14673,18531,21307,9172,12135,23440,8609,14831,40,38.7,41.2
50,6,6015,California,Del Norte County,12,27812,15186,12626,1449,755,694,3100,1585,1515,1273,662,611,2063,1221,842,22624,12509,10115,21990,12184,9806,10692,6531,4161,7681,4815,2866,7123,3720,3403,5123,2428,2695,1449,755,694,1715,871,844,1710,881,829,1501,802,699,1510,914,596,1891,1196,695,2002,1305,697,2082,1282,800,1706,1032,674,1602,958,644,1520,813,707,1976,994,982,2025,955,1070,1756,846,910,1364,699,665,899,410,489,562,253,309,542,220,322,40.1,38.4,43.4
50,6,6017,California,El Dorado County,12,192843,96158,96685,8861,4459,4402,19543,10091,9452,9697,4979,4718,13313,6910,6403,159553,79147,80406,154742,76629,78113,62408,31820,30588,41839,21161,20678,57286,28097,29189,42304,20461,21843,8861,4459,4402,10291,5358,4933,11693,5963,5730,11088,5778,5310,9481,4881,4600,9722,5153,4569,9940,5025,4915,11224,5515,5709,10953,5468,5485,11749,5887,5862,13007,6420,6587,16077,7812,8265,16453,7978,8475,14550,7240,7310,11509,5722,5787,7359,3580,3779,4448,2113,2335,4438,1806,2632,46.5,45.5,47.6
50,6,6019,California,Fresno County,12,999101,498648,500453,75551,38665,36886,145532,74338,71194,60770,30874,29896,96748,49164,47584,746966,369785,377181,717248,354771,362477,423570,215755,207815,281719,143709,138010,213346,105641,107705,125435,56257,69178,75551,38665,36886,81223,41423,39800,79976,40907,39069,72385,36821,35564,69466,35225,34241,80130,41137,38993,73831,37852,35979,68169,34608,33561,59589,30112,29477,55359,27835,27524,54000,27120,26880,54749,26875,27874,49238,23811,25427,41432,19685,21747,32299,15137,17162,21766,9625,12141,14497,6216,8281,15441,5594,9847,32.7,32,33.5
